robot_0/q_std,robot_1/q_std,mean_final_energy,_runtime,robot_3/loss,robot_0/q_mean,global_step,total_agent_collisions_per_episode,robot_2/q_std,_timestamp,total_charges_per_episode,total_kills_per_episode,survival_rate,robot_2/loss,robot_3/q_std,_step,episode,robot_0/loss,robot_1/loss,episode_length,std_episode_reward,mean_episode_reward,robot_1/q_mean,robot_2/q_mean,robot_3/q_mean
,,49.25,10.580021792,,,943,0.0,,1763369300.604291,0.0,0.0,4.0,,,367,367.0,,,2.0,0.49751256265545696,-0.4925,,,
,,49.0,10.585085167,,,945,0.0,,1763369300.609083,0.0,0.0,4.0,,,368,368.0,,,2.0,0.3500267846894006,-0.4925,,,
,,25.25,10.590459709,,,948,0.0,,1763369300.615445,0.0,0.0,4.0,,,369,369.0,,,3.0,0.22410934831014973,-0.595,,,
,,50.75,10.592588875,,,950,0.0,,1763369300.617517,0.0,0.0,4.0,,,370,370.0,,,2.0,0.5662817320027196,-0.22499999999999998,,,
,,49.25,10.595273625,,,952,0.0,,1763369300.6202722,0.0,0.0,4.0,,,371,371.0,,,2.0,0.4146383966783588,-0.365,,,
,,38.25,10.598236667,,,954,0.0,,1763369300.623334,0.0,0.0,4.0,,,372,372.0,,,2.0,0.375066660741794,-0.475,,,
,,49.5,10.6000425,,,956,0.0,,1763369300.625372,0.0,0.0,4.0,,,373,373.0,,,2.0,0.7541675874764177,-0.2375,,,
,,37.0,10.601782792,,,958,0.0,,1763369300.626854,0.0,0.0,4.0,,,374,374.0,,,2.0,0.5000499975002499,-0.49,,,
,,17.5,10.604886042,,,962,0.0,,1763369300.628973,0.0,0.0,4.0,,,375,375.0,,,4.0,0.8940218118144545,-0.16499999999999992,,,
,,49.5,10.608342584,,,964,0.0,,1763369300.6328409,0.0,0.0,4.0,,,376,376.0,,,2.0,0.7541675874764177,-0.2375,,,
,,38.5,10.61096675,,,966,0.0,,1763369300.635654,0.0,0.0,4.0,,,377,377.0,,,2.0,0.43083494519363214,-0.3475,,,
,,62.25,10.613839209,,,968,0.0,,1763369300.6383739,0.0,0.0,4.0,,,378,378.0,,,2.0,0.7106511098985211,0.015000000000000012,,,
,,0.0,10.616821375,,,972,0.0,,1763369300.6417038,0.0,0.0,4.0,,,379,379.0,,,4.0,0.2165063509461097,-0.845,,,
,,24.75,10.622611959,,,974,0.0,,1763369300.6466079,0.0,0.0,4.0,,,380,380.0,,,2.0,0.4183524232032127,-0.6125,,,
,,26.0,10.625020542,,,976,0.0,,1763369300.6497579,0.0,0.0,4.0,,,381,381.0,,,2.0,0.4373785545725808,-0.6,,,
,,26.0,10.627078084,,,979,0.0,,1763369300.652315,0.0,0.0,4.0,,,382,382.0,,,3.0,0.5690342696182717,-0.33999999999999997,,,
,,36.75,10.632389709,,,981,0.0,,1763369300.6543539,0.0,0.0,4.0,,,383,383.0,,,2.0,0.21650635094610965,-0.615,,,
,,38.0,10.649062917,,,985,0.0,,1763369300.662943,0.0,0.0,4.0,,,384,384.0,,,4.0,0.44104279837675614,-0.20749999999999996,,,
,,24.5,10.657807875,,,987,0.0,,1763369300.679714,0.0,0.0,4.0,,,385,385.0,,,2.0,0.25,-0.74,,,
,,50.75,10.705966125,,,989,0.0,,1763369300.7269871,0.0,0.0,4.0,,,386,386.0,,,2.0,0.42871902220452035,-0.35,,,
,,61.5,10.713189167,,,991,0.0,,1763369300.734805,0.0,0.0,4.0,,,387,387.0,,,2.0,0.4123332996496888,-0.3675,,,
,,25.75,10.720019042,,,995,0.0,,1763369300.741118,0.0,0.0,4.0,,,388,388.0,,,4.0,0.8180579135978088,-0.33249999999999996,,,
,,12.0,10.738482084,,,999,0.0,,1763369300.7520509,0.0,0.0,4.0,,,389,389.0,,,4.0,0.3500267846894006,-0.4725,,,
1.353184461593628,,,12.649569125,,0.023701593279838562,1000,,,1763369302.674463,,,,,,390,,2.8170642852783203,,,,,,,
,0.5003491640090942,,12.684979125,,,1000,,,1763369302.710367,,,,,,391,,,0.351764053106308,,,,-0.15697985887527466,,
,,,12.724416375,,,1000,,2.715649366378784,1763369302.749202,,,,11.832477569580078,,392,,,,,,,,0.7158800363540649,
,,,12.765653625,3.5475661754608154,,1000,,,1763369302.79086,,,,,1.522341251373291,393,,,,,,,,,0.2799169421195984
,,37.5,12.959185792,,,1002,0.0,,1763369302.9837708,0.0,0.0,4.0,,,394,390.0,,,3.0,0.20240738622886267,-0.3475,,,
,,26.5,13.674322459,,,1006,0.0,,1763369303.6979961,0.0,0.0,4.0,,,395,391.0,,,4.0,0.6716537426382734,-0.07249999999999994,,,
,,74.25,13.999169959,,,1008,0.0,,1763369304.02424,0.0,0.0,4.0,,,396,392.0,,,2.0,0.6123724356957945,0.010000000000000007,,,
,,37.75,14.350113917,,,1011,0.0,,1763369304.3755,0.0,0.0,4.0,,,397,393.0,,,3.0,0.4271123973850443,-0.345,,,
,,37.0,14.587107667,,,1013,0.0,,1763369304.612278,0.0,0.0,4.0,,,398,394.0,,,2.0,0.5000499975002499,-0.49,,,
,,39.0,15.118246542,,,1017,0.0,,1763369305.1428201,0.0,0.0,4.0,,,399,395.0,,,4.0,0.5611316690403421,0.30250000000000005,,,
,,61.5,15.362265417,,,1019,0.0,,1763369305.387508,0.0,0.0,4.0,,,400,396.0,,,2.0,0.5579146440092785,-0.2425,,,
,,50.5,15.553928709000001,,,1021,0.0,,1763369305.5782468,0.0,0.0,4.0,,,401,397.0,,,2.0,0.4266365549270245,-0.3525,,,
,,24.5,15.788501042,,,1023,0.0,,1763369305.813809,0.0,0.0,4.0,,,402,398.0,,,2.0,0.25,-0.74,,,
,,49.0,15.988243792,,,1025,0.0,,1763369306.0132601,0.0,0.0,4.0,,,403,399.0,,,2.0,0.3500267846894006,-0.4925,,,
,,49.25,16.231312584,,,1027,0.0,,1763369306.255787,0.0,0.0,4.0,,,404,400.0,,,2.0,0.49751256265545696,-0.4925,,,
,,37.25,16.413028792,,,1029,0.0,,1763369306.438408,0.0,0.0,4.0,,,405,401.0,,,2.0,0.823874231906788,-0.36249999999999993,,,
,,61.5,16.620188792,,,1031,0.0,,1763369306.645686,0.0,0.0,4.0,,,406,402.0,,,2.0,0.5579146440092785,-0.2425,,,
,,24.0,16.940029459,,,1034,0.0,,1763369306.9655318,0.0,0.0,4.0,,,407,403.0,,,3.0,0.21365860619221497,-0.61,,,
,,24.5,17.146937167,,,1036,0.0,,1763369307.171749,0.0,0.0,4.0,,,408,404.0,,,2.0,0.25,-0.74,,,
,,49.5,17.370831167,,,1038,0.0,,1763369307.3963919,0.0,0.0,4.0,,,409,405.0,,,2.0,0.41685579041198406,-0.3625,,,
,,62.0,17.608975334,,,1040,0.0,,1763369307.634431,0.0,0.0,4.0,,,410,406.0,,,2.0,0.7106818908625715,0.012500000000000011,,,
,,63.25,17.806130334,,,1042,0.0,,1763369307.8314571,0.0,0.0,4.0,,,411,407.0,,,2.0,0.4423516700544941,-0.22499999999999998,,,
,,61.5,17.993430709,,,1044,0.0,,1763369308.019016,0.0,0.0,4.0,,,412,408.0,,,2.0,0.5579146440092785,-0.2425,,,
,,26.0,18.162416375,,,1046,0.0,,1763369308.187988,0.0,0.0,4.0,,,413,409.0,,,2.0,0.4373785545725808,-0.6,,,
,,26.0,18.301857417,,,1048,0.0,,1763369308.327174,0.0,0.0,4.0,,,414,410.0,,,2.0,0.4373785545725808,-0.6,,,
,,36.75,18.425352584,,,1050,0.0,,1763369308.451007,0.0,0.0,4.0,,,415,411.0,,,2.0,0.21650635094610965,-0.615,,,
,,36.75,18.5479555,,,1052,0.0,,1763369308.573632,0.0,0.0,4.0,,,416,412.0,,,2.0,0.41081473926820106,-0.6174999999999999,,,
,,49.5,18.681129459,,,1054,0.0,,1763369308.70684,0.0,0.0,4.0,,,417,413.0,,,2.0,0.43453279507995707,-0.2375,,,
,,12.25,18.885389709000002,,,1056,0.0,,1763369308.910881,0.0,0.0,4.0,,,418,414.0,,,2.0,0.21650635094610965,-0.865,,,
,,37.75,19.098375709,,,1059,0.0,,1763369309.123986,0.0,0.0,4.0,,,419,415.0,,,3.0,0.40654028090707073,-0.345,,,
,,49.25,19.233663917,,,1061,0.0,,1763369309.258721,0.0,0.0,4.0,,,420,416.0,,,2.0,0.4146383966783588,-0.365,,,
,,24.75,19.399506,,,1063,0.0,,1763369309.42515,0.0,0.0,4.0,,,421,417.0,,,2.0,0.4183524232032127,-0.6125,,,
,,61.5,19.5345175,,,1065,0.0,,1763369309.560143,0.0,0.0,4.0,,,422,418.0,,,2.0,0.5579146440092785,-0.2425,,,
,,63.25,19.702510917,,,1067,0.0,,1763369309.727953,0.0,0.0,4.0,,,423,419.0,,,2.0,0.711143445445432,0.025000000000000022,,,
,,24.75,19.850001084,,,1069,0.0,,1763369309.875324,0.0,0.0,4.0,,,424,420.0,,,2.0,0.4330127018922193,-0.74,,,
,,37.75,20.062028125,,,1072,0.0,,1763369310.087608,0.0,0.0,4.0,,,425,421.0,,,3.0,0.37155080406318597,-0.47,,,
,,50.75,20.216435834,,,1074,0.0,,1763369310.2415519,0.0,0.0,4.0,,,426,422.0,,,2.0,0.5662817320027196,-0.22499999999999998,,,
,,13.75,20.593147334,,,1079,0.0,,1763369310.6188018,0.0,0.0,4.0,,,427,423.0,,,5.0,0.36444306825620926,-0.44249999999999995,,,
,,36.5,20.799546084,,,1082,0.0,,1763369310.825296,0.0,0.0,4.0,,,428,424.0,,,3.0,0.34651839777997356,-0.485,,,
,,39.75,20.926528959,,,1084,0.0,,1763369310.952301,0.0,0.0,4.0,,,429,425.0,,,2.0,0.44189930979805797,-0.33499999999999996,,,
,,36.25,21.243579084,,,1087,0.0,,1763369311.26718,0.0,0.0,4.0,,,430,426.0,,,3.0,0.0050000000000000044,-0.485,,,
,,37.25,21.49328375,,,1089,0.0,,1763369311.518386,0.0,0.0,4.0,,,431,427.0,,,2.0,0.41910619179391756,-0.36,,,
,,61.5,21.6963405,,,1091,0.0,,1763369311.721688,0.0,0.0,4.0,,,432,428.0,,,2.0,0.5579146440092785,-0.2425,,,
,,38.0,21.978833542,,,1094,0.0,,1763369312.00429,0.0,0.0,4.0,,,433,429.0,,,3.0,0.4604549380775496,-0.21749999999999997,,,
,,49.25,22.115622959,,,1096,0.0,,1763369312.141425,0.0,0.0,4.0,,,434,430.0,,,2.0,0.5448623679425842,-0.365,,,
,,62.25,22.256757417,,,1098,0.0,,1763369312.2824981,0.0,0.0,4.0,,,435,431.0,,,2.0,0.742057949219601,0.14,,,
,,49.25,22.396682834,,,1100,0.0,,1763369312.422425,0.0,0.0,4.0,,,436,432.0,,,2.0,0.6480885356183984,-0.3675,,,
,,49.0,22.536139125,,,1102,0.0,,1763369312.561833,0.0,0.0,4.0,,,437,433.0,,,2.0,0.3500267846894006,-0.4925,,,
,,39.25,22.769800417,,,1105,0.0,,1763369312.795286,0.0,0.0,4.0,,,438,434.0,,,3.0,0.5899576255969576,-0.32999999999999996,,,
,,49.5,22.920327084,,,1107,0.0,,1763369312.945934,0.0,0.0,4.0,,,439,435.0,,,2.0,0.7541675874764177,-0.2375,,,
,,62.5,23.125312834,,,1110,0.0,,1763369313.151118,0.0,0.0,4.0,,,440,436.0,,,3.0,0.5609979946488223,-0.09749999999999998,,,
,,61.25,23.250176584,,,1112,0.0,,1763369313.276028,0.0,0.0,4.0,,,441,437.0,,,2.0,0.4100609710762535,-0.37,,,
,,36.5,23.568648917,,,1116,0.0,,1763369313.594135,0.0,0.0,4.0,,,442,438.0,,,4.0,0.43014532428006236,-0.22499999999999998,,,
,,61.75,23.7338615,,,1118,0.0,,1763369313.75949,0.0,0.0,4.0,,,443,439.0,,,2.0,0.5449082491575991,-0.11499999999999999,,,
,,36.75,23.971314209,,,1121,0.0,,1763369313.996581,0.0,0.0,4.0,,,444,440.0,,,3.0,0.4344752582138596,-0.23249999999999998,,,
,,61.75,24.093627209,,,1123,0.0,,1763369314.119502,0.0,0.0,4.0,,,445,441.0,,,2.0,0.649519052838329,-0.11499999999999999,,,
,,26.25,24.235260834,,,1125,0.0,,1763369314.260993,0.0,0.0,4.0,,,446,442.0,,,2.0,0.5178018443381599,-0.4725,,,
,,61.5,24.39014575,,,1127,0.0,,1763369314.415946,0.0,0.0,4.0,,,447,443.0,,,2.0,0.5579146440092785,-0.2425,,,
,,26.0,24.600194125,,,1130,0.0,,1763369314.62551,0.0,0.0,4.0,,,448,444.0,,,3.0,0.7454361139628264,-0.21499999999999997,,,
,,24.5,24.739448834,,,1132,0.0,,1763369314.7652678,0.0,0.0,4.0,,,449,445.0,,,2.0,0.25,-0.74,,,
,,74.0,24.940629917,,,1134,0.0,,1763369314.965539,0.0,0.0,4.0,,,450,446.0,,,2.0,0.5443057504748594,-0.1175,,,
,,37.0,25.330873667,,,1138,0.0,,1763369315.356134,0.0,0.0,4.0,,,451,447.0,,,4.0,0.26318957046205305,-0.21749999999999997,,,
,,11.75,25.690363959,,,1142,0.0,,1763369315.716053,0.0,0.0,4.0,,,452,448.0,,,4.0,0.2137755832643195,-0.6,,,
,,63.0,25.966448667,,,1144,0.0,,1763369315.991483,0.0,0.0,4.0,,,453,449.0,,,2.0,0.44104279837675614,-0.22749999999999998,,,
,,61.5,26.189761792,,,1146,0.0,,1763369316.21558,0.0,0.0,4.0,,,454,450.0,,,2.0,0.4123332996496888,-0.3675,,,
,,26.0,26.395531917,,,1148,0.0,,1763369316.4212108,0.0,0.0,4.0,,,455,451.0,,,2.0,0.4373785545725808,-0.5999999999999999,,,
,,73.75,26.623017875,,,1150,0.0,,1763369316.648708,0.0,0.0,4.0,,,456,452.0,,,2.0,0.43014532428006236,-0.245,,,
,,50.25,26.899005542,,,1153,0.0,,1763369316.924761,0.0,0.0,4.0,,,457,453.0,,,3.0,0.3753664875824692,0.030000000000000027,,,
,,25.75,27.143399042,,,1156,0.0,,1763369317.169248,0.0,0.0,4.0,,,458,454.0,,,3.0,0.2092844953645635,-0.33999999999999997,,,
,,36.75,27.409287667,,,1159,0.0,,1763369317.4351099,0.0,0.0,4.0,,,459,455.0,,,3.0,0.43880519595829764,-0.22999999999999998,,,
,,61.5,27.653351792,,,1161,0.0,,1763369317.678826,0.0,0.0,4.0,,,460,456.0,,,2.0,0.4123332996496888,-0.3675,,,
,,49.25,27.845050709,,,1163,0.0,,1763369317.870901,0.0,0.0,4.0,,,461,457.0,,,2.0,0.6480885356183984,-0.3675,,,
,,26.75,28.252556334,,,1168,0.0,,1763369318.278495,0.0,0.0,4.0,,,462,458.0,,,5.0,0.044930501889028605,0.06250000000000007,,,
,,49.75,28.383456959,,,1170,0.0,,1763369318.4093618,0.0,0.0,4.0,,,463,459.0,,,2.0,0.8329278180010558,-0.2375,,,
,,12.0,28.576969334,,,1173,0.0,,1763369318.6025898,0.0,0.0,4.0,,,464,460.0,,,3.0,0.2121762239271875,-0.8575,,,
,,49.5,28.735794792,,,1175,0.0,,1763369318.76143,0.0,0.0,4.0,,,465,461.0,,,2.0,0.8321958904008118,-0.24,,,
,,36.25,28.956528209,,,1178,0.0,,1763369318.9824371,0.0,0.0,4.0,,,466,462.0,,,3.0,0.3535887441647429,-0.485,,,
,,61.5,29.277007125,,,1183,0.0,,1763369319.302971,0.0,0.0,4.0,,,468,464.0,,,2.0,0.4316465568031326,-0.2425,,,
,,49.25,29.399288959,,,1185,0.0,,1763369319.425299,0.0,0.0,4.0,,,469,465.0,,,2.0,0.4146383966783588,-0.365,,,
,,36.75,29.699323625,,,1189,0.0,,1763369319.725235,0.0,0.0,4.0,,,470,466.0,,,4.0,1.0313916569373633,-0.22249999999999998,,,
,,24.75,29.85976375,,,1191,0.0,,1763369319.885522,0.0,0.0,4.0,,,471,467.0,,,2.0,0.4183524232032127,-0.6124999999999999,,,
,,61.75,30.056019792,,,1193,0.0,,1763369320.081741,0.0,0.0,4.0,,,472,468.0,,,2.0,0.7429165498223874,-0.11499999999999999,,,
,,49.25,30.20150775,,,1195,0.0,,1763369320.227524,0.0,0.0,4.0,,,473,469.0,,,2.0,0.3535533905932738,-0.49,,,
,,61.5,30.350865584,,,1197,0.0,,1763369320.3765602,0.0,0.0,4.0,,,474,470.0,,,2.0,0.5579146440092785,-0.2425,,,
,,50.75,30.502082834,,,1199,0.0,,1763369320.52791,0.0,0.0,4.0,,,475,471.0,,,2.0,0.5662817320027196,-0.22499999999999998,,,
,,38.25,30.63704475,,,1201,0.0,,1763369320.6630132,0.0,0.0,4.0,,,476,472.0,,,2.0,0.375066660741794,-0.475,,,
,,13.75,30.966969459,,,1206,0.0,,1763369320.992933,0.0,0.0,4.0,,,477,473.0,,,5.0,0.371685350800916,-0.43999999999999995,,,
,,36.25,31.249737167,,,1209,0.0,,1763369321.275578,0.0,0.0,4.0,,,478,474.0,,,3.0,0.21365860619221497,-0.61,,,
,,49.25,31.395618,,,1211,0.0,,1763369321.421206,0.0,0.0,4.0,,,479,475.0,,,2.0,0.3535533905932738,-0.49,,,
,,50.75,31.578370917,,,1213,0.0,,1763369321.604367,0.0,0.0,4.0,,,480,476.0,,,2.0,0.42871902220452035,-0.35,,,
,,50.5,31.757887709,,,1215,0.0,,1763369321.7836301,0.0,0.0,4.0,,,481,477.0,,,2.0,0.4266365549270245,-0.3525,,,
,,49.5,32.353151959,,,1219,0.0,,1763369322.379165,0.0,0.0,4.0,,,482,478.0,,,4.0,0.4350502844499702,-0.21749999999999997,,,
,,49.5,32.507079459,,,1221,0.0,,1763369322.5331159,0.0,0.0,4.0,,,483,479.0,,,2.0,0.75,-0.24,,,
,,14.25,32.766093459,,,1225,0.0,,1763369322.792021,0.0,0.0,4.0,,,484,480.0,,,4.0,0.267149302825218,-0.32249999999999995,,,
,,36.75,32.895030667,,,1227,0.0,,1763369322.9208472,0.0,0.0,4.0,,,485,481.0,,,2.0,0.41081473926820106,-0.6174999999999999,,,
,,49.25,33.055045625,,,1229,0.0,,1763369323.080538,0.0,0.0,4.0,,,486,482.0,,,2.0,0.4146383966783588,-0.365,,,
,,24.5,33.266532834,,,1231,0.0,,1763369323.291899,0.0,0.0,4.0,,,487,483.0,,,2.0,0.25,-0.74,,,
,,61.5,33.419593667,,,1233,0.0,,1763369323.4455192,0.0,0.0,4.0,,,488,484.0,,,2.0,0.41233329964968873,-0.3675,,,
,,50.75,33.556652959,,,1235,0.0,,1763369323.58274,0.0,0.0,4.0,,,489,485.0,,,2.0,0.42871902220452035,-0.35,,,
,,61.5,33.68387775,,,1237,0.0,,1763369323.7096572,0.0,0.0,4.0,,,490,486.0,,,2.0,0.5579146440092785,-0.2425,,,
,,73.75,33.833474917,,,1239,0.0,,1763369323.8595572,0.0,0.0,4.0,,,491,487.0,,,2.0,0.5437370688117558,-0.12,,,
,,61.25,33.98729675,,,1241,0.0,,1763369324.0133271,0.0,0.0,4.0,,,492,488.0,,,2.0,0.4100609710762535,-0.37,,,
,,49.5,34.148465209,,,1243,0.0,,1763369324.1743019,0.0,0.0,4.0,,,493,489.0,,,2.0,0.41685579041198406,-0.3625,,,
,,48.75,34.428064125,,,1246,0.0,,1763369324.4539268,0.0,0.0,4.0,,,494,490.0,,,3.0,0.21365860619221497,-0.36,,,
,,50.5,34.63012825,,,1249,0.0,,1763369324.6561458,0.0,0.0,4.0,,,495,491.0,,,3.0,0.5805331601209357,-0.21749999999999997,,,
,,49.25,34.762706709,,,1251,0.0,,1763369324.788834,0.0,0.0,4.0,,,496,492.0,,,2.0,0.6480885356183984,-0.3675,,,
,,37.0,34.890323709,,,1253,0.0,,1763369324.9164102,0.0,0.0,4.0,,,497,493.0,,,2.0,0.35709767571352236,-0.4875,,,
,,38.25,35.045991417,,,1255,0.0,,1763369325.072056,0.0,0.0,4.0,,,498,494.0,,,2.0,0.375066660741794,-0.475,,,
,,37.0,35.250385834,,,1257,0.0,,1763369325.276271,0.0,0.0,4.0,,,499,495.0,,,2.0,0.6123724356957945,-0.49,,,
,,37.25,35.426797792,,,1259,0.0,,1763369325.45224,0.0,0.0,4.0,,,500,496.0,,,2.0,0.41910619179391756,-0.36,,,
,,25.5,35.610329542,,,1262,0.0,,1763369325.636584,0.0,0.0,4.0,,,501,497.0,,,3.0,0.34770677301427416,-0.47,,,
,,49.5,35.732605625,,,1264,0.0,,1763369325.758811,0.0,0.0,4.0,,,502,498.0,,,2.0,0.8321958904008118,-0.24,,,
,,39.25,35.925078959,,,1267,0.0,,1763369325.9512022,0.0,0.0,4.0,,,503,499.0,,,3.0,0.48210476039964595,-0.20499999999999996,,,
