robot_0/q_std,robot_0/q_mean,robot_1/q_mean,_timestamp,episode_length,episode,total_non_home_charges_per_episode,robot_2/loss,robot_2/q_mean,total_kills_per_episode,total_charges_per_episode,mean_final_energy,std_episode_reward,epsilon,_runtime,robot_3/loss,_step,robot_3/q_mean,total_immediate_kills_per_episode,total_agent_collisions_per_episode,global_step,robot_2/q_std,robot_3/q_std,mean_episode_reward,robot_1/loss,robot_1/q_std,survival_rate,robot_0/loss
4.530755996704102,110.87358093261719,,1763509027.08651,,,,,,,,,,,5150.063926661,,2363,,,,213000,,,,,,,1.5637786388397217
,,,1763509089.930777,,,,0.2753602862358093,47.0323371887207,,,,,,5212.907975578,,2386,,,,216000,10.490715026855469,,,,,,
,,,1763509099.5194733,235.0,1525.0,11.0,,,0.0,711.0,68.75,16.72257605753378,0.01,5222.497145524,,2389,,0.0,6.0,216531,,,90.41000000000028,,,3.0,
,,,1763509110.4003804,87.0,1530.0,41.0,,,0.0,192.0,80.0,16.140291780200272,0.01,5233.378108589,,2394,,0.0,3.0,216974,,,24.167500000000018,,,3.0,
,,,1763509138.78584,117.0,1537.0,132.0,,,0.0,265.0,92.5,23.86609035326063,0.01,5261.763655248,,2409,,0.0,6.0,218070,,,33.71749999999998,,,3.0,
,,50.524818420410156,1763509186.6913521,,,,,,,,,,,5309.668553911,,2424,,,,220000,,,,1.2033276557922363,5.089690685272217,,
,,,1763509186.7029023,,,,,,,,,,,5309.680150369,0.1464458405971527,2426,50.848358154296875,,,220000,,4.3373847007751465,,,,,
,,,1763509207.900674,127.0,1550.0,151.0,,,0.0,343.0,95.0,25.68703016601955,0.01,5330.878268893,,2430,,0.0,4.0,220860,,,43.592499999999944,,,3.0,
,,,1763509260.0820565,500.0,1561.0,742.0,,,0.0,1782.0,137.5,33.04234971971499,0.01,5383.059615585,,2449,,0.0,2.0,222971,,,227.6249999999989,,,4.0,
,,,1763509274.7468028,76.0,1565.0,0.0,,,0.0,282.0,112.5,3.232455529469832,0.01,5397.72439258,,2457,,0.0,1.0,223561,,,35.6325,,,3.0,
,,,1763509296.166628,172.0,1569.0,0.0,,,0.0,606.0,91.25,10.547158385081781,0.01,5419.144380728,,2465,,0.0,3.0,224410,,,76.88000000000015,,,3.0,
,,,1763509329.5737648,22.0,1574.0,0.0,,,0.0,70.0,95.0,2.8033049691391025,0.01,5452.551329491,,2474,,0.0,0.0,225693,,,8.4175,,,3.0,
,,,1763509335.618029,,,,,,,,,,,5458.595223753,0.18619459867477417,2479,50.76910400390625,,,226000,,1.1379972696304321,,,,,
23.65992546081543,105.40691375732422,,1763509361.2614534,,,,,,,,,,,5484.239653461,,2484,,,,227000,,,,,,,1.6234080791473389
,,,1763509364.5458326,53.0,1581.0,0.0,,,0.0,156.0,83.75,11.307339430653009,0.01,5487.523500262,,2489,,0.0,1.0,227135,,,19.365000000000023,,,3.0,
,,,1763509364.6914268,3.0,1583.0,0.0,,,0.0,6.0,95.0,1.3336111689694263,0.01,5487.668874588,,2491,,0.0,0.0,227141,,,0.22750000000000004,,,3.0,
,,,1763509364.991318,9.0,1585.0,0.0,,,0.0,24.0,78.75,1.7519774541928324,0.01,5487.968856172,,2493,,0.0,0.0,227153,,,2.375,,,3.0,
,,,1763509385.6055179,,,,0.5695664286613464,50.83131408691406,,,,,,5508.582825377,,2500,,,,228000,4.9015092849731445,,,,,,
,,,1763509407.3702557,425.0,1594.0,325.0,,,0.0,1279.0,112.5,69.21137925767702,0.01,5530.347894243,,2506,,0.0,2.0,228893,,,163.7474999999994,,,3.0,
,,,1763509409.9867184,,,,,,,,,,,5532.963999689,0.3255811929702759,2511,50.38426208496094,,,229000,,1.049805760383606,,,,,
,,,1763509425.5363097,101.0,1598.0,88.0,,,0.0,304.0,112.5,20.58458206401093,0.01,5548.514020508,,2514,,0.0,0.0,229642,,,38.6325,,,3.0,
,,,1763509430.63012,184.0,1599.0,0.0,,,0.0,648.0,93.75,15.61318113005812,0.01,5553.607701881,,2515,,0.0,1.0,229826,,,82.27500000000008,,,3.0,
,,,1763509436.4356952,211.0,1600.0,154.0,,,0.0,703.0,103.75,18.012150065997325,0.01,5559.413361019,,2520,,0.0,2.0,230037,,,89.52000000000017,,,3.0,
,,,1763509463.0867012,,,,,,,,,,,5586.063976916,0.10379864275455475,2530,50.820709228515625,,,231000,,3.624027729034424,,,,,
,,,1763509486.5074134,346.0,1609.0,0.0,,,0.0,1212.0,105.0,5.329659346524988,0.01,5609.484971505,,2533,,0.0,5.0,231943,,,154.50750000000022,,,3.0,
,,,1763509492.9077182,3.0,1612.0,0.0,,,0.0,8.0,102.5,1.2296417161108353,0.01,5615.885202008,,2540,,0.0,0.0,232203,,,0.5525,,,3.0,
,,,1763509512.2890224,,,,0.2719191610813141,51.014076232910156,,,,,,5635.266286763,,2547,,,,233000,9.078516006469727,,,,,,
,,,1763509536.6674116,,,,0.8181931376457214,51.750152587890625,,,,,,5659.64461893,,2557,,,,234000,5.436468601226807,,,,,,
,,,1763509575.789065,9.0,1630.0,0.0,,,1.0,24.0,75.0,1.5467768908281498,0.01,5698.766621412,,2570,,0.0,2.0,235347,,,2.3375,,,3.0,
,,,1763509587.945299,487.0,1631.0,0.0,,,0.0,1314.0,77.5,65.08200226445003,0.01,5710.922931174,,2571,,0.0,12.0,235834,,,168.3925000000004,,,3.0,
,,,1763509596.0078807,316.0,1632.0,155.0,,,0.0,986.0,82.5,36.975529323459064,0.01,5718.985574802,,2576,,0.0,5.0,236150,,,125.73250000000044,,,3.0,
,,,1763509608.4857352,500.0,1633.0,991.0,,,0.0,1496.0,126.25,94.30658364477976,0.01,5731.463525344,,2577,,0.0,2.0,236650,,,191.76249999999914,,,4.0,
,,,1763509691.3938081,,,,,,,,,,,5814.371044019,0.1780826300382614,2608,50.272552490234375,,,240000,,4.45377779006958,,,,,
,,,1763509701.396062,326.0,1650.0,309.0,,,0.0,665.0,81.25,65.12387369467527,0.01,5824.373755001,,2610,,0.0,3.0,240410,,,85.69500000000002,,,3.0,
,,50.12296676635742,1763509753.45177,,,,,,,,,,,5876.428980964,,2630,,,,243000,,,,0.04074331372976303,10.292584419250488,,
40.23659896850586,115.1815185546875,,1763509778.4938247,,,,,,,,,,,5901.47144704,,2636,,,,244000,,,,,,,21.262588500976562
,,,1763509805.0708787,,,,,,,,,,,5928.048215303,2.2216036319732666,2646,51.22601318359375,,,245000,,2.4634206295013428,,,,,
,,,1763509810.8574507,431.0,1667.0,0.0,,,1.0,1143.0,87.5,34.27810917699467,0.01,5933.835278593,,2647,,0.0,6.0,245218,,,146.55749999999978,,,3.0,
,,,1763509815.0873303,177.0,1668.0,67.0,,,0.0,490.0,81.25,15.346646213423968,0.01,5938.065166658,,2648,,0.0,4.0,245395,,,62.33000000000006,,,3.0,
,,,1763509818.614316,199.0,1669.0,0.0,,,0.0,709.0,110.0,11.958386962713742,0.01,5941.591633167,,2649,,0.0,1.0,245594,,,90.21250000000022,,,3.0,
20.24027442932129,116.08635711669922,,1763509824.0566573,,,,,,,,,,,5947.034222837,,2651,,,,246000,,,,,,,2.5117669105529785
,,,1763509869.030826,,,,,,,,,,,5992.008124714,0.15773481130599976,2668,50.4403190612793,,,248000,,6.476559162139893,,,,,
,,53.10633087158203,1763509896.1813445,,,,,,,,,,,6019.158704993,,2673,,,,249000,,,,0.10117387771606445,5.087372779846191,,
,,,1763509899.947399,317.0,1680.0,199.0,,,0.0,983.0,92.5,43.25287873367525,0.01,6022.925014694,,2676,,0.0,2.0,249155,,,125.46749999999996,,,3.0,
,,,1763509928.8240113,479.0,1683.0,0.0,,,0.0,1625.0,85.0,30.503635336628484,0.01,6051.801737616,,2683,,0.0,3.0,250261,,,207.26249999999894,,,3.0,
,,,1763509932.691826,70.0,1686.0,71.0,,,0.0,192.0,93.75,13.691016215022186,0.01,6055.669652811,,2686,,1.0,4.0,250418,,,24.135000000000034,,,3.0,
,,,1763509938.1481366,342.0,1687.0,0.0,,,0.0,1076.0,81.25,24.76826699629968,0.01,6061.125739923,,2687,,0.0,3.0,250760,,,137.23000000000064,,,3.0,
38.876827239990234,116.88444519042969,,1763509940.798289,,,,,,,,,,,6063.775822625,,2689,,,,251000,,,,,,,35.42771530151367
,,,1763509940.8087645,,,,,,,,,,,6063.785952683,0.09568972885608673,2692,52.343475341796875,,,251000,,0.6382067799568176,,,,,
,,,1763510060.9217815,,,,,,,,,,,6183.899087556,0.14520345628261566,2732,50.386470794677734,,,256000,,8.007062911987305,,,,,
,,,1763510071.7973647,200.0,1712.0,0.0,,,0.0,660.0,78.75,16.778540609957876,0.01,6194.774961216,,2736,,0.0,0.0,256445,,,83.78500000000012,,,3.0,
,,,1763510085.4341571,,,,,,,,,,,6208.411536664,0.13438402116298676,2745,48.40531921386719,,,257000,,11.13732624053955,,,,,
,,,1763510108.2644775,209.0,1724.0,118.0,,,0.0,426.0,81.25,27.026090172276234,0.01,6231.242223243,,2752,,0.0,1.0,257936,,,54.65000000000004,,,3.0,
,,,1763510109.8561556,,,,0.5588002800941467,51.98002624511719,,,,,,6232.833445181,,2757,,,,258000,8.019847869873047,,,,,,
,,,1763510118.8727186,145.0,1728.0,28.0,,,0.0,385.0,87.5,26.727140115433254,0.01,6241.850329014,,2760,,0.0,4.0,258355,,,48.947500000000005,,,3.0,
,,,1763510149.0227394,75.0,1736.0,0.0,,,0.0,238.0,50.0,4.642065138491694,0.01,6272.00027953,,2772,,0.0,6.0,259595,,,29.497500000000013,,,3.0,
,,,1763510175.2185543,83.0,1742.0,0.0,,,0.0,249.0,90.0,6.288840811310138,0.01,6298.196235805,,2782,,0.0,2.0,260667,,,31.352499999999996,,,3.0,
,,,1763510176.8039396,64.0,1743.0,50.0,,,0.0,170.0,101.25,9.287924956630517,0.01,6299.781660901,,2783,,0.0,1.0,260731,,,21.399999999999995,,,3.0,
,,,1763510196.3711364,17.0,1749.0,0.0,,,0.0,52.0,112.5,3.834712342536269,0.01,6319.34867351,,2793,,0.0,2.0,261505,,,6.2924999999999995,,,3.0,
,,,1763510209.579,16.0,1754.0,0.0,,,0.0,45.0,87.5,2.5322951545978993,0.01,6332.556321237,,2802,,0.0,0.0,262250,,,5.157500000000001,,,3.0,
,,54.949134826660156,1763510243.542568,,,,,,,,,,,6366.519799266,,2816,,,,264000,,,,0.14483444392681122,7.770727634429932,,
,,,1763510259.5197108,32.0,1768.0,0.0,,,0.0,119.0,112.5,2.602406338372235,0.01,6382.497144326,,2824,,0.0,0.0,264782,,,14.817499999999999,,,3.0,
,,,1763510293.3449593,163.0,1776.0,49.0,,,0.0,517.0,95.0,26.92015543695834,0.01,6416.322514139,,2840,,0.0,0.0,266181,,,65.7025000000001,,,3.0,
28.30303955078125,103.25663757324219,,1763510313.3166814,,,,,,,,,,,6436.294213386,,2843,,,,267000,,,,,,,6.300881385803223
,,,1763510354.5635285,58.0,1784.0,30.0,,,0.0,173.0,107.5,6.024825204933347,0.01,6477.54316545,,2856,,0.0,2.0,268577,,,21.77750000000001,,,3.0,
,,,1763510355.5785077,33.0,1785.0,44.0,,,0.0,81.0,76.25,5.729085878218269,0.01,6478.556273552,,2857,,1.0,4.0,268610,,,9.715000000000002,,,3.0,
,,,1763510394.0465434,379.0,1792.0,161.0,,,0.0,1235.0,83.75,30.581514841485323,0.01,6517.024092973,,2872,,0.0,6.0,270105,,,157.5000000000001,,,3.0,
,,,1763510425.7249205,149.0,1798.0,0.0,,,0.0,411.0,48.75,29.172393628223272,0.01,6548.702607106,,2882,,0.0,2.0,271313,,,51.850000000000065,,,3.0,
,,,1763510448.499351,290.0,1802.0,0.0,,,0.0,787.0,55.0,41.14860591502484,0.01,6571.476890661,,2890,,0.0,3.0,272133,,,100.32250000000028,,,3.0,
,,,1763510486.9142265,169.0,1808.0,0.0,,,0.0,527.0,72.5,9.15207729152245,0.01,6609.891648072,,2900,,0.0,8.0,273977,,,66.78749999999998,,,3.0,
,,,1763510494.4801104,258.0,1811.0,123.0,,,0.0,751.0,112.5,36.057835746894504,0.01,6617.457727592,,2907,,0.0,6.0,274426,,,96.07750000000028,,,3.0,
,,,1763510503.6818833,,,,0.5825245380401611,53.239112854003906,,,,,,6626.659261176,,2911,,,,275000,8.730714797973633,,,,,,
51.91105270385742,111.18574523925781,,1763510530.634953,,,,,,,,,,,6653.6123305,,2923,,,,277000,,,,,,,10.897798538208008
,,54.417015075683594,1763510549.1753223,,,,,,,,,,,6672.152561884,,2935,,,,278000,,,,0.08565089106559753,6.301476955413818,,
,,,1763510568.4878817,96.0,1832.0,0.0,,,0.0,289.0,81.25,10.658748753957934,0.01,6691.465691376,,2944,,0.0,4.0,278807,,,36.395,,,3.0,
,,,1763510575.5913737,500.0,1833.0,764.0,,,0.0,1770.0,143.75,14.165732199572242,0.01,6698.56922446,,2949,,0.0,0.0,279307,,,226.18749999999966,,,4.0,
,,,1763510608.4155402,56.0,1839.0,0.0,,,0.0,181.0,55.0,1.6032057728189395,0.01,6731.393242193,,2959,,0.0,1.0,280838,,,22.232499999999995,,,3.0,
,,,1763510610.4258106,81.0,1840.0,0.0,,,0.0,306.0,76.25,2.5861264470245873,0.01,6733.403546279,,2960,,0.0,0.0,280919,,,38.32000000000001,,,3.0,
,,,1763510636.9217298,,,,0.5821428298950195,54.44145965576172,,,,,,6759.899028257,,2975,,,,282000,5.746846675872803,,,,,,
63.63143539428711,125.46017456054688,,1763510661.7326403,,,,,,,,,,,6784.710441391,,2981,,,,283000,,,,,,,40.657588958740234
,,,1763510673.4308236,150.0,1855.0,0.0,,,0.0,489.0,62.5,11.240719227433805,0.01,6796.408775287,,2987,,0.0,3.0,283476,,,61.7475000000001,,,3.0,
,,,1763510681.9407442,108.0,1857.0,1.0,,,0.0,370.0,72.5,4.412257783720257,0.01,6804.918169078,,2989,,0.0,2.0,283828,,,46.552499999999995,,,3.0,
,,,1763510695.9596043,102.0,1861.0,0.0,,,0.0,335.0,56.25,2.8753564996362027,0.01,6818.9371513,,2997,,0.0,1.0,284459,,,41.95500000000003,,,3.0,
24.388593673706055,115.68273162841797,,1763510731.2194865,,,,,,,,,,,6854.197117149,,3011,,,,286000,,,,,,,5.640673637390137
,,,1763510804.239522,,,,,,,,,,,6927.216785665,0.07299870997667313,3040,48.70591735839844,,,289000,,10.904014587402344,,,,,
,,,1763510849.085327,226.0,1891.0,0.0,,,0.0,760.0,95.0,14.733372619668721,0.01,6972.063007781,,3051,,0.0,1.0,290843,,,96.7075000000003,,,3.0,
48.092506408691406,121.08045196533203,,1763510852.9651961,,,,,,,,,,,6975.942781283,,3053,,,,291000,,,,,,,2.8713088035583496
,,,1763510860.68452,261.0,1894.0,358.0,,,0.0,776.0,100.0,48.50561842457042,0.01,6983.662184287,,3058,,0.0,6.0,291319,,,99.10750000000041,,,3.0,
,,,1763510872.7749977,500.0,1895.0,550.0,,,0.0,1501.0,130.0,73.67694262793415,0.01,6995.752691733,,3059,,0.0,2.0,291819,,,192.4249999999993,,,4.0,
,,,1763510892.7688453,39.0,1898.0,0.0,,,0.0,132.0,81.25,3.75660085715797,0.01,7015.746559533,,3066,,0.0,0.0,292640,,,16.20000000000001,,,3.0,
20.0456485748291,118.69569396972656,,1763510901.5966394,,,,,,,,,,,7024.574426114,,3070,,,,293000,,,,,,,6.417118072509766
,,,1763510925.8320189,,,,,,,,,,,7048.809331141,0.08365462720394135,3082,51.557098388671875,,,294000,,4.791207313537598,,,,,
,,,1763510928.0047295,330.0,1907.0,491.0,,,0.0,856.0,105.0,63.48694959399139,0.01,7050.982445392,,3083,,0.0,9.0,294090,,,109.84750000000021,,,3.0,
,,,1763510975.041077,,,,,,,,,,,7098.018365987,0.1532316654920578,3098,49.39130401611328,,,296000,,9.398200035095215,,,,,
,,,1763510997.50323,251.0,1917.0,107.0,,,0.0,842.0,112.5,15.931612245783677,0.01,7120.480937984,,3101,,0.0,1.0,296900,,,107.38250000000035,,,3.0,
,,,1763510997.9455643,14.0,1919.0,0.0,,,0.0,36.0,97.5,2.7137186202699786,0.01,7120.923135934,,3103,,0.0,0.0,296917,,,4.112500000000001,,,3.0,
,,,1763510998.0243952,3.0,1920.0,0.0,,,0.0,6.0,107.5,1.2653136962824674,0.01,7121.001937736,,3104,,0.0,0.0,296920,,,0.35250000000000004,,,3.0,
,,55.15605926513672,1763511000.0033212,,,,,,,,,,,7122.980625274,,3112,,,,297000,,,,0.17274855077266693,6.673081398010254,,
51.7230339050293,126.05961608886719,,1763511041.2845087,,,,,,,,,,,7164.261956693,,3125,,,,299000,,,,,,,2.347243309020996
,,,1763511041.2915106,,,,0.6669824719429016,54.73889923095703,,,,,,7164.268577902,,3127,,,,299000,8.848759651184082,,,,,,
,,,1763511041.7625237,492.0,1933.0,0.0,,,0.0,1426.0,97.5,55.96637846734372,0.01,7164.739970802,,3129,,0.0,2.0,299043,,,182.6424999999993,,,3.0,
35.99335861206055,120.95321655273438,,1763511064.5393908,,,,,,,,,,,7187.516619853,,3132,,,,300000,,,,,,,2.0060017108917236
,,,1763511087.5127976,,,,,,,,,,,7210.490052476,0.15599863231182098,3141,47.099491119384766,,,301000,,15.356128692626953,,,,,
,,,1763511111.9994318,500.0,1939.0,0.0,,,0.0,1947.0,147.5,4.067247226318915,0.01,7234.977086929,,3143,,0.0,1.0,301987,,,248.34999999999874,,,4.0,
,,,1763511112.3454502,,,,0.07993371784687042,56.26601028442383,,,,,,7235.322705806,,3146,,,,302000,1.7982808351516724,,,,,,
,,,1763511172.7436929,500.0,1945.0,0.0,,,0.0,1845.0,87.5,10.976053480190393,0.01,7295.721154655,,3161,,0.0,0.0,304462,,,234.99999999999855,,,4.0,
,,,1763511178.6428769,424.0,1946.0,0.0,,,0.0,1631.0,95.0,7.187907814517345,0.01,7301.620519762,,3162,,0.0,2.0,304886,,,207.56249999999915,,,3.0,
,,,1763511195.3193557,152.0,1950.0,0.0,,,0.0,496.0,112.5,16.303374458988582,0.01,7318.297011633,,3170,,0.0,2.0,305569,,,63.1425,,,3.0,
,,,1763511229.2488623,,,,0.17293202877044678,52.131492614746094,,,,,,7352.226123214,,3183,,,,307000,13.20934772491455,,,,,,
,,,1763511248.9881878,178.0,1960.0,0.0,,,0.0,455.0,47.5,28.469093219665485,0.01,7371.96578082,,3188,,0.0,3.0,307808,,,57.627500000000055,,,3.0,
,,,1763511249.217964,3.0,1963.0,0.0,,,0.0,9.0,112.5,1.3033682326955802,0.01,7372.195374292,,3191,,0.0,0.0,307817,,,0.7775000000000001,,,3.0,
,,,1763511278.0672596,,,,,,,,,,,7401.044502245,0.6714355945587158,3208,50.94491195678711,,,309000,,6.646088600158691,,,,,
,,,1763511315.8513308,472.0,1977.0,611.0,,,0.0,1178.0,73.75,21.436777393068137,0.01,7438.828980539,,3217,,0.0,11.0,310541,,,151.20499999999979,,,3.0,
18.64757537841797,114.39239501953125,,1763511327.0451057,,,,,,,,,,,7450.022699204,,3221,,,,311000,,,,,,,94.4051513671875
,,,1763511327.0652802,,,,,,,,,,,7450.042563123,0.21207228302955627,3224,49.157440185546875,,,311000,,12.186744689941406,,,,,
,,,1763511390.4549453,,,,,,,,,,,7513.432091571,0.08716705441474915,3247,51.939842224121094,,,314000,,5.283102035522461,,,,,
,,,1763511398.8165948,61.0,1994.0,0.0,,,0.0,191.0,47.5,6.99172859527599,0.01,7521.794016271,,3250,,0.0,1.0,314605,,,23.457500000000007,,,3.0,
,,,1763511399.7910936,35.0,1996.0,48.0,,,0.0,88.0,50.0,5.75076244944964,0.01,7522.768493625,,3252,,0.0,1.0,314675,,,10.347500000000005,,,3.0,
,,55.15872573852539,1763511405.6314514,,,,,,,,,,,7528.608539929,,3255,,,,315000,,,,0.4035303294658661,7.3247480392456055,,
,,,1763511414.7903485,427.0,1999.0,720.0,,,0.0,1185.0,62.5,85.79631413265948,0.01,7537.767765841,,3259,,1.0,5.0,315522,,,151.5174999999998,,,3.0,
