survival_rate,total_kills_per_episode,robot_1/loss,robot_2/q_std,episode,epsilon,global_step,robot_0/q_mean,_step,robot_0/q_std,robot_2/loss,robot_1/q_mean,robot_3/q_std,total_agent_collisions_per_episode,total_charges_per_episode,_runtime,robot_0/loss,mean_final_energy,episode_length,_timestamp,robot_3/q_mean,std_episode_reward,robot_3/loss,robot_2/q_mean,mean_episode_reward,robot_1/q_std
,,,0.0018259836360812187,,,269000,,2185,,3.08202943415381e-05,,,,,6068.184489118,,,,1763422010.17193,,,,47.55143737792969,,
,,,,,,270000,47.390533447265625,2189,0.0015860701678320765,,,,,,6092.35430384,0.0003650918952189386,,,1763422034.3414054,,,,,,
,,,,,,270000,,2192,,,,0.0011179419234395027,,,6092.373395307,,,,1763422034.36084,47.59849548339844,,0.0002976220566779375,,,
,,,0.005910021252930164,,,271000,,2197,,0.00013734291133005172,,,,,6115.913012366,,,,1763422057.9002485,,,,47.60619354248047,,
,,,,,,271000,,2198,,,,0.001337911351583898,,,6115.919082476,,,,1763422057.9065008,47.66648864746094,,7.231986728584161e-06,,,
4.0,0.0,,,1115.0,0.0,271025,,2199,,,,,0.0,2000.0,6116.487336128,,100.0,500.0,1763422058.4746149,,0.0,,,254.9999999999983,
,,0.002670043846592307,,,,273000,,2208,,,51.28670120239258,,,,6163.328287361,,,,1763422105.31565,,,,,,0.22035646438598633
4.0,0.0,,,1119.0,0.0,273025,,2211,,,,,0.0,1994.0,6163.927493876,,100.0,500.0,1763422105.914666,,1.299038105676535,,,254.24999999999838,
4.0,0.0,,,1120.0,0.0,273525,,2212,,,,,0.0,1992.0,6174.566117872,,100.0,500.0,1763422116.5531285,,1.7320508075684835,,,253.99999999999852,
,,0.001226165215484798,,,,274000,,2214,,,51.33968734741211,,,,6185.932636939,,,,1763422127.9200706,,,,,,0.029162215068936348
,,,,,,274000,,2216,,,,0.000843713351059705,,,6185.9457641,,,,1763422127.9331145,47.741065979003906,,6.146433861431433e-06,,,
,,0.0023391901049762964,,,,275000,,2220,,,51.276275634765625,,,,6209.867748807,,,,1763422151.8551917,,,,,,0.23724988102912903
4.0,0.0,,,1123.0,0.0,275025,,2223,,,,,0.0,1998.0,6210.476221277,,100.0,500.0,1763422152.4633608,,0.4330127018922316,,,254.7499999999983,
4.0,0.0,,,1124.0,0.0,275525,,2224,,,,,0.0,1997.0,6222.357335431,,100.0,500.0,1763422164.3443081,,0.6495190528381813,,,254.62499999999838,
,,,,,,276000,47.64118957519531,2225,0.0021420710254460573,,,,,,6233.160403682,0.00021297935745678842,,,1763422175.1476922,,,,,,
,,0.0003744999412447214,,,,276000,,2226,,,51.30001449584961,,,,6233.16583477,,,,1763422175.1534846,,,,,,0.1401364654302597
,,,0.002133903792127967,,,276000,,2227,,0.0003765099972952157,,,,,6233.17145653,,,,1763422175.1590493,,,,47.72760772705078,,
,,,,,,277000,47.71505355834961,2231,0.004408180247992277,,,,,,6256.672601404,0.00010821728210430592,,,1763422198.659891,,,,,,
4.0,0.0,,,1127.0,0.0,277025,,2235,,,,,0.0,1997.0,6257.292027306,,100.0,500.0,1763422199.2791803,,0.6495190528381813,,,254.62499999999838,
4.0,0.0,,,1129.0,0.0,278025,,2241,,,,,0.0,1997.0,6281.279045139,,100.0,500.0,1763422223.2661874,,0.6495190528382675,,,254.62499999999832,
4.0,0.0,,,1132.0,0.0,279525,,2248,,,,,0.0,1998.0,6316.705237129,,100.0,500.0,1763422258.6924465,,0.43301270189220703,,,254.7499999999983,
,,0.0001268590276595205,,,,280000,,2250,,,51.18345642089844,,,,6328.182647728,,,,1763422270.1700904,,,,,,0.01985180750489235
4.0,0.0,,,1133.0,0.0,280025,,2253,,,,,0.0,1995.0,6328.773033076,,100.0,500.0,1763422270.76006,,1.0825317547305606,,,254.3749999999983,
4.0,0.0,,,1136.0,0.0,281525,,2260,,,,,0.0,1991.0,6364.379761699,,100.0,500.0,1763422306.3667579,,1.9485571585147285,,,253.87499999999844,
4.0,0.0,,,1140.0,0.0,283525,,2272,,,,,0.0,2000.0,6412.478365393,,100.0,500.0,1763422354.4653678,,0.0,,,254.9999999999983,
,,0.0008683373453095555,,,,284000,,2274,,,51.086639404296875,,,,6423.949119566,,,,1763422365.9366293,,,,,,0.1631309986114502
,,0.00010192767513217404,,,,285000,,2280,,,51.08266830444336,,,,6448.331987825,,,,1763422390.3194337,,,,,,0.285418301820755
,,,,,,285000,,2282,,,,0.0020214621908962727,,,6448.344888974,,,,1763422390.3322845,48.103599548339844,,1.0439654943183996e-05,,,
,,,,,,287000,,2294,,,,0.004924103617668152,,,6487.20627689,,,,1763422429.1936834,48.140167236328125,,0.0006267171120271087,,,
4.0,0.0,,,1147.0,0.0,287025,,2295,,,,,0.0,1997.0,6487.771837343,,100.0,500.0,1763422429.7589655,,0.6495190528383413,,,254.6249999999983,
,,0.00046288827434182167,,,,288000,,2298,,,51.14190673828125,,,,6510.802477592,,,,1763422452.7898657,,,,,,0.18867942690849304
,,0.002795169595628977,,,,290000,,2310,,,51.145118713378906,,,,6557.955287031,,,,1763422499.9427783,,,,,,0.16061115264892578
,,,,,,290000,,2312,,,,0.0028465725481510162,,,6557.961489689,,,,1763422499.9490743,48.311798095703125,,0.0002935180382337421,,,
,,,0.0064323944970965385,,,291000,,2317,,0.0007464473601430655,,,,,6581.333251308,,,,1763422523.3207364,,,,48.305137634277344,,
,,,,,,291000,,2318,,,,0.0019529163837432861,,,6581.339119254,,,,1763422523.3266115,48.292381286621094,,0.0001287698105443269,,,
,,0.0006502040196210146,,,,292000,,2322,,,51.135643005371094,,,,6604.908035261,,,,1763422546.8954747,,,,,,0.05211060494184494
,,,0.007409244775772095,,,292000,,2323,,0.00010465033119544387,,,,,6604.914147455,,,,1763422546.9016182,,,,48.27850341796875,,
,,,,,,292000,,2324,,,,0.0024276585318148136,,,6604.920331091,,,,1763422546.9077816,48.35163116455078,,6.85889899614267e-05,,,
,,,0.006112623494118452,,,293000,,2329,,6.64478211547248e-05,,,,,6629.158886307,,,,1763422571.1463199,,,,48.335235595703125,,
,,,,,,293000,,2330,,,,0.002557748695835471,,,6629.165504987,,,,1763422571.1530013,48.370121002197266,,5.605137994280085e-05,,,
,,,,,,295000,48.16749954223633,2339,0.0017647364875301719,,,,,,6676.963570182,5.770332336396677e-06,,,1763422618.9508445,,,,,,
4.0,0.0,,,1163.0,0.0,295025,,2343,,,,,0.0,1995.0,6677.563174442,,100.0,500.0,1763422619.550269,,1.0825317547304991,,,254.37499999999832,
4.0,0.0,,,1164.0,0.0,295525,,2344,,,,,0.0,1996.0,6689.420992157,,100.0,500.0,1763422631.4079921,,0.8660254037842418,,,254.4999999999984,
,,,,,,296000,,2348,,,,0.0012371886987239122,,,6700.726994939,,,,1763422642.714426,48.44826126098633,,1.4709717106597964e-05,,,
,,,,,,297000,,2354,,,,0.0020075219217687845,,,6720.634576945,,,,1763422662.6222777,48.485374450683594,,0.0003510176611598581,,,
,,,,,,299000,48.251197814941406,2363,0.001902941265143454,,,,,,6763.416192266,9.730153578857426e-06,,,1763422705.403444,,,,,,
4.0,0.0,,,1171.0,0.0,299025,,2367,,,,,0.0,1998.0,6763.862654822,,100.0,500.0,1763422705.8497567,,0.4330127018921209,,,254.74999999999835,
4.0,0.0,,,1175.0,0.0,301025,,2379,,,,,0.0,1993.0,6809.80636044,,100.0,500.0,1763422751.7936754,,1.515544456622583,,,254.1249999999984,
4.0,0.0,,,1178.0,0.0,302525,,2386,,,,,0.0,1989.0,6844.358456708,,88.75,500.0,1763422786.3456259,,2.57642557625854,,,253.5124999999984,
,,,0.004216702189296484,,,303000,,2389,,0.0002434927155263722,,,,,6855.849662773,,,,1763422797.8371136,,,,48.58148956298828,,
,,0.0007620747783221304,,,,304000,,2394,,,51.53446960449219,,,,6880.042996995,,,,1763422822.030404,,,,,,0.06951209157705307
4.0,0.0,,,1185.0,0.0,306025,,2409,,,,,0.0,1988.0,6928.22535531,,100.0,500.0,1763422870.2124493,,2.598076211353205,,,253.49999999999835,
,,0.00010893895523622632,,,,309000,,2424,,,51.41608810424805,,,,6999.734717299,,,,1763422941.7220948,,,,,,0.3946674168109894
,,,,,,309000,,2426,,,,0.0008228918886743486,,,6999.747452842,,,,1763422941.7348964,48.78034210205078,,1.0667671631381381e-05,,,
,,0.00016255247464869171,,,,310000,,2430,,,51.426998138427734,,,,7022.425101279,,,,1763422964.4124882,,,,,,0.3531847596168518
,,,0.0017156912945210934,,,313000,,2449,,8.19225242594257e-05,,,,,7083.154136243,,,,1763423025.1415534,,,,48.846351623535156,,
4.0,0.0,,,1201.0,0.0,314025,,2457,,,,,0.0,1995.0,7107.259225418,,100.0,500.0,1763423049.2463078,,1.0825317547305728,,,254.37499999999827,
,,,,,,316000,48.69178771972656,2465,0.003375791013240814,,,,,,7154.558032705,2.3719097953289747e-05,,,1763423096.545261,,,,,,
,,,,,,317000,,2474,,,,0.0013953738380223513,,,7178.480831546,,,,1763423120.4683151,48.99192810058594,,2.678492819541134e-05,,,
,,,0.004888012073934078,,,318000,,2479,,0.00012579813483171165,,,,,7202.537607059,,,,1763423144.5250869,,,,48.9240837097168,,
,,0.0006157545140013099,,,,319000,,2484,,,51.43482208251953,,,,7226.407256056,,,,1763423168.3946915,,,,,,0.2296677678823471
,,,,,,320000,48.76955032348633,2489,0.00016099911590572447,,,,,,7250.488115134,0.00028935333830304444,,,1763423192.475345,,,,,,
,,,0.001309467013925314,,,320000,,2491,,6.334015779430047e-05,,,,,7250.50101949,,,,1763423192.4883835,,,,49.026084899902344,,
4.0,0.0,,,1213.0,0.0,320025,,2493,,,,,0.0,1989.0,7251.089251824,,85.0,500.0,1763423193.0765486,,2.6413774815423263,,,253.4749999999984,
,,,,,,321000,48.8062744140625,2495,0.000511599937453866,,,,,,7274.215404343,0.0004061131621710956,,,1763423216.2024748,,,,,,
4.0,0.0,,,1215.0,0.0,321025,,2499,,,,,0.0,1997.0,7274.829189971,,78.75,500.0,1763423216.816363,,1.0175798494466515,,,254.41249999999835,
4.0,0.0,,,1216.0,0.0,321525,,2500,,,,,0.0,1991.0,7283.978147844,,100.0,500.0,1763423225.9651403,,1.9485571585148516,,,253.87499999999838,
4.0,0.0,,,1218.0,0.0,322525,,2506,,,,,0.0,2000.0,7301.272775272,,100.0,500.0,1763423243.2597685,,0.0,,,254.9999999999983,
4.0,0.0,,,1219.0,0.0,323025,,2511,,,,,0.0,1995.0,7313.411799275,,82.5,500.0,1763423255.3987935,,1.3856406460550355,,,254.19999999999834,
,,0.0005450561875477433,,,,324000,,2514,,,51.70956039428711,,,,7336.636778068,,,,1763423278.6242151,,,,,,0.1999567598104477
,,,0.0009271770250052214,,,324000,,2515,,2.7894660888705403e-05,,,,,7336.642804733,,,,1763423278.6302705,,,,49.08230972290039,,
,,0.011609507724642754,,,,325000,,2520,,,51.59744644165039,,,,7360.683492625,,,,1763423302.670911,,,,,,0.11991634964942932
4.0,0.0,,,1226.0,0.0,326525,,2530,,,,,0.0,1994.0,7397.166614723,,100.0,500.0,1763423339.1537213,,1.299038105676535,,,254.24999999999838,
,,,0.015995005145668983,,,327000,,2533,,0.0005895781214348972,,,,,7408.550942934,,,,1763423350.538287,,,,49.13700485229492,,
,,,,,,328000,,2540,,,,0.002043035114184022,,,7432.670193787,,,,1763423374.6575372,49.14573287963867,,6.814545031375019e-06,,,
4.0,0.0,,,1231.0,0.0,329025,,2547,,,,,0.0,2000.0,7457.01973112,,100.0,500.0,1763423399.0068843,,0.0,,,254.9999999999983,
,,,0.002043497981503606,,,331000,,2557,,0.00016842003969941288,,,,,7503.50933696,,,,1763423445.4968185,,,,49.21437454223633,,
,,,,,,333000,,2570,,,,0.00334206223487854,,,7551.57117389,,,,1763423493.5587428,49.228790283203125,,7.157813524827361e-05,,,
4.0,0.0,,,1239.0,0.0,333025,,2571,,,,,0.0,2000.0,7552.158285036,,100.0,500.0,1763423494.1454644,,0.0,,,254.9999999999983,
,,,0.0029396696481853724,,,334000,,2576,,4.1473336750641465e-05,,,,,7575.571515317,,,,1763423517.5589604,,,,49.317527770996094,,
,,,,,,334000,,2577,,,,0.0009588823886588216,,,7575.578011256,,,,1763423517.5654771,49.22430419921875,,2.4728531570872292e-05,,,
4.0,0.0,,,1255.0,0.0,337158,,2603,,,,,0.0,1962.0,7635.127424083,,100.0,500.0,1763423577.1145513,,8.227241335951478,,,250.2499999999987,
,,,,,,338000,,2608,,,,0.001356301479972899,,,7654.95886649,,,,1763423596.9463072,49.29822540283203,,6.184732774272561e-05,,,
4.0,0.0,,,1258.0,0.0,338658,,2610,,,,,0.0,1532.0,7668.678984219,,76.0,500.0,1763423610.66606,,101.74066443659484,,,196.25999999999888,
,,,0.008049757219851017,,,340000,,2619,,0.0010590939782559872,,,,,7698.57152088,,,,1763423640.558986,,,,49.43126678466797,,
,,0.004005671478807926,,,,342000,,2630,,,52.139625549316406,,,,7740.128066966,,,,1763423682.1157131,,,,,,0.11453334242105484
,,0.009524838998913765,,,,343000,,2636,,,52.12705612182617,,,,7763.65889644,,,,1763423705.646225,,,,,,0.29230305552482605
4.0,0.0,,,1270.0,0.0,344658,,2646,,,,,0.0,2000.0,7803.232159892,,100.0,500.0,1763423745.2194479,,0.0,,,254.9999999999983,
,,,,,,345000,49.31684875488281,2647,0.0015310875605791807,,,,,,7811.528817446,0.0004074563330505043,,,1763423753.5160844,,,,,,
,,0.0001053213418344967,,,,345000,,2648,,,52.07023239135742,,,,7811.534638329,,,,1763423753.5221846,,,,,,0.24214571714401245
,,,0.00854978896677494,,,345000,,2649,,0.00034275787766091526,,,,,7811.540993175,,,,1763423753.5284805,,,,49.53112030029297,,
4.0,0.0,,,1271.0,0.0,345158,,2651,,,,,0.0,2000.0,7815.335042587,,100.0,500.0,1763423757.3221047,,0.0,,,254.9999999999983,
,,,,,,348000,,2668,,,,0.0011266431538388133,,,7879.944147833,,,,1763423821.9315758,49.528663635253906,,1.155153768195305e-05,,,
,,,0.0072097270749509335,,,349000,,2673,,2.84752622974338e-05,,,,,7903.818666138,,,,1763423845.8061345,,,,49.66453170776367,,
4.0,0.0,,,1280.0,0.0,349658,,2676,,,,,0.0,1999.0,7919.394960966,,100.0,500.0,1763423861.3820348,,0.21650635094606044,,,254.87499999999832,
,,,,,,351000,49.47492599487305,2683,0.004358045756816864,,,,,,7951.769187648,0.00038728603976778686,,,1763423893.7564604,,,,,,
,,,,,,351000,,2686,,,,0.006393266376107931,,,7951.787040158,,,,1763423893.7745965,49.56817626953125,,6.449218290072167e-06,,,
4.0,0.0,,,1283.0,0.0,351158,,2687,,,,,0.0,2000.0,7955.504473263,,100.0,500.0,1763423897.491654,,0.0,,,254.9999999999983,
,,,,,,352000,49.45592498779297,2689,0.0011770834680646658,,,,,,7975.190604004,1.7475293134339154e-05,,,1763423917.1777818,,,,,,
,,,0.0039908867329359055,,,352000,,2691,,0.000972649606410414,,,,,7975.203392667,,,,1763423917.190926,,,,49.70112609863281,,
,,,,,,352000,,2692,,,,0.0015320195816457272,,,7975.209776672,,,,1763423917.1972163,49.56541061401367,,0.00048183853505179286,,,
,,,0.006244420073926449,,,355000,,2709,,9.321517427451909e-05,,,,,8047.47436397,,,,1763423989.461824,,,,49.72972106933594,,
,,,,,,357000,,2722,,,,0.007221902254968882,,,8095.116110202,,,,1763424037.10352,49.66997528076172,,2.779595524771139e-05,,,
,,0.0013945272658020258,,,,359000,,2732,,,51.84617233276367,,,,8143.290566693,,,,1763424085.2779481,,,,,,0.10736942291259766
4.0,0.0,,,1300.0,0.0,359658,,2736,,,,,0.0,2000.0,8159.02326871,,100.0,500.0,1763424101.0103662,,0.0,,,254.9999999999983,
,,,0.015816403552889824,,,361000,,2745,,0.0012150710681453347,,,,,8191.529952831,,,,1763424133.5174043,,,,49.84803009033203,,
,,,,,,362000,,2752,,,,0.00045768776908516884,,,8215.021844136,,,,1763424157.009312,49.72251510620117,,1.668930781306699e-05,,,
,,,0.0042860424146056175,,,363000,,2757,,3.1417206628248096e-05,,,,,8235.157719211,,,,1763424177.1454961,,,,49.9105110168457,,
4.0,0.0,,,1308.0,0.0,363658,,2760,,,,,0.0,1996.0,8242.538832517,,100.0,500.0,1763424184.526127,,0.8660254037844017,,,254.49999999999832,
3.0,0.0,,,1312.0,0.0,365330,,2772,,,,,0.0,683.0,8267.308228544,,75.0,172.0,1763424209.295524,,1.519874583641729,,,86.84250000000013,
4.0,0.0,,,1318.0,0.0,366836,,2782,,,,,0.0,1980.0,8299.161999723,,100.0,500.0,1763424241.1489067,,4.330127018922058,,,252.49999999999838,
,,,,,,367000,49.61517333984375,2783,0.002977936062961817,,,,,,8302.947971906,0.0006592874997295439,,,1763424244.9349496,,,,,,
4.0,0.0,,,1321.0,0.0,368336,,2793,,,,,0.0,1996.0,8334.49171364,,100.0,500.0,1763424276.478913,,0.8660254037844632,,,254.49999999999827,
,,0.0035584138240665197,,,,370000,,2802,,,51.759002685546875,,,,8368.69728172,,,,1763424310.6848135,,,,,,0.11844398826360703
,,,,,,372000,,2816,,,,0.0011781203793361783,,,8416.122507152,,,,1763424358.109954,49.81313705444336,,2.318086990271695e-05,,,
4.0,0.0,,,1332.0,0.0,373836,,2824,,,,,0.0,1996.0,8459.633213159,,100.0,500.0,1763424401.6201901,,0.8660254037842418,,,254.4999999999984,
,,,,,,376000,,2840,,,,0.004581351764500141,,,8510.948597611,,,,1763424452.936056,49.875823974609375,,0.0007261798018589616,,,
,,,,,,377000,49.80382537841797,2843,0.003033751854673028,,,,,,8533.041911324,2.4058530470938422e-05,,,1763424475.0290778,,,,,,
,,0.0035750730894505978,,,,379000,,2856,,,51.9643440246582,,,,8580.522258981,,,,1763424522.5096714,,,,,,0.05194632336497307
,,,0.0020789699628949165,,,379000,,2857,,4.2128584027523175e-05,,,,,8580.527730816,,,,1763424522.5152173,,,,50.12853240966797,,
,,,,,,380000,49.85672378540039,2861,0.006913976743817329,,,,,,8604.08077654,0.0001421137130819261,,,1763424546.0679724,,,,,,
4.0,0.0,,,1348.0,0.0,381836,,2872,,,,,0.0,2000.0,8647.937855583,,100.0,500.0,1763424589.9248698,,0.0,,,254.9999999999983,
,,,,,,383000,,2882,,,,0.003053391585126519,,,8675.871104132,,,,1763424617.8585713,49.92405700683594,,1.487310782977147e-05,,,
4.0,0.0,,,1354.0,0.0,384836,,2890,,,,,0.0,2000.0,8719.9161753,,100.0,500.0,1763424661.9034054,,0.0,,,254.9999999999983,
,,,,,,386000,,2900,,,,0.00385274738073349,,,8747.76140163,,,,1763424689.7488399,49.93242645263672,,0.00011044464918086305,,,
4.0,0.0,,,1359.0,0.0,387336,,2907,,,,,0.0,2000.0,8779.836063207,,100.0,500.0,1763424721.8231645,,0.0,,,254.9999999999983,
,,,0.005677933804690838,,,388000,,2911,,0.00032304032356478274,,,,,8795.646067065,,,,1763424737.633453,,,,50.201759338378906,,
,,,0.024411911144852638,,,390000,,2923,,0.0004077265621162951,,,,,8843.188648246,,,,1763424785.1761432,,,,50.22396469116211,,
,,0.0008109280024655163,,,,392000,,2934,,,52.05812072753906,,,,8889.770849117,,,,1763424831.758224,,,,,,0.12761415541172028
,,,0.0016844008350744843,,,392000,,2935,,0.0004265493480488658,,,,,8889.776853209,,,,1763424831.764349,,,,50.2404670715332,,
4.0,0.0,,,1372.0,0.0,393836,,2944,,,,,0.0,2000.0,8933.04009494,,100.0,500.0,1763424875.0272741,,0.0,,,254.9999999999983,
4.0,0.0,,,1373.0,0.0,394336,,2949,,,,,0.0,2000.0,8945.053196941,,100.0,500.0,1763424887.0402036,,0.0,,,254.9999999999983,
,,,0.0215697530657053,,,395000,,2953,,5.388620775192976e-05,,,,,8960.894323282,,,,1763424902.8817756,,,,50.21245574951172,,
