mean_final_energy,std_episode_reward,episode_length,_runtime,robot_2/q_mean,total_kills_per_episode,total_charges_per_episode,robot_1/q_mean,_timestamp,robot_2/loss,survival_rate,mean_episode_reward,robot_1/q_std,robot_3/q_std,total_immediate_kills_per_episode,total_agent_collisions_per_episode,total_non_home_charges_per_episode,_step,epsilon,robot_0/q_std,robot_2/q_std,episode,robot_3/loss,robot_3/q_mean,global_step,robot_0/loss,robot_1/loss,robot_0/q_mean
37.5,0.8234986338786482,2.0,17.57243282,,0.0,2.0,,1763501268.6311443,,2.0,-0.36,,,0.0,0.0,0.0,0,1.0,,,0.0,,,2,,,
12.5,0.4373428289111415,2.0,17.582002591,,0.0,1.0,,1763501268.6409965,,1.0,-0.7375,,,0.0,0.0,0.0,1,0.995,,,1.0,,,4,,,
25.0,0.41910619179391756,2.0,17.743180387,,0.0,1.0,,1763501268.8023536,,2.0,-0.61,,,0.0,2.0,0.0,7,0.9655206468094844,,,7.0,,,16,,,
38.75,0.43002906878489044,2.0,17.745375136,,0.0,2.0,,1763501268.8047888,,3.0,-0.345,,,0.0,0.0,0.0,8,0.960693043575437,,,8.0,,,18,,,
25.0,0.41910619179391756,2.0,17.746715556,,0.0,1.0,,1763501268.8060367,,2.0,-0.61,,,0.0,1.0,0.0,9,0.9558895783575597,,,9.0,,,20,,,
26.25,0.5178018443381599,2.0,17.775547943,,0.0,2.0,,1763501268.8349383,,2.0,-0.4725,,,0.0,0.0,0.0,27,0.8734200960253871,,,27.0,,,57,,,
12.5,0.4373428289111415,2.0,17.777428809,,0.0,1.0,,1763501268.8368883,,1.0,-0.7375,,,0.0,1.0,0.0,28,0.8690529955452602,,,28.0,,,59,,,
12.5,0.4373428289111415,2.0,17.786460573,,1.0,1.0,,1763501268.8457074,,1.0,-0.7374999999999999,,,0.0,1.0,0.0,33,0.8475428503023453,,,33.0,,,70,,,
25.0,0.41910619179391756,2.0,17.801143947,,0.0,1.0,,1763501268.8605921,,2.0,-0.61,,,0.0,1.0,0.0,41,0.8142285204175609,,,41.0,,,86,,,
13.75,0.45899346400575247,2.0,17.804754183,,0.0,1.0,,1763501268.8641787,,1.0,-0.725,,,0.0,1.0,0.0,43,0.8061065909263957,,,43.0,,,90,,,
12.5,0.4373428289111415,2.0,17.807374975,,0.0,1.0,,1763501268.8668098,,1.0,-0.7375,,,0.0,1.0,0.0,44,0.8020760579717637,,,44.0,,,92,,,
37.5,0.8336815938954151,2.0,17.812360997,,0.0,3.0,,1763501268.8718913,,2.0,-0.235,,,0.0,0.0,0.0,47,0.7901049725470279,,,47.0,,,98,,,
12.5,0.4373428289111415,2.0,17.840143186,,0.0,1.0,,1763501268.8995528,,1.0,-0.7375,,,0.0,1.0,0.0,60,0.7402609576967045,,,60.0,,,124,,,
0.0,0.0,2.0,17.842829067,,0.0,0.0,,1763501268.902238,,0.0,-0.99,,,0.0,0.0,0.0,61,0.736559652908221,,,61.0,,,126,,,
0.0,0.0,2.0,17.849165146,,0.0,0.0,,1763501268.9084234,,0.0,-0.99,,,0.0,0.0,0.0,64,0.7255664080186093,,,64.0,,,132,,,
0.0,0.0,2.0,17.857360224,,0.0,0.0,,1763501268.9167895,,0.0,-0.99,,,0.0,0.0,0.0,67,0.7147372386831305,,,67.0,,,138,,,
12.5,0.22083647796503186,2.0,17.875650488,,0.0,0.0,,1763501268.934956,,1.0,-0.8625,,,0.0,0.0,0.0,74,0.6900935609921609,,,74.0,,,152,,,
12.5,0.22083647796503186,2.0,17.883095656,,0.0,0.0,,1763501268.9424038,,1.0,-0.8624999999999999,,,0.0,0.0,0.0,77,0.6797938283326578,,,77.0,,,158,,,
0.0,0.0,2.0,17.884921357,,0.0,0.0,,1763501268.9444327,,0.0,-0.99,,,0.0,0.0,0.0,78,0.6763948591909945,,,78.0,,,160,,,
25.0,0.41910619179391756,2.0,17.901223624,,0.0,1.0,,1763501268.9605184,,2.0,-0.61,,,0.0,0.0,0.0,85,0.653073201944699,,,85.0,,,174,,,
13.75,0.45899346400575247,2.0,17.908015715,,1.0,1.0,,1763501268.9674108,,1.0,-0.7249999999999999,,,1.0,1.0,0.0,88,0.6433260027715241,,,88.0,,,180,,,
12.5,0.22083647796503186,2.0,17.920550967,,0.0,0.0,,1763501268.979873,,1.0,-0.8625,,,0.0,0.0,0.0,94,0.6242658676435396,,,94.0,,,192,,,
12.5,0.4373428289111415,2.0,17.934232709,,0.0,1.0,,1763501268.9935355,,1.0,-0.7375,,,0.0,0.0,0.0,99,0.6088145090359074,,,99.0,,,202,,,
13.75,0.45899346400575247,2.0,17.951518365,,0.0,1.0,,1763501269.0109367,,1.0,-0.725,,,0.0,0.0,0.0,102,0.5997278763867329,,,102.0,,,208,,,
12.5,0.22083647796503186,2.0,17.957383114,,0.0,0.0,,1763501269.0167356,,1.0,-0.8624999999999999,,,0.0,0.0,0.0,104,0.5937455908197752,,,104.0,,,212,,,
13.75,0.45899346400575247,2.0,17.969694469,,0.0,1.0,,1763501269.0292146,,1.0,-0.725,,,0.0,0.0,0.0,109,0.5790496471185967,,,109.0,,,222,,,
26.25,0.4380282525134652,2.0,17.9991725,,0.0,1.0,,1763501269.0586662,,2.0,-0.5974999999999999,,,0.0,1.0,0.0,120,0.547986285490042,,,120.0,,,244,,,
12.5,0.4373428289111415,2.0,18.011000437,,0.0,1.0,,1763501269.0704956,,1.0,-0.7375,,,0.0,0.0,0.0,124,0.5371084840724134,,,124.0,,,252,,,
38.75,0.8377760739004187,2.0,18.036086594,,0.0,3.0,,1763501269.0954862,,2.0,-0.22249999999999998,,,0.0,0.0,0.0,133,0.5134164023722473,,,133.0,,,270,,,
0.0,0.0,2.0,18.043876916,,0.0,0.0,,1763501269.1033764,,0.0,-0.99,,,0.0,0.0,0.0,136,0.5057535983897912,,,136.0,,,276,,,
13.75,0.45899346400575247,2.0,18.065182193,,0.0,1.0,,1763501269.1244378,,1.0,-0.725,,,0.0,0.0,0.0,143,0.4883155414435353,,,143.0,,,290,,,
0.0,0.0,2.0,18.076799805,,0.0,0.0,,1763501269.136212,,0.0,-0.99,,,0.0,0.0,0.0,147,0.47862223409330756,,,147.0,,,298,,,
26.25,0.4380282525134652,2.0,18.084007277,,0.0,1.0,,1763501269.1435387,,2.0,-0.5974999999999999,,,0.0,0.0,0.0,149,0.4738479773082268,,,149.0,,,302,,,
12.5,0.4373428289111415,2.0,18.086830965,,0.0,1.0,,1763501269.1463592,,1.0,-0.7375,,,0.0,1.0,0.0,150,0.47147873742168567,,,150.0,,,304,,,
0.0,0.0,2.0,18.103713292,,0.0,0.0,,1763501269.1630924,,0.0,-0.99,,,0.0,0.0,0.0,155,0.4598090507939749,,,155.0,,,314,,,
25.0,0.505,2.0,18.111560486,,0.0,2.0,,1763501269.1710205,,2.0,-0.485,,,0.0,1.0,0.0,157,0.45522245551230495,,,157.0,,,318,,,
12.5,0.4373428289111415,2.0,18.134227154,,0.0,1.0,,1763501269.1936028,,1.0,-0.7375,,,0.0,0.0,0.0,162,0.4439551321314536,,,162.0,,,328,,,
13.75,0.45899346400575247,2.0,18.169165721,,0.0,1.0,,1763501269.228408,,1.0,-0.725,,,0.0,1.0,0.0,170,0.42650460709830135,,,170.0,,,344,,,
0.0,0.0,2.0,18.177634602,,0.0,0.0,,1763501269.2369165,,0.0,-0.99,,,0.0,0.0,0.0,172,0.4222502236424958,,,172.0,,,348,,,
26.25,0.4380282525134652,2.0,18.185478589,,0.0,1.0,,1763501269.2448823,,2.0,-0.5974999999999999,,,0.0,0.0,0.0,174,0.4180382776616619,,,174.0,,,352,,,
12.5,0.4373428289111415,2.0,18.207102255,,1.0,1.0,,1763501269.2665515,,1.0,-0.7375,,,0.0,1.0,0.0,180,0.40565285250151817,,,180.0,,,364,,,
0.0,0.0,2.0,18.25524922,,0.0,0.0,,1763501269.3146484,,0.0,-0.99,,,0.0,0.0,0.0,193,0.3800621177172763,,,193.0,,,390,,,
12.5,0.4373428289111415,2.0,18.262972486,,0.0,1.0,,1763501269.3223486,,1.0,-0.7375,,,0.0,0.0,0.0,195,0.37627099809304654,,,195.0,,,394,,,
0.0,0.0,2.0,18.275429135,,0.0,0.0,,1763501269.3348012,,0.0,-0.99,,,0.0,1.0,0.0,198,0.3706551064126331,,,198.0,,,400,,,
0.0,0.0,2.0,18.303998752,,0.0,0.0,,1763501269.3633926,,0.0,-0.99,,,0.0,1.0,0.0,203,0.3614809303671764,,,203.0,,,410,,,
13.75,0.45899346400575247,2.0,18.339052747,,0.0,1.0,,1763501269.3984656,,1.0,-0.725,,,0.0,0.0,0.0,213,0.3438081748424137,,,213.0,,,430,,,
26.25,0.4380282525134652,2.0,18.342897131,,0.0,1.0,,1763501269.402083,,2.0,-0.5974999999999999,,,0.0,1.0,0.0,214,0.3420891339682016,,,214.0,,,432,,,
12.5,0.4373428289111415,2.0,18.346627254,,0.0,1.0,,1763501269.405914,,1.0,-0.7374999999999999,,,0.0,0.0,0.0,215,0.3403786882983606,,,215.0,,,434,,,
13.75,0.45899346400575247,2.0,18.353158802,,0.0,1.0,,1763501269.41247,,1.0,-0.725,,,0.0,0.0,0.0,217,0.33698341088258443,,,217.0,,,438,,,
13.75,0.45899346400575247,2.0,18.383270816,,0.0,1.0,,1763501269.4425962,,1.0,-0.7249999999999999,,,0.0,1.0,0.0,225,0.3237376186352221,,,225.0,,,454,,,
12.5,0.4373428289111415,2.0,18.395049646,,0.0,1.0,,1763501269.4542975,,1.0,-0.7375,,,0.0,1.0,0.0,228,0.31890579420988907,,,228.0,,,460,,,
0.0,0.0,2.0,18.414467442,,0.0,0.0,,1763501269.4739633,,0.0,-0.99,,,0.0,1.0,0.0,233,0.31101247816653554,,,233.0,,,470,,,
0.0,0.0,2.0,18.440419014,,0.0,0.0,,1763501269.4996915,,0.0,-0.99,,,0.0,1.0,0.0,240,0.30028896908517405,,,240.0,,,484,,,
13.75,0.45899346400575247,2.0,18.44413933,,0.0,1.0,,1763501269.503445,,1.0,-0.725,,,0.0,1.0,0.0,241,0.2987875242397482,,,241.0,,,486,,,
0.0,0.0,2.0,18.448548668,,0.0,0.0,,1763501269.5078335,,0.0,-0.99,,,0.0,1.0,0.0,242,0.29729358661854943,,,242.0,,,488,,,
0.0,0.0,2.0,18.473090536,,0.0,0.0,,1763501269.5323803,,0.0,-0.99,,,0.0,1.0,0.0,248,0.2884855236625661,,,248.0,,,500,,,
0.0,0.0,2.0,18.484478085,,0.0,0.0,,1763501269.5437806,,0.0,-0.99,,,0.0,1.0,0.0,251,0.28417984116121187,,,251.0,,,506,,,
12.5,0.22083647796503186,2.0,18.516807932,,1.0,0.0,,1763501269.576086,,1.0,-0.8624999999999999,,,0.0,1.0,0.0,259,0.2730095965279488,,,259.0,,,522,,,
0.0,0.0,2.0,18.541316727999998,,0.0,0.0,,1763501269.600586,,0.0,-0.99,,,0.0,2.0,0.0,265,0.2649210072611673,,,265.0,,,534,,,
0.0,0.0,2.0,18.562024837,,0.0,0.0,,1763501269.621453,,0.0,-0.99,,,0.0,2.0,0.0,270,0.2583638820072446,,,270.0,,,544,,,
13.75,0.45899346400575247,2.0,18.569825516,,0.0,1.0,,1763501269.6290715,,1.0,-0.725,,,0.0,1.0,0.0,272,0.25578670228422234,,,272.0,,,548,,,
0.0,0.0,2.0,18.573386688,,0.0,0.0,,1763501269.6327922,,0.0,-0.99,,,0.0,0.0,0.0,273,0.25450776877280124,,,273.0,,,550,,,
0.0,0.0,2.0,18.577709968,,0.0,0.0,,1763501269.6369874,,0.0,-0.99,,,0.0,1.0,0.0,274,0.2532352299289372,,,274.0,,,552,,,
13.75,0.45899346400575247,2.0,18.600246665,,0.0,1.0,,1763501269.659504,,1.0,-0.725,,,0.0,1.0,0.0,279,0.24696734223472733,,,279.0,,,562,,,
0.0,0.0,2.0,18.61377359,,0.0,0.0,,1763501269.67315,,0.0,-0.99,,,0.0,0.0,0.0,282,0.24328132378095624,,,282.0,,,568,,,
0.0,0.0,2.0,18.618255469,,0.0,0.0,,1763501269.677659,,0.0,-0.99,,,0.0,0.0,0.0,283,0.24206491716205145,,,283.0,,,570,,,
0.0,0.0,2.0,18.655622844,,0.0,0.0,,1763501269.7148383,,0.0,-0.99,,,0.0,1.0,0.0,292,0.231387331601191,,,292.0,,,588,,,
0.0,0.0,2.0,18.707099874,,0.0,0.0,,1763501269.766397,,0.0,-0.99,,,0.0,1.0,0.0,302,0.22007483514733558,,,302.0,,,608,,,
0.0,0.0,2.0,18.767280893,,0.0,0.0,,1763501269.8265605,,0.0,-0.99,,,0.0,1.0,0.0,316,0.20516038984972615,,,316.0,,,636,,,
0.0,0.0,2.0,18.789134349,,0.0,0.0,,1763501269.8484082,,0.0,-0.99,,,0.0,1.0,0.0,321,0.2000824143909432,,,321.0,,,646,,,
0.0,0.0,2.0,18.801006069,,1.0,0.0,,1763501269.8602734,,0.0,-0.99,,,0.0,2.0,0.0,324,0.19709615934585656,,,324.0,,,652,,,
0.0,0.0,2.0,18.814348744,,0.0,0.0,,1763501269.873644,,0.0,-0.99,,,0.0,1.0,0.0,327,0.19415447453059972,,,327.0,,,658,,,
26.25,0.5178018443381599,2.0,18.828285332,,0.0,2.0,,1763501269.8876724,,2.0,-0.4725,,,0.0,0.0,0.0,330,0.1912566947289212,,,330.0,,,664,,,
0.0,0.0,2.0,18.836716824,,1.0,0.0,,1763501269.896006,,0.0,-0.99,,,0.0,1.0,0.0,332,0.18934890919900021,,,332.0,,,668,,,
12.5,0.4373428289111415,2.0,18.857810944,,0.0,1.0,,1763501269.917091,,1.0,-0.7375,,,0.0,1.0,0.0,337,0.1846622876013121,,,337.0,,,678,,,
0.0,0.0,2.0,18.871075082,,0.0,0.0,,1763501269.9303493,,0.0,-0.99,,,0.0,0.0,0.0,340,0.18190617987607657,,,340.0,,,684,,,
0.0,0.0,2.0,18.933733695,,0.0,0.0,,1763501269.993176,,0.0,-0.99,,,0.0,0.0,0.0,353,0.17043057265153258,,,353.0,,,710,,,
40.0,0.4410427983767562,2.0,18.937050851,,0.0,2.0,,1763501269.9963417,,3.0,-0.33249999999999996,,,0.0,0.0,0.0,354,0.16957841978827493,,,354.0,,,712,,,
0.0,0.0,2.0,18.955843865,,0.0,0.0,,1763501270.0151083,,0.0,-0.99,,,0.0,0.0,0.0,358,0.1662122034722543,,,358.0,,,720,,,
26.25,0.5178018443381599,2.0,19.011130709,,0.0,2.0,,1763501270.0703344,,2.0,-0.4725,,,0.0,0.0,0.0,370,0.15650920157696743,,,370.0,,,744,,,
0.0,0.0,2.0,19.0333168,,0.0,0.0,,1763501270.092695,,0.0,-0.99,,,0.0,1.0,0.0,375,0.1526354036900377,,,375.0,,,754,,,
12.5,0.4373428289111415,2.0,19.129378198,,0.0,1.0,,1763501270.1887,,1.0,-0.7375,,,0.0,1.0,0.0,396,0.13738520790976036,,,396.0,,,796,,,
0.0,0.0,2.0,19.138196802,,0.0,0.0,,1763501270.1974409,,0.0,-0.99,,,0.0,1.0,0.0,398,0.13601479046086049,,,398.0,,,800,,,
13.75,0.45899346400575247,2.0,19.177844815,,0.0,1.0,,1763501270.2371843,,1.0,-0.725,,,0.0,1.0,0.0,405,0.1313250884614265,,,405.0,,,814,,,
0.0,0.0,2.0,19.182654092,,0.0,0.0,,1763501270.2419524,,0.0,-0.99,,,0.0,1.0,0.0,406,0.13066846301911936,,,406.0,,,816,,,
0.0,0.0,2.0,19.18633549,,0.0,0.0,,1763501270.2456064,,0.0,-0.99,,,0.0,1.0,0.0,407,0.13001512070402377,,,407.0,,,818,,,
12.5,0.22083647796503186,2.0,19.24693629,,0.0,0.0,,1763501270.3062122,,1.0,-0.8625,,,0.0,0.0,0.0,421,0.12120401149972035,,,421.0,,,846,,,
0.0,0.0,2.0,19.26441759,,0.0,0.0,,1763501270.3237104,,0.0,-0.99,,,0.0,1.0,0.0,425,0.11879805134519765,,,425.0,,,854,,,
0.0,0.0,2.0,19.282726735,,0.0,0.0,,1763501270.3420272,,0.0,-0.99,,,0.0,1.0,0.0,429,0.11643985070121858,,,429.0,,,862,,,
0.0,0.0,2.0,19.287307185,,0.0,0.0,,1763501270.346574,,0.0,-0.99,,,0.0,1.0,0.0,430,0.11585765144771248,,,430.0,,,864,,,
0.0,0.0,2.0,19.337867383,,0.0,0.0,,1763501270.397204,,0.0,-0.99,,,0.0,1.0,0.0,441,0.10964241905397228,,,441.0,,,886,,,
0.0,0.0,2.0,19.349737315,,0.0,0.0,,1763501270.4090276,,0.0,-0.99,,,0.0,1.0,0.0,444,0.10800599224428936,,,444.0,,,892,,,
12.5,0.4373428289111415,2.0,19.362693423,,0.0,1.0,,1763501270.4219744,,1.0,-0.7375,,,0.0,1.0,0.0,447,0.1063939893092943,,,447.0,,,898,,,
0.0,0.0,2.0,19.377077688,,0.0,0.0,,1763501270.4363496,,0.0,-0.99,,,0.0,1.0,0.0,450,0.10480604571960442,,,450.0,,,904,,,
0.0,0.0,2.0,19.4091403,,0.0,0.0,,1763501270.4684498,,0.0,-0.99,,,0.0,1.0,0.0,457,0.10119240105273684,,,457.0,,,918,,,
0.0,0.0,2.0,19.470775321,,0.0,0.0,,1763501270.530084,,0.0,-0.99,,,0.0,1.0,0.0,471,0.0943346041173244,,,471.0,,,946,,,
13.75,0.45899346400575247,2.0,19.475392611,,0.0,1.0,,1763501270.5346355,,1.0,-0.725,,,0.0,1.0,0.0,472,0.09386293109673778,,,472.0,,,948,,,
0.0,0.0,2.0,19.51695857,,0.0,0.0,,1763501270.5762665,,0.0,-0.99,,,0.0,1.0,0.0,481,0.08972259762946533,,,481.0,,,966,,,
0.0,0.0,2.0,19.557138138,,0.0,0.0,,1763501270.6163957,,0.0,-0.99,,,0.0,1.0,0.0,490,0.08576489601717459,,,490.0,,,984,,,
12.5,0.22083647796503186,2.0,19.580155207,,0.0,0.0,,1763501270.6394706,,1.0,-0.8624999999999999,,,0.0,1.0,0.0,495,0.08364210790237678,,,495.0,,,994,,,
0.0,0.0,2.0,19.589929482,,0.0,0.0,,1763501270.6492126,,0.0,-0.99,,,0.0,1.0,0.0,497,0.08280777787605056,,,497.0,,,998,,,
0.0,0.0,2.0,19.912950959,,0.0,0.0,,1763501270.9722579,,0.0,-0.99,,,0.0,1.0,0.0,503,0.08198177029173696,,,499.0,,,1002,,,
38.75,0.8377760739004189,2.0,19.958570259,,0.0,3.0,,1763501271.017798,,2.0,-0.22249999999999998,,,0.0,0.0,0.0,504,0.08157186144027828,,,500.0,,,1004,,,
63.75,0.8294877937619094,2.0,19.996845498,,0.0,5.0,,1763501271.056112,,3.0,0.28,,,0.0,0.0,0.0,505,0.0811640021330769,,,501.0,,,1006,,,
40.0,3.368162518347357,18.0,24.082886543,,0.0,20.0,,1763501275.1417332,,3.0,2.077500000000001,,,0.0,1.0,0.0,515,0.07719590465791494,,,511.0,,,1176,,,
62.5,1.3024088259836077,6.0,26.793983242,,0.0,17.0,,1763501277.852964,,3.0,1.8074999999999997,,,0.0,0.0,0.0,522,0.0745342397963533,,,518.0,,,1293,,,
50.0,2.6596557578002455,13.0,30.172186397,,0.0,22.0,,1763501281.2309594,,3.0,2.377499999999999,,,0.0,1.0,0.0,530,0.0716045256805401,,,526.0,,,1432,,,
43.75,4.598048499091764,26.0,30.804642833,,0.0,63.0,,1763501281.8634334,,3.0,7.569999999999998,,,0.0,1.0,0.0,531,0.0712465030521374,,,527.0,,,1458,,,
75.0,1.3033682326955798,7.0,31.715941429,,0.0,24.0,,1763501282.7748015,,3.0,2.8174999999999994,,,0.0,1.0,0.0,534,0.07018314008827135,,,530.0,,,1494,,,
57.5,3.748969024945392,27.0,34.180853412,,0.0,79.0,,1763501285.2396457,,3.0,9.717499999999998,,,0.0,0.0,0.0,539,0.06844601986126451,,,535.0,,,1594,,,
42.5,6.275867967859109,44.0,35.912414142,,0.0,115.0,,1763501286.9711351,,3.0,14.237499999999994,,,0.0,2.0,0.0,541,0.0677632708131484,,,537.0,,,1666,,,
60.0,4.743866434671196,26.0,37.004068088,,0.0,70.0,,1763501288.0628068,,3.0,8.607500000000002,,,0.0,1.0,0.0,543,0.06708733218678724,,,539.0,,,1712,,,
51.25,1.7182622035067872,12.0,38.63249922,,0.0,39.0,,1763501289.6913483,,3.0,4.504999999999998,,,0.0,0.0,0.0,547,0.06575561514114299,,,543.0,,,1779,,,
75.0,0.8703555308033607,3.0,38.711227182,,0.0,10.0,,1763501289.7701638,,3.0,1.0275,,,0.0,0.0,0.0,548,0.06542683706543727,,,544.0,,,1782,,,
60.0,5.9956666643501775,30.0,39.784414633,,0.0,90.0,,1763501290.843142,,3.0,11.147499999999999,,,0.0,0.0,0.0,550,0.06477420436570952,,,546.0,,,1826,,,
75.0,3.2519253912105675,18.0,41.181819049,,0.0,59.0,,1763501292.240897,,3.0,7.302499999999998,,,0.0,0.0,0.0,553,0.06380744126877576,,,549.0,,,1883,,,
67.5,1.231977576906333,12.0,41.84676981,,0.0,43.0,,1763501292.9056087,,3.0,5.167499999999999,,,0.0,1.0,0.0,555,0.06317096204211972,,,551.0,,,1911,,,
58.75,2.9395450328239585,20.0,43.894873998,,0.0,62.0,,1763501294.9537468,,3.0,7.535,,,0.0,0.0,0.0,559,0.06191698689958447,,,555.0,,,1994,,,
53.75,6.854700941689585,41.0,47.872569927,,0.0,120.0,,1763501298.9313471,,3.0,14.945000000000006,,,0.0,0.0,0.0,567,0.060687903789832374,,,559.0,,,2157,,,
51.25,0.8985683056952319,11.0,48.147277113,,0.0,39.0,,1763501299.2060678,,3.0,4.494999999999998,,,0.0,0.0,0.0,568,0.06038446427088321,,,560.0,,,2168,,,
62.5,4.90624792993587,28.0,49.644377335,,0.0,77.0,,1763501300.7031686,,3.0,9.527499999999996,,,0.0,0.0,0.0,570,0.05978212923978115,,,562.0,,,2230,,,
65.0,4.171722515939909,23.0,50.796035334,,0.0,72.0,,1763501301.8548322,,3.0,8.877499999999998,,,0.0,0.0,0.0,573,0.058889873488111255,,,565.0,,,2279,,,
55.0,2.4551514719055527,18.0,58.849616257,,0.0,60.0,,1763501309.908403,,3.0,7.227499999999999,,,0.0,1.0,0.0,589,0.0543512971290831,,,581.0,,,2611,,,
63.75,12.445201886671034,70.0,61.584985666,,0.0,219.0,,1763501312.6436522,,3.0,27.710000000000008,,,0.0,1.0,0.0,593,0.05327239673939179,,,585.0,,,2729,,,
47.5,1.862597312894016,33.0,63.293418419,,0.0,113.0,,1763501314.3518443,,3.0,13.927499999999998,,,0.0,1.0,0.0,595,0.052741004581916356,,,587.0,,,2800,,,
,,,68.163960884,,,,,1763501319.222806,,,,,,,,,601,,0.5595993995666504,,,,,3000,0.0049646939150989056,,0.321939617395401
68.75,2.298135113521397,32.0,73.151000244,,0.0,118.0,,1763501324.209637,,3.0,14.754999999999997,,,0.0,1.0,0.0,612,0.0494138221100385,,,600.0,,,3207,,,
68.75,1.025390169642756,15.0,73.788519471,,0.0,56.0,,1763501324.8464887,,3.0,6.834999999999999,,,0.0,0.0,0.0,614,0.04892091923449087,,,602.0,,,3234,,,
42.5,7.615216264164796,36.0,81.59555159,,0.0,78.0,,1763501332.6543267,,3.0,9.532499999999999,,,0.0,2.0,0.0,627,0.04583472801998072,,,615.0,,,3564,,,
50.0,6.508937605323928,37.0,84.216194341,,0.0,94.0,,1763501335.2746437,,3.0,11.617499999999998,,,0.0,0.0,0.0,630,0.0451506389749415,,,618.0,,,3677,,,
,,,89.755391467,,,,,1763501340.814258,,,,,,,,,636,,0.6836546659469604,,,,,4000,0.004957525059580803,,0.5181275606155396
,,,89.773547079,,,,,1763501340.832775,,,,,1.0445971488952637,,,,639,,,,,0.014705275185406208,1.6996057033538818,4000,,,
43.75,9.885414761151914,48.0,89.91562723,,1.0,132.0,,1763501340.974642,,3.0,16.415000000000013,,,1.0,2.0,0.0,640,0.043812938841152796,,,624.0,,,4007,,,
75.0,0.8703555308033607,10.0,92.23642964,,0.0,38.0,,1763501343.2952528,,3.0,4.597499999999999,,,0.0,0.0,0.0,647,0.04230229704853423,,,631.0,,,4106,,,
73.75,2.0628681489615373,21.0,93.958886306,,0.0,74.0,,1763501345.0180023,,3.0,9.195,,,0.0,0.0,0.0,650,0.041670929977297724,,,634.0,,,4244,,,
62.5,1.891102522339812,13.0,98.396623601,,0.0,41.0,,1763501349.4556956,,3.0,4.877499999999999,,,0.0,0.0,0.0,664,0.03884689602888724,,,648.0,,,4670,,,
,,,101.790687274,,,,,1763501352.8499894,,,,,,,,,671,,0.8419582843780518,,,,,5000,0.0019113791640847921,,1.1141380071640015
63.75,0.8294877937619095,4.0,103.708449383,,0.0,13.0,,1763501354.767689,,3.0,1.3,,,0.0,1.0,0.0,680,0.03657912327863173,,,660.0,,,5184,,,
46.25,14.53731147771142,73.0,108.378569297,,0.0,157.0,,1763501359.4373724,,3.0,19.815,,,0.0,0.0,0.0,684,0.03585300941485119,,,664.0,,,5407,,,
48.75,4.533602320451144,25.0,113.3860428,,0.0,65.0,,1763501364.4447336,,3.0,7.859999999999998,,,0.0,1.0,0.0,689,0.03496560272750046,,,669.0,,,5624,,,
63.75,5.2175712740699565,24.0,117.062417643,,0.0,71.0,,1763501368.1212897,,3.0,8.749999999999998,,,0.0,0.0,0.0,692,0.034443736736092176,,,672.0,,,5752,,,
,,,123.544182344,,,,,1763501374.6030364,,,,,,,,,698,,0.8962815403938293,,,,,6000,0.0008160022553056479,,1.745652437210083
,,,123.556867279,1.7184226512908936,,,,1763501374.6160917,0.006222479976713657,,,,,,,,700,,,1.3057794570922852,,,,6000,,,
70.0,3.5952772841604403,81.0,124.247376354,,0.0,304.0,,1763501375.306166,,3.0,38.50750000000003,,,0.0,1.0,0.0,702,0.033423255248208356,,,678.0,,,6029,,,
62.5,4.8937479246483315,68.0,125.932966096,,0.0,234.0,,1763501376.9917014,,3.0,29.552500000000038,,,0.0,0.0,0.0,703,0.03325613897196732,,,679.0,,,6097,,,
70.0,3.0366130392264346,31.0,129.460512545,,0.0,108.0,,1763501380.5192084,,3.0,13.507499999999997,,,0.0,0.0,0.0,707,0.032595988006089364,,,683.0,,,6245,,,
62.5,6.012696462486696,33.0,131.669671801,,0.0,87.0,,1763501382.7284162,,3.0,10.827499999999997,,,0.0,1.0,0.0,709,0.03227084302572862,,,685.0,,,6333,,,
75.0,3.0354190402644567,12.0,142.116283659,,0.0,36.0,,1763501393.1750112,,3.0,4.367499999999999,,,0.0,0.0,0.0,721,0.03038696179137978,,,697.0,,,6766,,,
62.5,7.243360321701527,35.0,145.278942907,,0.0,82.0,,1763501396.3376317,,3.0,10.2225,,,0.0,1.0,0.0,725,0.029783765425331846,,,701.0,,,6898,,,
,,,147.742189622,2.63718318939209,,,,1763501398.8014894,0.006088001653552055,,,,,,,,729,,,1.0744128227233887,,,,7000,,,
,,,147.747764631,,,,,1763501398.807105,,,,,1.271574854850769,,,,730,,,,,0.048091042786836624,3.2771549224853516,7000,,,
,,,171.839956152,2.6954760551452637,,,,1763501422.8991537,0.0060495175421237946,,,,,,,,750,,,1.5334904193878174,,,,8000,,,
60.0,6.408823507477798,36.0,179.148088618,,0.0,97.0,,1763501430.2066753,,3.0,12.082499999999996,,,0.0,1.0,0.0,757,0.026407880170317945,,,725.0,,,8306,,,
62.5,3.680355791224545,41.0,184.528252536,,0.0,144.0,,1763501435.586993,,3.0,18.032500000000006,,,0.0,0.0,0.0,762,0.025754252208694463,,,730.0,,,8530,,,
75.0,8.594839658190237,75.0,189.294507867,,0.0,261.0,,1763501440.353231,,3.0,33.12250000000003,,,0.0,1.0,0.0,767,0.025116802354115567,,,735.0,,,8730,,,
,,,195.789034016,,,,,1763501446.8478265,,,,,,,,,771,,1.6493290662765503,,,,,9000,0.023099936544895172,,2.7492847442626953
