robot_0/loss,global_step,episode_length,robot_1/q_std,_runtime,robot_3/q_std,robot_2/q_mean,_timestamp,epsilon,robot_0/q_mean,mean_episode_reward,total_kills_per_episode,total_agent_collisions_per_episode,survival_rate,mean_final_energy,episode,std_episode_reward,_step,total_charges_per_episode,robot_3/q_mean,robot_2/loss,robot_0/q_std,robot_1/loss,robot_3/loss,robot_2/q_std,robot_1/q_mean
,13179,9.0,,288.74772747,,,1763425634.3622382,0.2,,3.7125000000000004,0.0,0.0,3.0,75.0,1347.0,1.0271410565253432,1399,31.0,,,,,,,
,13202,17.0,,289.325921511,,,1763425634.940373,0.2,,4.91,0.0,1.0,3.0,49.25,1349.0,2.456755991139536,1401,42.0,,,,,,,
,13277,18.0,,291.122082884,,,1763425636.7365282,0.2,,5.6825,0.0,0.0,3.0,25.5,1353.0,1.8387818658013795,1405,50.0,,,,,,,
,13402,7.0,,294.15049821,,,1763425639.764947,0.2,,1.6799999999999997,0.0,0.0,3.0,73.75,1363.0,0.9621070626494744,1415,15.0,,,,,,,
,13415,13.0,,294.46894093,,,1763425640.0833137,0.2,,4.06,0.0,2.0,3.0,55.75,1364.0,0.7069653456853465,1416,35.0,,,,,,,
,13447,7.0,,295.274039509,,,1763425640.8884928,0.2,,2.59,0.0,0.0,3.0,64.75,1366.0,1.054348139847555,1418,23.0,,,,,,,
,13580,18.0,,298.541578005,,,1763425644.1560693,0.2,,4.59,0.0,3.0,3.0,41.25,1373.0,2.731849190566712,1425,40.0,,,,,,,
,13603,23.0,,299.019878203,,,1763425644.6344128,0.2,,5.440000000000001,0.0,2.0,3.0,33.75,1374.0,3.0576216247273,1426,47.0,,,,,,,
,13678,12.0,,300.14384773,,,1763425645.7585077,0.2,,3.515,0.0,0.0,3.0,52.25,1380.0,0.9000138887817233,1432,31.0,,,,,,,
,13691,13.0,,300.350443877,,,1763425645.9649365,0.2,,3.8874999999999997,0.0,1.0,3.0,51.0,1381.0,2.119284961962406,1433,34.0,,,,,,,
,13693,2.0,,300.382131475,,,1763425645.9969337,0.2,,0.39,0.0,0.0,3.0,74.75,1382.0,0.8234986338786482,1434,5.0,,,,,,,
,13733,2.0,,301.324221898,,,1763425646.9387767,0.2,,0.265,0.0,1.0,3.0,74.75,1387.0,0.8336815938954152,1439,4.0,,,,,,,
,13857,2.0,,303.170898456,,,1763425648.7857707,0.2,,0.5175000000000001,0.0,0.0,3.0,75.0,1395.0,0.8703555308033607,1447,6.0,,,,,,,
,13929,4.0,,304.353317289,,,1763425649.967923,0.2,,0.3450000000000001,0.0,1.0,3.0,43.25,1400.0,0.6022665522839534,1452,7.0,,,,,,,
,13961,14.0,,305.14877976,,,1763425650.7631776,0.2,,3.6425,0.0,1.0,3.0,63.0,1403.0,1.2669328119517627,1455,31.0,,,,,,,
,13970,9.0,,305.377839163,,,1763425650.9922843,0.2,,2.6449999999999996,0.0,2.0,3.0,68.25,1404.0,1.4377847544051923,1456,23.0,,,,,,,
,13979,9.0,,305.604579698,,,1763425651.2189877,0.2,,2.7299999999999995,0.0,1.0,3.0,51.75,1405.0,1.0574261203507314,1457,25.0,,,,,,,
,14000,,0.3340558409690857,306.125999321,,,1763425651.7408729,,,,,,,,,,1461,,,,,0.0005364157259464264,,,0.29973283410072327
,14063,17.0,,307.608130974,,,1763425653.2225144,0.2,,3.6949999999999994,0.0,1.0,3.0,52.75,1410.0,1.5685263784839594,1466,32.0,,,,,,,
,14118,28.0,,308.948315365,,,1763425654.562723,0.2,,8.080000000000002,0.0,2.0,2.0,43.0,1412.0,3.7026409493765433,1468,67.0,,,,,,,
,14166,14.0,,310.111562786,,,1763425655.7259912,0.2,,3.8824999999999994,0.0,1.0,3.0,74.5,1416.0,1.031391656937364,1472,32.0,,,,,,,
,14188,22.0,,310.661164457,,,1763425656.2755594,0.2,,5.705,0.0,1.0,3.0,36.25,1417.0,3.4280716153546154,1473,49.0,,,,,,,
,14275,14.0,,312.676763238,,,1763425658.2912238,0.2,,3.4649999999999994,0.0,3.0,3.0,45.25,1423.0,1.7406966996004787,1479,31.0,,,,,,,
,14427,8.0,,316.349972035,,,1763425661.9644413,0.2,,2.0675,0.0,1.0,3.0,74.0,1432.0,1.3821247230261091,1488,18.0,,,,,,,
,14845,29.0,,326.370911522,,,1763425671.9853146,0.2,,7.4125,0.0,2.0,3.0,50.0,1458.0,2.6935791709173893,1514,61.0,,,,,,,
,14859,14.0,,326.711971243,,,1763425672.3264537,0.2,,4.16,0.0,1.0,2.0,40.0,1459.0,2.6920531198325186,1515,37.0,,,,,,,
,14878,19.0,,327.195503705,,,1763425672.809839,0.2,,6.327500000000001,0.0,0.0,3.0,51.5,1460.0,2.257679948531236,1516,53.0,,,,,,,
,14915,12.0,,328.086736728,,,1763425673.7011309,0.2,,3.662499999999999,0.0,0.0,3.0,42.0,1463.0,1.5134625036650222,1519,33.0,,,,,,,
,14957,33.0,,329.08129449,,,1763425674.6957078,0.2,,9.002500000000001,0.0,1.0,3.0,42.5,1465.0,3.5015880325932147,1521,74.0,,,,,,,
,14971,14.0,,329.432572711,,,1763425675.0469604,0.2,,4.6325,0.0,0.0,3.0,49.5,1466.0,1.7404938236029455,1522,40.0,,,,,,,
,14991,20.0,,329.938482927,,,1763425675.552898,0.2,,5.975,0.0,0.0,3.0,52.75,1467.0,2.241589837592953,1523,50.0,,,,,,,
0.0015469269128516316,15000,,,330.166859156,,,1763425675.7814355,,0.23087753355503082,,,,,,,,1524,,,,0.3589017391204834,,,,
,15000,,0.34254899621009827,330.172914982,,,1763425675.7877612,,,,,,,,,,1525,,,,,0.006010410841554403,,,0.238439679145813
,15000,,,330.184303951,0.3229900896549225,,1763425675.7992902,,,,,,,,,,1527,,0.357437402009964,,,,0.0005336336907930672,,
,15004,2.0,,330.397085912,,,1763425676.0115163,0.2,,0.28,0.0,0.0,3.0,63.75,1469.0,0.8294877937619094,1529,5.0,,,,,,,
,15075,2.0,,332.170985928,,,1763425677.785577,0.2,,0.5175000000000001,0.0,0.0,3.0,75.0,1474.0,0.8703555308033607,1534,6.0,,,,,,,
,15101,7.0,,332.781508531,,,1763425678.3959467,0.2,,1.855,0.0,0.0,3.0,53.75,1476.0,1.247768007283405,1536,18.0,,,,,,,
,15200,10.0,,335.157961531,,,1763425680.7720602,0.2,,2.727499999999999,0.0,1.0,3.0,50.5,1482.0,2.3798883902401804,1542,25.0,,,,,,,
,15202,2.0,,335.207973101,,,1763425680.82259,0.2,,0.2675,0.0,0.0,3.0,62.5,1483.0,0.8329278180010559,1543,5.0,,,,,,,
,15214,9.0,,335.500047401,,,1763425681.1145368,0.2,,2.575,0.0,1.0,3.0,61.25,1485.0,2.021861765799037,1545,23.0,,,,,,,
,15221,7.0,,335.671701627,,,1763425681.28617,0.2,,2.3024999999999998,0.0,0.0,3.0,61.0,1486.0,0.9776854044118689,1546,21.0,,,,,,,
,15298,24.0,,337.493030345,,,1763425683.1074452,0.2,,7.724999999999999,0.0,2.0,3.0,61.25,1491.0,4.247696434539549,1551,63.0,,,,,,,
,15343,19.0,,338.610145283,,,1763425684.2245705,0.2,,6.3999999999999995,1.0,2.0,3.0,58.75,1495.0,2.2425543471675335,1555,53.0,,,,,,,
,15387,14.0,,339.687245963,,,1763425685.3016949,0.2,,3.8075,0.0,1.0,3.0,42.0,1498.0,1.656417444366003,1558,34.0,,,,,,,
,15397,10.0,,339.937230504,,,1763425685.551583,0.2,,2.7749999999999995,0.0,1.0,3.0,42.75,1499.0,1.3315122981031753,1559,26.0,,,,,,,
,15443,16.0,,341.087172567,,,1763425686.7015007,0.2,,4.229999999999999,0.0,2.0,3.0,57.25,1503.0,1.6760817402501589,1563,36.0,,,,,,,
,15485,27.0,,342.138212056,,,1763425687.7526398,0.2,,5.9174999999999995,0.0,4.0,3.0,52.5,1506.0,4.24466945120583,1566,49.0,,,,,,,
,15533,5.0,,343.313839607,,,1763425688.9283202,0.2,,1.3199999999999998,0.0,0.0,3.0,64.75,1510.0,1.4367150030538414,1570,13.0,,,,,,,
,15548,15.0,,343.665790434,,,1763425689.280256,0.2,,4.975,0.0,2.0,3.0,32.75,1511.0,1.381493756771996,1571,44.0,,,,,,,
,15626,12.0,,345.571577027,,,1763425691.1860924,0.2,,3.4824999999999995,0.0,2.0,2.0,36.75,1516.0,1.1626989077142893,1576,32.0,,,,,,,
,15725,25.0,,347.941680403,,,1763425693.5559819,0.2,,6.722500000000002,0.0,2.0,3.0,60.0,1522.0,2.119862908303273,1582,55.0,,,,,,,
,15868,14.0,,351.482077926,,,1763425697.096569,0.2,,5.6625000000000005,0.0,0.0,3.0,65.0,1528.0,1.022017000837071,1588,47.0,,,,,,,
,15873,5.0,,351.604159655,,,1763425697.218706,0.2,,1.085,0.0,1.0,3.0,41.25,1529.0,1.106537392047824,1589,13.0,,,,,,,
0.00046274479245767,16000,,,354.726397169,,,1763425700.3409584,,0.16287514567375183,,,,,,,,1597,,,,0.41350167989730835,,,,
,16075,3.0,,356.560555508,,,1763425702.1753776,0.2,,0.65,0.0,0.0,3.0,74.75,1543.0,0.8975800799928662,1607,7.0,,,,,,,
,16108,7.0,,357.393395444,,,1763425703.0079043,0.2,,1.83,0.0,1.0,3.0,63.75,1545.0,1.3786043667419596,1609,17.0,,,,,,,
,16122,14.0,,357.738267332,,,1763425703.3527148,0.2,,4.8575,0.0,1.0,3.0,47.0,1546.0,1.123863314642844,1610,42.0,,,,,,,
,16142,10.0,,358.245144488,,,1763425703.859645,0.2,,2.7250000000000005,0.0,0.0,3.0,37.75,1548.0,1.3713770451629999,1612,26.0,,,,,,,
,16187,27.0,,359.341017556,,,1763425704.9554036,0.2,,8.065,1.0,4.0,3.0,54.75,1550.0,2.8056594590220687,1614,66.0,,,,,,,
,16208,21.0,,359.851424891,,,1763425705.4659512,0.2,,4.3375,0.0,3.0,3.0,50.5,1551.0,2.2726347594807224,1615,37.0,,,,,,,
,16326,15.0,,362.69378626499997,,,1763425708.3081923,0.2,,3.3375,0.0,1.0,3.0,56.5,1558.0,1.2296417161108353,1622,29.0,,,,,,,
,16378,16.0,,363.944731147,,,1763425709.5591867,0.2,,6.045,0.0,1.0,3.0,63.75,1561.0,2.5903522926428364,1625,50.0,,,,,,,
,16409,31.0,,364.692500371,,,1763425710.307092,0.2,,10.29,0.0,2.0,3.0,48.25,1562.0,2.7033405260898946,1626,84.0,,,,,,,
,16590,15.0,,369.224336279,,,1763425714.8387291,0.2,,5.767499999999998,0.0,2.0,3.0,74.5,1574.0,1.6789338134661538,1638,47.0,,,,,,,
,16742,21.0,,373.017861394,,,1763425718.6323376,0.2,,7.312499999999999,0.0,2.0,3.0,73.0,1584.0,1.8401409592745892,1648,59.0,,,,,,,
,16813,16.0,,374.787901972,,,1763425720.4023015,0.2,,2.32,0.0,4.0,3.0,41.25,1589.0,1.273675782921226,1653,22.0,,,,,,,
,16876,12.0,,376.345401346,,,1763425721.959888,0.2,,3.1574999999999993,0.0,2.0,3.0,54.0,1592.0,2.0600652295497826,1656,28.0,,,,,,,
,16922,10.0,,377.464396865,,,1763425723.0787888,0.2,,3.33,0.0,1.0,3.0,48.25,1596.0,1.1299778758896117,1660,30.0,,,,,,,
,17066,23.0,,381.017631553,,,1763425726.6320183,0.2,,5.6325,0.0,0.0,3.0,53.0,1606.0,3.687257619152749,1674,47.0,,,,,,,
,17079,13.0,,381.345574225,,,1763425726.9601278,0.2,,3.8674999999999997,0.0,0.0,3.0,74.0,1607.0,1.6848794467260855,1675,32.0,,,,,,,
,17234,17.0,,385.243259386,,,1763425730.8576505,0.2,,4.4875,0.0,0.0,3.0,57.0,1617.0,3.965169447829436,1685,38.0,,,,,,,
,17256,9.0,,385.797739376,,,1763425731.412195,0.2,,3.3349999999999995,0.0,0.0,3.0,62.25,1619.0,0.9055523176492893,1687,29.0,,,,,,,
,17302,23.0,,386.896762888,,,1763425732.5110986,0.2,,7.510000000000001,0.0,1.0,3.0,65.75,1622.0,2.1297300298394632,1690,61.0,,,,,,,
,17549,9.0,,393.078091992,,,1763425738.6925793,0.2,,3.585,0.0,0.0,3.0,62.25,1638.0,0.9380964769148208,1706,31.0,,,,,,,
,17691,14.0,,396.60441873,,,1763425742.2188678,0.2,,5.795000000000002,0.0,0.0,3.0,65.75,1648.0,0.8369438451891511,1716,48.0,,,,,,,
,17841,6.0,,400.359470963,,,1763425745.9739969,0.2,,0.5775000000000001,1.0,2.0,3.0,52.0,1657.0,1.1349311653135623,1725,8.0,,,,,,,
,17907,2.0,,401.986994197,,,1763425747.601572,0.2,,0.5175000000000001,0.0,0.0,3.0,75.0,1663.0,0.8703555308033608,1731,6.0,,,,,,,
,17923,16.0,,402.391732605,,,1763425748.0062037,0.2,,5.7075,0.0,1.0,3.0,55.0,1664.0,1.198548601434252,1732,48.0,,,,,,,
,18028,18.0,,405.033558528,,,1763425750.6480474,0.2,,5.617500000000001,0.0,0.0,3.0,44.0,1669.0,3.461794151881363,1741,48.0,,,,,,,
,18053,9.0,,405.667786632,,,1763425751.2817707,0.2,,3.0774999999999997,0.0,0.0,3.0,74.0,1673.0,1.5557212957339108,1745,26.0,,,,,,,
,18136,7.0,,407.694643006,,,1763425753.3090193,0.2,,0.9975,0.0,1.0,3.0,55.5,1681.0,1.54774634549722,1753,11.0,,,,,,,
,18150,14.0,,408.039854116,,,1763425753.654257,0.2,,4.890000000000001,0.0,1.0,3.0,62.75,1682.0,1.6286650975568924,1754,41.0,,,,,,,
,18267,25.0,,410.943576994,,,1763425756.5580428,0.2,,9.337500000000002,0.0,1.0,3.0,59.0,1690.0,1.8075726126493548,1762,76.0,,,,,,,
,18290,7.0,,411.506641997,,,1763425757.121069,0.2,,1.0625,0.0,2.0,3.0,74.5,1693.0,1.624828837139469,1765,10.0,,,,,,,
,18352,21.0,,413.049840427,,,1763425758.664248,0.2,,5.085000000000002,0.0,1.0,3.0,50.25,1696.0,3.249257607515909,1768,43.0,,,,,,,
,18382,10.0,,413.771573107,,,1763425759.3859556,0.2,,3.01,1.0,1.0,3.0,53.75,1698.0,1.5198190681788402,1770,27.0,,,,,,,
,18439,22.0,,415.164513087,,,1763425760.778952,0.2,,7.665000000000003,0.0,1.0,3.0,44.75,1701.0,1.5495563881317793,1773,64.0,,,,,,,
,18521,23.0,,417.121596373,,,1763425762.7361126,0.2,,8.307499999999997,1.0,4.0,3.0,20.5,1705.0,1.5573274382736608,1777,71.0,,,,,,,
,18554,10.0,,417.955115627,,,1763425763.56951,0.2,,2.0749999999999997,0.0,1.0,3.0,47.75,1708.0,2.0544403130779925,1780,20.0,,,,,,,
,18682,11.0,,421.010726303,,,1763425766.6252315,0.2,,2.4349999999999996,1.0,2.0,3.0,45.25,1717.0,1.8156748056852026,1789,23.0,,,,,,,
,18727,10.0,,422.1272615,,,1763425767.7417119,0.2,,3.385,0.0,0.0,3.0,53.75,1721.0,0.791785955924958,1793,30.0,,,,,,,
,18873,16.0,,425.621209019,,,1763425771.2356422,0.2,,4.8125,0.0,0.0,3.0,53.0,1733.0,1.1236630945261135,1805,41.0,,,,,,,
,18996,14.0,,428.614565401,,,1763425774.2290385,0.2,,3.7549999999999986,0.0,3.0,2.0,37.0,1741.0,2.7256971585266023,1813,34.0,,,,,,,
,19005,9.0,,428.836442357,,,1763425774.4509008,0.2,,2.3924999999999996,0.0,1.0,3.0,43.0,1742.0,1.625382647255716,1818,23.0,,,,,,,
,19021,16.0,,429.229311586,,,1763425774.8437743,0.2,,2.73,0.0,4.0,2.0,32.5,1743.0,2.013107051301545,1819,26.0,,,,,,,
,19088,10.0,,430.296495482,,,1763425775.9111476,0.2,,2.2849999999999997,0.0,2.0,3.0,31.25,1747.0,1.3144105142610507,1823,23.0,,,,,,,
,19492,15.0,,439.884841623,,,1763425785.4991872,0.2,,4.667499999999999,0.0,1.0,3.0,27.0,1771.0,1.9282294339626702,1847,42.0,,,,,,,
,19526,10.0,,440.727015807,,,1763425786.341489,0.2,,3.3324999999999996,0.0,0.0,3.0,73.5,1775.0,0.8360136063486046,1851,28.0,,,,,,,
,19601,20.0,,442.586749817,,,1763425788.2011843,0.2,,5.66,0.0,2.0,3.0,33.75,1780.0,1.4760928155099209,1856,49.0,,,,,,,
,19669,15.0,,444.297066451,,,1763425789.9115036,0.2,,5.13,0.0,2.0,3.0,48.25,1785.0,1.4582009463719323,1861,44.0,,,,,,,
,19694,25.0,,444.919117738,,,1763425790.5335565,0.2,,6.345000000000001,1.0,2.0,3.0,47.25,1786.0,3.7859642100791198,1862,53.0,,,,,,,
,19801,17.0,,447.551398015,,,1763425793.165784,0.2,,3.255,0.0,3.0,3.0,46.25,1792.0,3.0116233164192368,1868,29.0,,,,,,,
,19853,9.0,,448.775917904,,,1763425794.3903885,0.2,,2.0149999999999997,0.0,1.0,3.0,67.75,1797.0,1.3839346082817643,1873,18.0,,,,,,,
,19886,18.0,,449.600273695,,,1763425795.214666,0.2,,4.55,1.0,2.0,3.0,49.75,1799.0,2.5052345199601564,1875,39.0,,,,,,,
,19895,9.0,,449.833388031,,,1763425795.4477854,0.2,,2.0150000000000006,0.0,1.0,3.0,55.25,1800.0,2.020501175451279,1876,19.0,,,,,,,
,19916,21.0,,450.337744074,,,1763425795.9521945,0.2,,6.332499999999999,0.0,1.0,3.0,50.0,1801.0,2.2887373702546125,1877,53.0,,,,,,,
,19952,25.0,,451.217065498,,,1763425796.831454,0.2,,6.590000000000002,0.0,1.0,3.0,21.75,1803.0,2.0273998125678148,1879,57.0,,,,,,,
,19962,10.0,,451.461134722,,,1763425797.0755892,0.2,,3.272499999999999,0.0,1.0,3.0,55.0,1804.0,1.924907465308397,1880,29.0,,,,,,,
,20000,,0.4211653769016266,452.389043044,,,1763425798.0037525,,,,,,,,,,1886,,,,,0.0018631453858688474,,,0.16337428987026215
,20077,5.0,,454.019936846,,,1763425799.634563,0.2,,1.5574999999999999,0.0,1.0,3.0,63.5,1813.0,1.0596550146156059,1893,15.0,,,,,,,
,20124,26.0,,454.744027184,,,1763425800.3584487,0.2,,9.004999999999997,0.0,1.0,3.0,62.25,1815.0,2.080871211776452,1895,73.0,,,,,,,
,20146,22.0,,455.067409227,,,1763425800.6819708,0.2,,8.2025,0.0,0.0,3.0,61.0,1816.0,1.5281913329161376,1896,67.0,,,,,,,
,20252,8.0,,457.559967807,,,1763425803.174464,0.2,,2.7474999999999996,0.0,0.0,3.0,54.5,1822.0,1.3369999065071017,1902,25.0,,,,,,,
,20262,10.0,,457.799118383,,,1763425803.4136431,0.2,,2.7874999999999996,0.0,0.0,3.0,56.5,1823.0,1.8075034578113534,1903,25.0,,,,,,,
,20310,15.0,,458.964792441,,,1763425804.5792153,0.2,,6.045,0.0,1.0,3.0,52.25,1826.0,1.2672904165975525,1906,51.0,,,,,,,
,20341,9.0,,459.739517721,,,1763425805.3540194,0.2,,2.7124999999999995,0.0,2.0,3.0,75.0,1828.0,2.13659044975868,1908,23.0,,,,,,,
,20353,12.0,,460.028902048,,,1763425805.6431806,0.2,,3.4800000000000004,0.0,0.0,3.0,36.25,1829.0,1.2264786993666057,1909,32.0,,,,,,,
,20497,22.0,,463.632278978,,,1763425809.2466826,0.2,,4.42,0.0,2.0,3.0,45.25,1838.0,2.697563715651589,1918,38.0,,,,,,,
,20534,20.0,,464.530175015,,,1763425810.1446526,0.2,,6.405,0.0,1.0,2.0,21.0,1840.0,1.1512710367241938,1920,56.0,,,,,,,
,20734,9.0,,469.362514711,,,1763425814.977008,0.2,,2.8274999999999997,0.0,0.0,3.0,49.0,1850.0,0.6502066979045974,1930,26.0,,,,,,,
,20790,6.0,,470.786243302,,,1763425816.400819,0.2,,2.0574999999999997,0.0,2.0,3.0,75.0,1854.0,1.736380934587799,1934,18.0,,,,,,,
,20905,14.0,,473.648642292,,,1763425819.2631562,0.2,,5.9125,0.0,0.0,3.0,52.5,1863.0,0.9216934143195332,1943,50.0,,,,,,,
,20941,15.0,,474.525901807,,,1763425820.140451,0.2,,3.3175,1.0,1.0,3.0,42.0,1865.0,1.3315850517334593,1945,30.0,,,,,,,
,21000,,0.39091867208480835,475.969115348,,,1763425821.5839653,,,,,,,,,,1950,,,,,0.0017386144027113914,,,0.24531768262386322
,21005,18.0,,476.082062806,,,1763425821.6962898,0.2,,5.5375000000000005,0.0,0.0,3.0,23.5,1869.0,1.4435611348328845,1953,49.0,,,,,,,
,21087,11.0,,478.09533835,,,1763425823.7097955,0.2,,3.1775,0.0,1.0,3.0,57.0,1874.0,1.3925762995254516,1958,28.0,,,,,,,
,21120,33.0,,478.897728489,,,1763425824.51217,0.2,,9.145,0.0,1.0,2.0,44.5,1875.0,2.845246035055673,1959,75.0,,,,,,,
,21282,33.0,,482.771760268,,,1763425828.386178,0.2,,10.065000000000001,0.0,1.0,3.0,48.75,1883.0,2.659497132918178,1967,82.0,,,,,,,
,21331,13.0,,483.896339002,,,1763425829.5109015,0.2,,3.94,0.0,0.0,3.0,56.25,1887.0,2.8181642961332116,1971,34.0,,,,,,,
,21350,11.0,,484.203674768,,,1763425829.818272,0.2,,3.6049999999999995,0.0,1.0,3.0,62.25,1889.0,2.2682647552699833,1973,31.0,,,,,,,
,21552,22.0,,488.035573827,,,1763425833.6499512,0.2,,8.469999999999999,0.0,2.0,3.0,37.75,1901.0,0.5666127425323205,1985,71.0,,,,,,,
,21566,14.0,,488.346541343,,,1763425833.9609346,0.2,,2.9825000000000004,0.0,1.0,3.0,34.5,1902.0,1.8677442945970955,1986,28.0,,,,,,,
,21633,4.0,,489.978050602,,,1763425835.5925298,0.2,,0.9125000000000001,0.0,0.0,3.0,50.0,1907.0,0.8965315108795675,1991,11.0,,,,,,,
,21665,2.0,,490.774668845,,,1763425836.3893127,0.2,,0.2625,0.0,0.0,3.0,74.5,1911.0,0.834457158876356,1995,4.0,,,,,,,
,21728,15.0,,492.325456707,,,1763425837.939875,0.2,,3.2600000000000007,0.0,1.0,3.0,61.25,1917.0,1.947601088518899,2001,28.0,,,,,,,
,21758,30.0,,493.065252178,,,1763425838.6796753,0.2,,10.037500000000003,0.0,1.0,3.0,49.0,1918.0,2.766743347330941,2002,82.0,,,,,,,
,21786,5.0,,493.739213928,,,1763425839.3537443,0.2,,1.4725000000000001,0.0,0.0,3.0,55.0,1921.0,0.9049965469547383,2005,15.0,,,,,,,
,21821,21.0,,494.562961152,,,1763425840.1774073,0.2,,6.364999999999999,0.0,1.0,3.0,65.75,1923.0,1.026900676794013,2007,52.0,,,,,,,
,21930,18.0,,497.289625701,,,1763425842.903903,0.2,,4.869999999999999,0.0,1.0,3.0,69.25,1932.0,1.4795776424371918,2016,40.0,,,,,,,
,21932,2.0,,497.342892029,,,1763425842.9571445,0.2,,0.5175000000000001,0.0,0.0,3.0,75.0,1933.0,0.8703555308033608,2017,6.0,,,,,,,
,21946,10.0,,497.698534809,,,1763425843.3130953,0.2,,1.6925,1.0,2.0,3.0,34.5,1935.0,1.9054051406459467,2019,18.0,,,,,,,
0.0001662161957938224,22000,,,499.034547121,,,1763425844.6490343,,0.15900461375713348,,,,,,,,2024,,,,0.4022095799446106,,,,
,22000,,,499.054620326,0.3837857246398926,,1763425844.6693192,,,,,,,,,,2027,,0.3014247417449951,,,,0.0007491982541978359,,
,22041,29.0,,500.035752384,,,1763425845.6499956,0.2,,8.155,0.0,1.0,3.0,61.75,1941.0,2.325838558455857,2029,66.0,,,,,,,
,22073,13.0,,500.793553827,,,1763425846.4079065,0.2,,4.87,0.0,0.0,3.0,61.75,1943.0,0.838242208433816,2031,41.0,,,,,,,
,22115,4.0,,501.826289937,,,1763425847.4407296,0.2,,1.0375,0.0,0.0,3.0,75.0,1946.0,1.2288282019875685,2034,10.0,,,,,,,
,22142,3.0,,502.473319721,,,1763425848.0877697,0.2,,1.0275,0.0,0.0,3.0,75.0,1949.0,0.8703555308033607,2037,10.0,,,,,,,
,22155,13.0,,502.792067975,,,1763425848.4064062,0.2,,2.2175,0.0,1.0,3.0,46.5,1950.0,2.4113520584933257,2038,21.0,,,,,,,
,22175,20.0,,503.280402518,,,1763425848.8945801,0.2,,5.397500000000001,0.0,0.0,2.0,45.25,1951.0,3.1659230486542156,2039,46.0,,,,,,,
,22189,14.0,,503.584211258,,,1763425849.1985073,0.2,,6.134999999999999,0.0,0.0,3.0,62.25,1952.0,1.0653755206498778,2040,51.0,,,,,,,
,22274,36.0,,505.681695444,,,1763425851.296037,0.2,,12.845000000000004,0.0,2.0,3.0,48.75,1957.0,3.8145281490637926,2045,104.0,,,,,,,
,22403,31.0,,508.857380937,,,1763425854.4718392,0.2,,7.9225,0.0,2.0,3.0,74.0,1963.0,1.8090795311428416,2051,63.0,,,,,,,
,22429,26.0,,509.485729826,,,1763425855.1001422,0.2,,8.552500000000002,0.0,0.0,3.0,67.0,1964.0,1.4030391120706518,2052,69.0,,,,,,,
,22482,40.0,,510.805556477,,,1763425856.4199111,0.2,,8.96,0.0,2.0,3.0,31.25,1966.0,2.8270744595783133,2054,74.0,,,,,,,
,22543,18.0,,512.314276578,,,1763425857.9286578,0.2,,4.7125,1.0,3.0,3.0,41.0,1970.0,2.595018063520947,2058,41.0,,,,,,,
,22667,16.0,,515.311941196,,,1763425860.9263864,0.2,,5.692499999999999,0.0,1.0,3.0,53.5,1977.0,2.22982482495823,2065,48.0,,,,,,,
,22734,15.0,,516.938396959,,,1763425862.5527267,0.2,,5.945,0.0,0.0,3.0,67.25,1981.0,0.8497205422961128,2069,49.0,,,,,,,
,22741,7.0,,517.108794527,,,1763425862.7232635,0.2,,1.5949999999999998,0.0,1.0,3.0,65.25,1982.0,1.2693403798824014,2070,15.0,,,,,,,
,22824,6.0,,519.126014246,,,1763425864.7404861,0.2,,1.6799999999999997,0.0,1.0,3.0,74.75,1988.0,1.5590542004689896,2076,15.0,,,,,,,
,22851,27.0,,519.768864673,,,1763425865.383235,0.2,,4.819999999999998,0.0,3.0,3.0,55.25,1989.0,2.1165183675082986,2077,40.0,,,,,,,
,22862,11.0,,520.036237003,,,1763425865.6506708,0.2,,3.01,0.0,0.0,3.0,40.25,1990.0,1.111013051228472,2078,28.0,,,,,,,
