robot_3/q_std,_runtime,mean_episode_reward,robot_0/q_std,robot_2/loss,total_kills_per_episode,robot_2/q_std,episode,robot_3/loss,robot_2/q_mean,total_immediate_kills_per_episode,epsilon,_timestamp,episode_length,total_charges_per_episode,std_episode_reward,_step,total_non_home_charges_per_episode,global_step,robot_1/q_std,robot_3/q_mean,robot_1/loss,survival_rate,mean_final_energy,robot_0/loss,robot_0/q_mean,robot_1/q_mean,total_agent_collisions_per_episode
,3008.143075548,38.824999999999996,,,0.0,,1277.0,,,0.0,0.01,1763498820.0756395,89.0,308.0,3.7418478055634643,1773,0.0,124510,,,,3.0,43.75,,,,0.0
,3016.275969429,83.33500000000012,,,0.0,,1281.0,,,0.0,0.01,1763498828.208489,195.0,655.0,12.747741956911598,1777,0.0,124849,,,,3.0,51.25,,,,4.0
,3019.847612044,,,0.13781523704528809,,6.228107929229736,,,39.70294952392578,,,1763498831.7807891,,,,1780,,125000,,,,,,,,,
5.6815266609191895,3044.007321414,,,,,,,0.17936363816261292,,,,1763498855.9404619,,,,1789,,126000,,37.66185760498047,,,,,,,
,3075.096228038,240.06249999999878,,,0.0,,1297.0,,,0.0,0.01,1763498887.0291646,500.0,1883.0,21.042676130900713,1805,0.0,127730,,,,4.0,68.75,,,,0.0
,3109.588035688,54.24000000000004,,,0.0,,1302.0,,,0.0,0.01,1763498921.520671,143.0,426.0,26.886791366765983,1818,0.0,129198,,,,3.0,56.25,,,,1.0
,3112.086439685,43.43249999999999,,,0.0,,1303.0,,,0.0,0.01,1763498924.0189908,106.0,341.0,13.830808680261555,1819,0.0,129304,,,,3.0,75.0,,,,3.0
,3128.660943239,,6.357600212097168,,,,,,,,,1763498940.5938194,,,,1823,,130000,,,,,,0.015740126371383667,38.892616271972656,,
,3179.856045963,158.8725000000001,,,0.0,,1319.0,,,0.0,0.01,1763498991.7886744,325.0,1249.0,5.092643591495308,1847,0.0,132135,,,,3.0,50.0,,,,0.0
,3187.825397105,12.975000000000001,,,0.0,,1323.0,,,0.0,0.01,1763498999.7580163,29.0,106.0,1.1932832857289135,1851,0.0,132463,,,,3.0,43.75,,,,1.0
7.48742151260376,3200.54021985,,,,,,,0.020329367369413376,,,,1763499012.4733758,,,,1856,,133000,,37.416419982910156,,,,,,,
,3224.580576787,24.712500000000013,,,0.0,,1332.0,,,0.0,0.01,1763499036.513517,64.0,195.0,11.954905635344865,1868,46.0,134007,,,,3.0,70.0,,,,0.0
,3247.378509196,111.35750000000047,,,0.0,,1337.0,,,0.0,0.01,1763499059.3111188,246.0,875.0,15.413371427108409,1873,1.0,134957,,,,3.0,52.5,,,,1.0
,3247.986123728,0.5175000000000001,,,0.0,,1339.0,,,0.0,0.01,1763499059.91905,2.0,6.0,0.8703555308033607,1875,0.0,134982,,,,3.0,75.0,,,,0.0
,3248.398682521,,6.739211559295654,,,,,,,,,1763499060.3314247,,,,1876,,135000,,,,,,0.16713166236877441,39.23283386230469,,
,3248.405109392,,,,,,,,,,,1763499060.338187,,,,1877,,135000,7.009986400604248,,0.015711722895503044,,,,,37.5101318359375,
6.360937595367432,3248.418131554,,,,,,,0.013949234038591385,,,,1763499060.351282,,,,1879,,135000,,38.69849395751953,,,,,,,
,3261.441380312,6.002499999999999,,,0.0,,1346.0,,,0.0,0.01,1763499073.3741758,13.0,49.0,1.08686188174947,1886,0.0,135544,,,,3.0,75.0,,,,0.0
,3274.315015248,0.5175000000000001,,,0.0,,1351.0,,,0.0,0.01,1763499086.2480402,2.0,6.0,0.8703555308033607,1895,0.0,136091,,,,3.0,75.0,,,,0.0
,3274.367282531,0.5175000000000001,,,0.0,,1352.0,,,0.0,0.01,1763499086.3002164,2.0,6.0,0.8703555308033607,1896,0.0,136093,,,,3.0,75.0,,,,0.0
,3278.056117128,0.665,,,0.0,,1358.0,,,0.0,0.01,1763499089.989178,3.0,8.0,0.8873697087460221,1902,0.0,136244,,,,3.0,63.75,,,,0.0
,3278.13030312,0.665,,,0.0,,1359.0,,,0.0,0.01,1763499090.0632432,3.0,8.0,0.8873697087460221,1903,0.0,136247,,,,3.0,63.75,,,,0.0
,3288.371752823,18.57000000000002,,,0.0,,1362.0,,,0.0,0.01,1763499100.3044362,51.0,147.0,10.608937270056801,1906,47.0,136674,,,,3.0,68.75,,,,0.0
,3296.047153434,,,0.6062917709350586,,9.934184074401855,,,37.82284164428711,,,1763499107.9802446,,,,1909,,137000,,,,,,,,,
,3319.669986939,,,0.2228832095861435,,8.240714073181152,,,41.00630187988281,,,1763499131.6030746,,,,1918,,138000,,,,,,,,,
,3320.021110228,109.28750000000043,,,0.0,,1368.0,,,0.0,0.01,1763499131.9539075,279.0,854.0,50.54391673337163,1920,214.0,138015,,,,3.0,75.0,,,,3.0
,3343.807527559,28.84750000000002,,,0.0,,1374.0,,,0.0,0.01,1763499155.7401845,60.0,228.0,1.4828245850403452,1930,0.0,139041,,,,3.0,75.0,,,,0.0
,3387.841678808,203.1499999999996,,,0.0,,1381.0,,,0.0,0.01,1763499199.7746148,500.0,1588.0,51.20765323660037,1945,22.0,141070,,,,4.0,65.0,,,,0.0
0.3509742021560669,3405.081001436,,,,,,,0.02368810586631298,,,,1763499217.0141647,,,,1950,,142000,,40.69222640991211,,,,,,,
,3419.484293725,243.99999999999915,,,0.0,,1385.0,,,0.0,0.01,1763499231.4170544,500.0,1914.0,3.746498365140192,1953,0.0,142599,,,,4.0,75.0,,,,0.0
,3432.43920468,20.709999999999997,,,0.0,,1387.0,,,0.0,0.01,1763499244.3720329,45.0,165.0,0.7668441823473572,1959,0.0,143144,,,,3.0,63.75,,,,0.0
,3452.726162212,71.44749999999999,,,0.0,,1395.0,,,0.0,0.01,1763499264.6589558,150.0,564.0,2.6748399484829535,1967,0.0,143998,,,,3.0,45.0,,,,0.0
10.28303050994873,3452.804460738,,,,,,,0.08807539939880371,,,,1763499264.7376747,,,,1971,,144000,,37.60572052001953,,,,,,,
,3459.48035478,70.4200000000001,,,0.0,,1397.0,,,0.0,0.01,1763499271.4132278,146.0,555.0,1.9878505980077965,1973,0.0,144283,,,,3.0,58.75,,,,1.0
0.40432584285736084,3476.069380994,,,,,,,0.009387804195284843,,,,1763499288.0026398,,,,1985,,145000,,41.23479461669922,,,,,,,
,3489.335881805,0.5175000000000001,,,0.0,,1411.0,,,0.0,0.01,1763499301.2689474,2.0,6.0,0.8703555308033608,1991,0.0,145557,,,,3.0,75.0,,,,0.0
,3514.282282174,98.45500000000024,,,0.0,,1417.0,,,0.0,0.01,1763499326.21514,207.0,774.0,5.422169768644323,2001,0.0,146603,,,,3.0,63.75,,,,0.0
,3516.541372259,40.16749999999999,,,0.0,,1418.0,,,0.0,0.01,1763499328.4744353,92.0,316.0,10.0020632246552,2002,0.0,146695,,,,3.0,75.0,,,,0.0
0.3428375720977783,3523.824687262,,,,,,,0.009415854699909687,,,,1763499335.7581525,,,,2007,,147000,,41.37195587158203,,,,,,,
,3549.701524856,2.7749999999999995,,,0.0,,1424.0,,,0.0,0.01,1763499361.634273,9.0,24.0,1.9802588214675367,2016,0.0,148266,,,,3.0,68.75,,,,0.0
,3553.191229602,35.155000000000015,,,0.0,,1427.0,,,0.0,0.01,1763499365.123992,97.0,277.0,17.35789229716558,2019,0.0,148414,,,,3.0,56.25,,,,4.0
,3567.126421216,,,0.27439677715301514,,13.13720989227295,,,39.36349868774414,,,1763499379.0596237,,,,2024,,149000,,,,,,,,,
,3571.23240624,17.19750000000001,,,0.0,,1431.0,,,0.0,0.01,1763499383.1651175,40.0,138.0,1.5100558764496108,2027,0.0,149171,,,,3.0,55.0,,,,0.0
,3574.843183875,25.684999999999988,,,0.0,,1433.0,,,0.0,0.01,1763499386.7758353,100.0,200.0,24.82531822555351,2029,98.0,149323,,,,3.0,68.75,,,,0.0
,3591.138552527,,,,,,,,,,,1763499403.0717328,,,,2034,,150000,4.141239643096924,,0.024498196318745613,,,,,40.650115966796875,
,3592.431281974,76.79250000000009,,,0.0,,1437.0,,,0.0,0.01,1763499404.3640323,177.0,603.0,19.963705035639187,2037,0.0,150056,,,,3.0,65.0,,,,0.0
,3603.588336814,214.62499999999963,,,0.0,,1438.0,,,0.0,0.01,1763499415.52106,469.0,1684.0,15.573019135671696,2038,36.0,150525,,,,3.0,43.75,,,,2.0
,3604.348757395,11.145,,,0.0,,1439.0,,,0.0,0.01,1763499416.2814522,31.0,90.0,6.638781891280958,2039,0.0,150556,,,,3.0,58.75,,,,0.0
3.0595099925994873,3614.997315893,,,,,,,0.004743118770420551,,,,1763499426.930484,,,,2045,,151000,,41.596168518066406,,,,,,,
,3639.032260557,,,,,,,,,,,1763499450.9654405,,,,2051,,152000,4.010578155517578,,0.08770893514156342,,,,,41.5240364074707,
,3639.038614746,,,0.13513986766338348,,9.156756401062012,,,41.942909240722656,,,1763499450.971831,,,,2052,,152000,,,,,,,,,
,3640.338190038,50.17750000000005,,,0.0,,1446.0,,,0.0,0.01,1763499452.2710989,118.0,394.0,14.491377393125836,2054,0.0,152054,,,,3.0,75.0,,,,0.0
,3672.030362631,0.5175000000000001,,,0.0,,1453.0,,,0.0,0.01,1763499483.9633808,2.0,6.0,0.8703555308033607,2065,0.0,153374,,,,3.0,75.0,,,,0.0
,3687.062670457,,,0.07048916071653366,,9.330734252929688,,,44.11962127685547,,,1763499498.9958398,,,,2069,,154000,,,,,,,,,
5.1371169090271,3687.069434317,,,,,,,0.05029786378145218,,,,1763499499.0026057,,,,2070,,154000,,41.38656997680664,,,,,,,
,3706.439658103,5.1025,,,0.0,,1460.0,,,0.0,0.01,1763499518.3726163,13.0,43.0,1.0691205497978227,2076,0.0,154806,,,,3.0,60.0,,,,0.0
0.44637709856033325,3734.371083971,,,,,,,0.07261573523283005,,,,1763499546.3042958,,,,2093,,156000,,42.57278823852539,,,,,,,
,3745.596004791,247.33749999999907,,,0.0,,1470.0,,,0.0,0.01,1763499557.5286028,500.0,1942.0,4.903745379808589,2094,0.0,156478,,,,4.0,58.75,,,,0.0
,3803.263861437,,,,,,,,,,,1763499615.1970356,,,,2117,,159000,3.510509967803955,,0.07451526075601578,,,,,42.64524841308594,
,3867.205023066,105.06750000000046,,,0.0,,1491.0,,,0.0,0.01,1763499679.1376224,257.0,822.0,43.02031518654886,2135,0.0,161674,,,,3.0,75.0,,,,1.0
,3879.556208648,8.252500000000001,,,0.0,,1493.0,,,0.0,0.01,1763499691.4889128,18.0,67.0,1.0367105430157426,2141,0.0,162192,,,,3.0,70.0,,,,0.0
,3898.929121455,,6.051036357879639,,,,,,,,,1763499710.8618822,,,,2146,,163000,,,,,,0.03652112931013107,43.18010711669922,,
,3898.935530908,,,,,,,,,,,1763499710.8686695,,,,2147,,163000,0.2840666174888611,,0.014108928851783276,,,,,42.42871856689453,
,3898.942131703,,,0.27949416637420654,,8.611038208007812,,,44.47585678100586,,,1763499710.8753486,,,,2148,,163000,,,,,,,,,
,3923.114414166,,,0.06576097011566162,,7.299648284912109,,,44.65336608886719,,,1763499735.0475743,,,,2155,,164000,,,,,,,,,
,3943.663594374,60.997500000000116,,,0.0,,1508.0,,,0.0,0.01,1763499755.5964193,175.0,479.0,27.42576377696713,2164,0.0,164847,,,,3.0,37.5,,,,0.0
,3947.342691246,,0.5225813388824463,,,,,,,,,1763499759.2756839,,,,2167,,165000,,,,,,0.2573639452457428,44.445621490478516,,
,3961.709438741,225.8249999999991,,,0.0,,1512.0,,,0.0,0.01,1763499773.6422992,464.0,1772.0,7.258024869067425,2172,0.0,165613,,,,3.0,68.75,,,,0.0
,3977.451786575,0.5175000000000001,,,0.0,,1521.0,,,0.0,0.01,1763499789.3847864,2.0,6.0,0.8703555308033607,2185,0.0,166267,,,,3.0,75.0,,,,0.0
,3977.648552205,0.5175000000000001,,,0.0,,1525.0,,,0.0,0.01,1763499789.581455,2.0,6.0,0.8703555308033607,2189,0.0,166275,,,,3.0,75.0,,,,0.0
,3977.795571033,0.5175000000000001,,,0.0,,1528.0,,,0.0,0.01,1763499789.7286274,2.0,6.0,0.8703555308033607,2192,0.0,166281,,,,3.0,75.0,,,,0.0
,3995.099553011,,,0.25719064474105835,,11.76583480834961,,,41.47373962402344,,,1763499807.0326645,,,,2197,,167000,,,,,,,,,
6.61629056930542,3995.10607448,,,,,,,0.1899225264787674,,,,1763499807.039229,,,,2198,,167000,,42.70320510864258,,,,,,,
,4000.314299047,231.81249999999864,,,0.0,,1531.0,,,0.0,0.01,1763499812.2469475,500.0,1815.0,27.33894600656719,2199,0.0,167218,,,,4.0,93.75,,,,1.0
,4043.147570276,,10.80467700958252,,,,,,,,,1763499855.0803921,,,,2208,,169000,,,,,,0.16592806577682495,41.998558044433594,,
0.5442555546760559,4043.164404344,,,,,,,0.020996715873479843,,,,1763499855.097623,,,,2211,,169000,,43.83352279663086,,,,,,,
,4048.881351299,239.65749999999875,,,0.0,,1536.0,,,0.0,0.01,1763499860.8140328,491.0,1881.0,9.146790079038682,2212,0.0,169245,,,,3.0,62.5,,,,0.0
,4053.98056767,5.640000000000001,,,0.0,,1538.0,,,0.0,0.01,1763499865.913244,13.0,47.0,1.058560343107561,2214,0.0,169451,,,,3.0,63.75,,,,0.0
,4065.797323799,128.83000000000055,,,0.0,,1540.0,,,0.0,0.01,1763499877.7299643,262.0,1012.0,0.5822800013739303,2216,0.0,169940,,,,3.0,71.25,,,,0.0
,4067.278835838,,,2.0540857315063477,,10.628839492797852,,,44.742618560791016,,,1763499879.2120042,,,,2220,,170000,,,,,,,,,
,4071.208454929,11.132499999999999,,,0.0,,1543.0,,,0.0,0.01,1763499883.1410923,31.0,89.0,6.890284373667025,2223,26.0,170163,,,,3.0,70.0,,,,1.0
,4081.077569891,185.93749999999915,,,0.0,,1544.0,,,0.0,0.01,1763499893.0103478,500.0,1449.0,104.98011344416571,2224,679.0,170663,,,,4.0,81.25,,,,1.0
,4086.533656941,91.29250000000035,,,0.0,,1545.0,,,0.0,0.01,1763499898.4656909,272.0,713.0,54.27449694607972,2225,587.0,170935,,,,3.0,45.0,,,,2.0
,4087.386786789,,0.6643423438072205,,,,,,,,,1763499899.3196065,,,,2226,,171000,,,,,,0.04068194329738617,45.140357971191406,,
,4087.392788907,,,,,,,,,,,1763499899.325979,,,,2227,,171000,4.602699279785156,,0.0285479798913002,,,,,42.393333435058594,
,4096.986759768,198.72499999999914,,,0.0,,1547.0,,,0.0,0.01,1763499908.9194665,500.0,1552.0,77.81441463507886,2231,668.0,171579,,,,4.0,72.5,,,,3.0
,4104.462275937,,,,,,,,,,,1763499916.3954213,,,,2235,,172000,6.716331481933594,,0.10908976942300797,,,,,42.690757751464844,
,4123.941817666,,7.194124698638916,,,,,,,,,1763499935.8746874,,,,2241,,173000,,,,,,0.061489444226026535,44.304298400878906,,
,4128.206564606,13.96,,,0.0,,1556.0,,,0.0,0.01,1763499940.1392763,30.0,112.0,1.3095991753204441,2248,0.0,173172,,,,3.0,66.25,,,,0.0
,4133.472891824,38.7875,,,0.0,,1558.0,,,0.0,0.01,1763499945.405754,79.0,306.0,2.3227179660905968,2250,0.0,173388,,,,3.0,75.0,,,,0.0
,4133.629105755,0.5175000000000001,,,0.0,,1561.0,,,0.0,0.01,1763499945.5621705,2.0,6.0,0.8703555308033608,2253,0.0,173394,,,,3.0,75.0,,,,0.0
,4133.988963914,0.5175000000000001,,,0.0,,1568.0,,,0.0,0.01,1763499945.9220254,2.0,6.0,0.8703555308033608,2260,0.0,173408,,,,3.0,75.0,,,,0.0
,4166.840866412,39.49750000000003,,,0.0,,1576.0,,,0.0,0.01,1763499978.7737186,80.0,312.0,1.1634082473491167,2272,0.0,174768,,,,3.0,70.0,,,,0.0
,4167.976597982,10.314999999999998,,,0.0,,1578.0,,,0.0,0.01,1763499979.909448,23.0,84.0,1.4944647871395287,2274,0.0,174817,,,,3.0,58.75,,,,0.0
5.97079610824585,4172.351976731,,,,,,,0.12071365863084793,,,,1763499984.28518,,,,2280,,175000,,44.75007629394531,,,,,,,
,4194.121333544,246.51249999999877,,,0.0,,1582.0,,,0.0,0.01,1763500006.054225,500.0,1934.0,10.37667908099665,2282,0.0,175909,,,,4.0,76.25,,,,0.0
,4220.339935697,,,0.60918128490448,,9.244357109069824,,,45.64098358154297,,,1763500032.2731833,,,,2294,,177000,,,,,,,,,
3.974632501602173,4220.346078842,,,,,,,0.028776653110980988,,,,1763500032.2793505,,,,2295,,177000,,45.10074234008789,,,,,,,
,4244.240696844,,7.281315803527832,,,,,,,,,1763500056.1736014,,,,2298,,178000,,,,,,0.012433206662535667,44.19245147705078,,
,4267.917731069,,,1.4759037494659424,,7.287159442901611,,,46.083885192871094,,,1763500079.8509789,,,,2310,,179000,,,,,,,,,
,4274.251396862,244.99999999999872,,,0.0,,1596.0,,,0.0,0.01,1763500086.1842113,500.0,1920.0,6.274950199005507,2312,0.0,179269,,,,4.0,100.0,,,,1.0
,4291.915682617,,,0.7833809852600098,,7.889427661895752,,,46.15763854980469,,,1763500103.8490167,,,,2317,,180000,,,,,,,,,
10.263155937194824,4291.92161867,,,,,,,0.12516286969184875,,,,1763500103.8550396,,,,2318,,180000,,43.681861877441406,,,,,,,
,4299.625146883,12.920000000000005,,,0.0,,1602.0,,,0.0,0.01,1763500111.5580597,36.0,104.0,7.533395648709819,2322,0.0,180319,,,,3.0,56.25,,,,1.0
,4301.168520269,33.59750000000001,,,0.0,,1603.0,,,0.0,0.01,1763500113.1013253,70.0,267.0,1.977250300290796,2323,0.0,180389,,,,3.0,52.5,,,,0.0
,4308.110232297,133.21250000000043,,,0.0,,1604.0,,,0.0,0.01,1763500120.0429716,284.0,1046.0,9.940888730390123,2324,0.0,180673,,,,3.0,62.5,,,,1.0
,4316.655567238,172.41500000000013,,,0.0,,1605.0,,,0.0,0.01,1763500128.588519,353.0,1354.0,5.933795159928817,2329,0.0,181026,,,,3.0,63.75,,,,0.0
,4327.541790407,160.77000000000004,,,0.0,,1606.0,,,0.0,0.01,1763500139.4746985,456.0,1254.0,40.516805772419154,2330,92.0,181482,,,,3.0,46.25,,,,1.0
,4339.391237616,,,0.5678216218948364,,12.272454261779785,,,45.062705993652344,,,1763500151.3244884,,,,2339,,182000,,,,,,,,,
,4340.824511377,0.28,,,0.0,,1615.0,,,0.0,0.01,1763500152.757674,2.0,5.0,0.8294877937619095,2343,0.0,182063,,,,3.0,63.75,,,,0.0
,4340.866695726,0.28,,,0.0,,1616.0,,,0.0,0.01,1763500152.799816,2.0,5.0,0.8294877937619095,2344,0.0,182065,,,,3.0,63.75,,,,0.0
,4341.055822937,0.28,,,0.0,,1620.0,,,0.0,0.01,1763500152.9888449,2.0,5.0,0.8294877937619095,2348,0.0,182073,,,,3.0,63.75,,,,0.0
,4341.497054331,0.54,,,0.0,,1626.0,,,0.0,0.01,1763500153.4300456,3.0,8.0,0.9902272466459404,2354,0.0,182091,,,,3.0,51.25,,,,0.0
7.825501918792725,4362.945247433,,,,,,,0.02297249808907509,,,,1763500174.878484,,,,2363,,183000,,45.518943786621094,,,,,,,
,4384.219091438,203.54999999999978,,,0.0,,1635.0,,,0.0,0.01,1763500196.1517181,500.0,1590.0,76.72569647777628,2367,0.0,183884,,,,4.0,80.0,,,,6.0
10.947997093200684,4408.754898641,,,,,,,7.7022223472595215,,,,1763500220.6881628,,,,2379,,185000,,43.994056701660156,,,,,,,
,4432.195356723,,,0.19201256334781647,,12.125060081481934,,,44.46723937988281,,,1763500244.1285665,,,,2386,,186000,,,,,,,,,
,4438.684751502,109.70750000000037,,,0.0,,1645.0,,,0.0,0.01,1763500250.6176467,221.0,862.0,2.1540702750839325,2389,0.0,186273,,,,3.0,75.0,,,,0.0
,4438.987362425,6.0024999999999995,,,0.0,,1646.0,,,0.0,0.01,1763500250.9202518,13.0,49.0,1.0868618817494693,2390,0.0,186286,,,,3.0,75.0,,,,0.0
,4439.184104153,0.5175000000000001,,,0.0,,1650.0,,,0.0,0.01,1763500251.1171732,2.0,6.0,0.8703555308033607,2394,0.0,186294,,,,3.0,75.0,,,,0.0
,4471.87609391,0.2800000000000001,,,0.0,,1661.0,,,0.0,0.01,1763500283.8092022,2.0,5.0,0.8294877937619095,2409,0.0,187826,,,,3.0,63.75,,,,0.0
,4498.462307625,,,,,,,,,,,1763500310.3955226,,,,2424,,189000,8.692320823669434,,0.07552776485681534,,,,,43.33131408691406,
6.597431182861328,4498.475119231,,,,,,,0.18726404011249542,,,,1763500310.4084225,,,,2426,,189000,,45.506561279296875,,,,,,,
,4521.75215829,143.41500000000025,,,0.0,,1674.0,,,0.0,0.01,1763500333.6849396,288.0,1127.0,1.401579466173829,2430,0.0,189974,,,,3.0,66.25,,,,0.0
,4569.855777148,,1.399929165840149,,,,,,,,,1763500381.7886686,,,,2449,,192000,,,,,,0.04635638743638992,48.151573181152344,,
,4593.42852626,,6.4425740242004395,,,,,,,,,1763500405.3614957,,,,2457,,193000,,,,,,0.009949928149580956,46.58283996582031,,
,4613.608147056,188.70749999999973,,,0.0,,1693.0,,,0.0,0.01,1763500425.540951,386.0,1481.0,6.150347043053537,2465,0.0,193830,,,,3.0,72.5,,,,0.0
,4628.227317021,2.4325,,,0.0,,1698.0,,,0.0,0.01,1763500440.1601024,6.0,21.0,1.0868618817494702,2474,0.0,194432,,,,3.0,75.0,,,,0.0
9.799644470214844,4641.973182331,,,,,,,0.07080721110105515,,,,1763500453.9064608,,,,2479,,195000,,44.710147857666016,,,,,,,
,4648.249410956,0.14250000000000002,,,0.0,,1704.0,,,0.0,0.01,1763500460.182445,2.0,4.0,0.8958341085267963,2484,0.0,195262,,,,3.0,62.5,,,,0.0
,4662.189040334,140.18000000000052,,,0.0,,1709.0,,,0.0,0.01,1763500474.1217797,292.0,1101.0,8.366483729739619,2489,33.0,195837,,,,3.0,63.75,,,,1.0
,4665.623396496,43.52499999999999,,,0.0,,1711.0,,,0.0,0.01,1763500477.5560741,89.0,344.0,1.9287107092563152,2491,0.0,195980,,,,3.0,63.75,,,,0.0
,4666.133590064,,,,,,,,,,,1763500478.066821,,,,2493,,196000,5.895005226135254,,0.017277419567108154,,,,,45.567413330078125,
7.628832817077637,4666.147425473,,,,,,,0.1548091173171997,,,,1763500478.0805612,,,,2495,,196000,,44.82494354248047,,,,,,,
,4667.225042933,0.28,,,0.0,,1715.0,,,0.0,0.01,1763500479.1580696,2.0,5.0,0.8294877937619094,2499,0.0,196044,,,,3.0,63.75,,,,0.0
,4667.585185691,6.135,,,0.0,,1716.0,,,0.0,0.01,1763500479.518094,15.0,52.0,1.0406368242571458,2500,0.0,196059,,,,3.0,48.75,,,,0.0
,4670.003732575,20.510000000000005,,,1.0,,1722.0,,,0.0,0.01,1763500481.936504,45.0,164.0,1.8431087868055973,2506,0.0,196159,,,,3.0,56.25,,,,2.0
,4690.135700355,,2.16968035697937,,,,,,,,,1763500502.068735,,,,2511,,197000,,,,,,0.134321391582489,48.69422912597656,,
12.363277435302734,4690.154790709,,,,,,,0.058765433728694916,,,,1763500502.0881402,,,,2514,,197000,,43.461421966552734,,,,,,,
,4699.133959995,237.63999999999905,,,0.0,,1727.0,,,0.0,0.01,1763500511.0667224,488.0,1865.0,6.446747241826282,2515,0.0,197381,,,,3.0,63.75,,,,0.0
,4712.445852855,0.5175000000000001,,,0.0,,1732.0,,,0.0,0.01,1763500524.3789725,2.0,6.0,0.8703555308033608,2520,0.0,197947,,,,3.0,75.0,,,,0.0
,4712.944559509,0.5175000000000001,,,0.0,,1742.0,,,0.0,0.01,1763500524.877589,2.0,6.0,0.8703555308033608,2530,0.0,197967,,,,3.0,75.0,,,,0.0
,4713.097946098,0.2800000000000001,,,0.0,,1745.0,,,0.0,0.01,1763500525.0309734,2.0,5.0,0.8294877937619095,2533,0.0,197973,,,,3.0,63.75,,,,0.0
,4713.464022528,0.5175000000000001,,,0.0,,1752.0,,,0.0,0.01,1763500525.3970087,2.0,6.0,0.8703555308033608,2540,0.0,197987,,,,3.0,75.0,,,,0.0
,4722.415827094,40.130000000000024,,,0.0,,1755.0,,,0.0,0.01,1763500534.348548,102.0,317.0,15.750350789744353,2547,0.0,198360,,,,3.0,48.75,,,,0.0
,4743.335454345,3.4124999999999996,,,0.0,,1761.0,,,0.0,0.01,1763500555.2683876,9.0,30.0,1.1825898485950226,2557,0.0,199231,,,,3.0,57.5,,,,0.0
0.5288326740264893,4785.846201802,,,,,,,0.011378361843526363,,,,1763500597.779502,,,,2570,,201000,,48.071781158447266,,,,,,,
,4786.292740128,146.39250000000033,,,0.0,,1767.0,,,0.0,0.01,1763500598.2256467,302.0,1149.0,2.988941075029635,2571,0.0,201020,,,,3.0,75.0,,,,0.0
,4795.197411509,-0.044999999999999984,,,0.0,,1772.0,,,0.0,0.01,1763500607.1305985,2.0,3.0,0.7186271634164687,2576,0.0,201447,,,,3.0,56.25,,,,0.0
,4795.221342227,-0.044999999999999984,,,0.0,,1773.0,,,0.0,0.01,1763500607.1545837,2.0,3.0,0.7186271634164686,2577,0.0,201449,,,,3.0,56.25,,,,0.0
,4838.20284165,0.33,,,0.0,,1791.0,,,0.0,0.01,1763500650.1358707,2.0,5.0,0.8213099293202293,2603,0.0,203332,,,,3.0,68.75,,,,0.0
,4838.482269333,0.665,,,0.0,,1796.0,,,0.0,0.01,1763500650.4153268,3.0,8.0,0.8873697087460221,2608,0.0,203343,,,,3.0,63.75,,,,0.0
,4838.633661703,0.665,,,0.0,,1798.0,,,0.0,0.01,1763500650.5667884,3.0,8.0,0.8873697087460221,2610,0.0,203349,,,,3.0,63.75,,,,0.0
,4854.46097943,,,,,,,,,,,1763500666.3942623,,,,2619,,204000,8.48843002319336,,0.23899878561496735,,,,,47.73008728027344,
,4877.246490692,,,,,,,,,,,1763500689.1796873,,,,2630,,205000,2.6504933834075928,,0.007571070920675993,,,,,46.96562957763672,
,4880.980254909,28.664999999999985,,,0.0,,1816.0,,,0.0,0.01,1763500692.913193,93.0,226.0,17.662047587978012,2636,5.0,205226,,,,3.0,48.75,,,,0.0
,4893.615044989,12.795000000000003,,,0.0,,1826.0,,,0.0,0.01,1763500705.547813,36.0,103.0,7.504427026762272,2646,0.0,205798,,,,3.0,56.25,,,,3.0
,4894.525009472,13.352500000000004,,,0.0,,1827.0,,,0.0,0.01,1763500706.4577363,38.0,107.0,6.8146363622720205,2647,0.0,205836,,,,3.0,60.0,,,,3.0
,4896.296641426,32.860000000000035,,,0.0,,1828.0,,,1.0,0.01,1763500708.2294571,75.0,261.0,4.882217733776306,2648,0.0,205911,,,,3.0,48.75,,,,1.0
,4896.962301543,9.552500000000002,,,0.0,,1829.0,,,0.0,0.01,1763500708.8953986,28.0,78.0,4.59423755916039,2649,0.0,205939,,,,3.0,52.5,,,,3.0
,4898.406279532,,,,,,,,,,,1763500710.3394666,,,,2651,,206000,6.829917907714844,,0.09232912212610245,,,,,49.30002212524414,
,4927.347076262,12.507499999999999,,,0.0,,1840.0,,,0.0,0.01,1763500739.2800272,26.0,100.0,1.3033682326955762,2668,0.0,207444,,,,3.0,75.0,,,,0.0
13.375478744506836,4940.780634645,,,,,,,0.11672981828451157,,,,1763500752.7139084,,,,2673,,208000,,44.734375,,,,,,,
,4964.861179151,,7.624495983123779,,,,,,,,,1763500776.7942584,,,,2676,,209000,,,,,,0.061288073658943176,48.15882873535156,,
,4981.671027272,64.03250000000017,,,0.0,,1847.0,,,0.0,0.01,1763500793.6039228,161.0,503.0,25.67467660458452,2683,0.0,209759,,,,3.0,55.0,,,,1.0
,4982.39366063,0.5175000000000001,,,0.0,,1850.0,,,0.0,0.01,1763500794.326713,2.0,6.0,0.8703555308033607,2686,0.0,209788,,,,3.0,75.0,,,,0.0
