robot_0/loss,total_kills_per_episode,robot_1/q_std,global_step,robot_2/q_mean,robot_1/loss,robot_3/q_std,robot_3/loss,std_episode_reward,total_charges_per_episode,mean_final_energy,_timestamp,robot_0/q_std,robot_2/q_std,survival_rate,episode_length,total_agent_collisions_per_episode,epsilon,robot_3/q_mean,_step,episode,_runtime,robot_2/loss,robot_0/q_mean,robot_1/q_mean,mean_episode_reward
,0.0,,223314,,,,,6.613963921129298,95.0,102.5,1763430940.0139432,,,3.0,56.0,30.0,0.3,,2208,1316.0,5059.340017051,,,,11.457500000000005
,0.0,,223452,,,,,4.452703532686632,54.0,59.5,1763430943.3828201,,,3.0,46.0,30.0,0.3,,2211,1319.0,5062.709040393,,,,5.802500000000003
,0.0,,223498,,,,,8.017301213625442,92.0,108.0,1763430944.532689,,,3.0,46.0,33.0,0.3,,2212,1320.0,5063.858832969,,,,11.0375
,0.0,,223627,,,,,7.030972105619534,113.0,96.0,1763430947.7233076,,,3.0,69.0,26.0,0.3,,2214,1322.0,5067.04942575,,,,13.7725
,0.0,,223808,,,,,7.500987851609953,141.0,78.0,1763430952.105763,,,3.0,73.0,37.0,0.3,,2216,1324.0,5071.43170811,,,,17.13250000000001
38.446006774902344,,,224000,,,,,,,,1763430956.7688277,9.820229530334473,,,,,,,2220,,5076.094727524,,60.06386947631836,,
,,,224000,,,2.0686960220336914,0.2890068292617798,,,,1763430956.788353,,,,,,,51.050132751464844,2223,,5076.114002031,,,,
,1.0,,224126,,,,,10.105025977205582,257.0,65.75,1763430959.873842,,,3.0,130.0,49.0,0.3,,2224,1328.0,5079.199853144,,,,32.08
,0.0,,224246,,,,,10.791321744809583,275.0,106.25,1763430962.7175643,,,3.0,120.0,23.0,0.3,,2225,1329.0,5082.043629614,,,,34.635000000000005
,0.0,,224307,,,,,6.370233021640576,101.0,74.0,1763430964.1921458,,,3.0,61.0,37.0,0.3,,2226,1330.0,5083.518351219,,,,11.972500000000007
,0.0,,224477,,,,,6.471562794256088,325.0,27.25,1763430968.3885243,,,3.0,170.0,63.0,0.3,,2227,1331.0,5087.714721257,,,,40.59499999999996
,0.0,,224707,,,,,5.741334775119807,164.0,106.75,1763430974.050746,,,3.0,88.0,42.0,0.3,,2231,1335.0,5093.376967642,,,,20.445000000000004
,0.0,,224889,,,,,4.440925438464376,42.0,110.0,1763430978.5578687,,,3.0,34.0,28.0,0.3,,2235,1339.0,5097.88402928,,,,4.687500000000002
,2.0,,225013,,,,,3.0060220807572264,132.0,56.0,1763430981.567261,,,3.0,83.0,26.0,0.3,,2241,1341.0,5100.893390203,,,,15.887500000000006
,0.0,,225587,,,,,4.620159629276896,60.0,78.75,1763430995.4080594,,,3.0,42.0,25.0,0.3,,2248,1348.0,5114.734175609,,,,6.705000000000004
,1.0,,225711,,,,,7.229697434886194,78.0,114.75,1763430998.4708803,,,3.0,47.0,24.0,0.3,,2250,1350.0,5117.797123334,,,,9.365000000000002
39.93362808227539,,,226000,,,,,,,,1763431005.5579166,7.233663558959961,,,,,,,2253,,5124.884002696,,56.563480377197266,,
,4.0,,226212,,,,,6.667073477171224,139.0,91.5,1763431010.699595,,,3.0,77.0,31.0,0.3,,2260,1356.0,5130.025763711,,,,17.057500000000008
,,69.8179931640625,227000,,103.50894165039062,,,,,,1763431029.97831,,,,,,,,2272,,5149.30408236,,,188.65924072265625,
,,,227000,,,3.0439367294311523,0.5309627652168274,,,,1763431029.9915845,,,,,,,51.57554244995117,2274,,5149.317358052,,,,
,0.0,,227316,,,,,6.8533586656470895,69.0,88.25,1763431037.6174324,,,3.0,49.0,14.0,0.3,,2280,1372.0,5156.943494817,,,,7.995000000000004
,1.0,,227407,,,,,7.164465698850123,84.0,144.5,1763431039.7770994,,,3.0,37.0,15.0,0.3,,2282,1374.0,5159.103294105,,,,10.3125
11.511621475219727,,,228000,,,,,,,,1763431054.2337523,9.031545639038086,,,,,,,2294,,5173.559586357,,59.148826599121094,,
,,72.98251342773438,228000,,53.87942886352539,,,,,,1763431054.240167,,,,,,,,2295,,5173.565937231,,,160.8032989501953,
,0.0,,228061,,,,,6.949605654279968,120.0,126.5,1763431055.6550548,,,3.0,62.0,6.0,0.3,,2298,1386.0,5174.980869625,,,,14.882500000000007
,0.0,,228808,,,,,5.974426227680786,125.0,125.0,1763431073.177941,,,3.0,58.0,38.0,0.3,,2310,1398.0,5192.504005662,,,,15.452500000000011
,0.0,,228906,,,,,6.506807973192387,76.0,113.25,1763431075.3602993,,,3.0,45.0,27.0,0.3,,2312,1400.0,5194.686375381,,,,9.080000000000002
,,,229000,,,2.368546485900879,0.42016926407814026,,,,1763431077.7156157,,,,,,,52.149383544921875,2317,,5197.041338356,,,,
,0.0,,229131,,,,,8.837509193771748,352.0,120.0,1763431080.8523016,,,3.0,153.0,23.0,0.3,,2318,1402.0,5200.178256551,,,,44.72749999999998
,1.0,,229381,,,,,5.686964809984323,86.0,71.5,1763431086.8289108,,,3.0,51.0,25.0,0.3,,2322,1406.0,5206.155075364,,,,9.972500000000004
,0.0,,229467,,,,,9.088246186696308,145.0,106.0,1763431088.965254,,,3.0,86.0,31.0,0.3,,2323,1407.0,5208.291373092,,,,18.0425
,0.0,,229539,,,,,6.941723489163193,157.0,137.25,1763431090.6635628,,,3.0,72.0,20.0,0.3,,2324,1408.0,5209.989681925,,,,19.71500000000001
,0.0,,229784,,,,,4.708157813837595,103.0,103.75,1763431096.6005516,,,3.0,52.0,28.0,0.3,,2329,1413.0,5215.926666916,,,,12.430000000000003
,0.0,,229903,,,,,12.118919867298398,248.0,106.0,1763431099.4828439,,,3.0,119.0,31.0,0.3,,2330,1414.0,5218.80898807,,,,31.247499999999995
,1.0,,230324,,,,,6.083824865986858,90.0,98.75,1763431109.3103597,,,3.0,47.0,15.0,0.3,,2339,1419.0,5228.636373937,,,,10.705000000000004
,0.0,,230585,,,,,9.388376789946157,331.0,110.5,1763431115.5391304,,,3.0,152.0,25.0,0.3,,2343,1423.0,5234.865256004,,,,41.997499999999974
7.938303470611572,,,231000,,,,,,,,1763431125.3317785,8.933099746704102,,,,,,,2348,,5244.6578619,,58.191524505615234,,
,2.0,,231183,,,,,8.726885183156707,181.0,115.25,1763431129.8026557,,,3.0,87.0,27.0,0.3,,2354,1430.0,5249.128799637,,,,22.64500000000001
,0.0,,231818,,,,,3.9050376118547216,70.0,38.0,1763431145.0004928,,,3.0,54.0,43.0,0.3,,2363,1439.0,5264.32664609,,,,7.667500000000004
,0.0,,232747,,,,,8.60836620677815,102.0,102.5,1763431167.1482515,,,3.0,54.0,17.0,0.3,,2379,1451.0,5286.474262804,,,,12.312500000000004
,,,233000,,,2.6731958389282227,0.43342334032058716,,,,1763431173.3431814,,,,,,,51.76336669921875,2386,,5292.668858993,,,,
,1.0,,233108,,,,,5.898187751335151,91.0,97.5,1763431175.8315609,,,3.0,54.0,22.0,0.3,,2389,1457.0,5295.157703345,,,,10.887500000000001
,3.0,,233486,,,,,6.642963852829554,109.0,108.5,1763431185.0287616,,,3.0,61.0,31.0,0.3,,2394,1462.0,5304.355005811,,,,13.317500000000006
,0.0,,234353,,,,,6.238377192828278,84.0,145.25,1763431205.7409425,,,3.0,41.0,13.0,0.3,,2409,1473.0,5325.067076933,,,,10.360000000000003
,0.0,,235265,,,,,3.888563359391233,75.0,39.25,1763431227.9022324,,,3.0,60.0,27.0,0.3,,2424,1484.0,5347.228369445,,,,8.365000000000004
,0.0,,235376,,,,,7.0831185751757735,101.0,107.0,1763431230.6261733,,,3.0,62.0,29.0,0.3,,2426,1486.0,5349.952329027,,,,12.312500000000007
,1.0,,235560,,,,,5.371268472158141,110.0,87.75,1763431235.1574533,,,3.0,65.0,27.0,0.3,,2430,1490.0,5354.483584531,,,,13.275000000000011
,0.0,,236446,,,,,4.8267121314617505,81.0,31.75,1763431256.2516785,,,3.0,57.0,22.0,0.3,,2449,1505.0,5375.577875672,,,,9.010000000000005
,0.0,,236909,,,,,5.969754496627146,87.0,99.5,1763431267.544567,,,3.0,55.0,25.0,0.3,,2457,1513.0,5386.8705715,,,,10.417500000000004
,1.0,,237237,,,,,1.612953424622051,79.0,35.5,1763431275.3475184,,,3.0,54.0,25.0,0.3,,2465,1517.0,5394.673660751,,,,8.767500000000004
,0.0,,237937,,,,,8.550980937880759,102.0,100.75,1763431291.8759646,,,3.0,59.0,25.0,0.3,,2474,1526.0,5411.202153116,,,,12.345000000000008
,,,238000,,,2.4700851440429688,0.27762293815612793,,,,1763431293.3547924,,,,,,,52.418128967285156,2479,,5412.680628367,,,,
,0.0,,238291,,,,,3.8564969531947018,35.0,116.5,1763431299.7089915,,,3.0,27.0,16.0,0.3,,2484,1532.0,5419.035196193,,,,3.8075000000000014
,0.0,,238738,,,,,2.928523518771871,150.0,71.25,1763431310.318586,,,3.0,86.0,18.0,0.3,,2489,1537.0,5429.644767345,,,,18.32000000000001
,4.0,,238894,,,,,3.7147838093218817,89.0,30.5,1763431314.1201913,,,3.0,65.0,47.0,0.3,,2491,1539.0,5433.446270873,,,,10.077500000000004
,,50.85301971435547,239000,,161.04421997070312,,,,,,1763431316.6439595,,,,,,,,2493,,5435.969790101,,,164.3015899658203,
,,,239000,,,1.4797807931900024,0.23898251354694366,,,,1763431316.6575904,,,,,,,51.62751388549805,2495,,5435.983411274,,,,
,2.0,,239435,,,,,4.02299251180014,64.0,100.0,1763431326.8875742,,,3.0,39.0,19.0,0.3,,2500,1544.0,5446.213656253,,,,7.387500000000003
,0.0,,239840,,,,,1.4869662908082348,15.0,31.5,1763431336.4821253,,,3.0,26.0,24.0,0.3,,2506,1550.0,5455.808195551,,,,0.4474999999999997
,,,240000,50.848697662353516,,,,,,,1763431340.365661,,3.6523375511169434,,,,,,2511,,5459.691386011,0.21250781416893005,,,
,0.0,,240062,,,,,2.96305585502535,43.0,18.75,1763431341.87118,,,3.0,45.0,35.0,0.3,,2514,1554.0,5461.197350142,,,,4.010000000000002
,1.0,,240108,,,,,7.526623994195541,88.0,107.0,1763431342.97157,,,3.0,46.0,25.0,0.3,,2515,1555.0,5462.29758383,,,,10.527500000000003
,0.0,,240401,,,,,2.6800501394563505,30.0,18.0,1763431350.0485036,,,3.0,39.0,33.0,0.3,,2520,1560.0,5469.374706449,,,,2.317500000000001
,0.0,,240967,,,,,2.7913471210152276,64.0,93.5,1763431363.4890366,,,3.0,41.0,23.0,0.3,,2530,1570.0,5482.815110833,,,,7.342500000000003
,,,241000,50.41391372680664,,,,,,,1763431364.2893183,,3.4922115802764893,,,,,,2533,,5483.61482182,1.3577704429626465,,,
,1.0,,241329,,,,,4.609300380751945,65.0,70.75,1763431372.2036052,,,3.0,47.0,16.0,0.3,,2540,1576.0,5491.529694563,,,,7.3000000000000025
,0.0,,241745,,,,,3.7460679385190025,118.0,75.75,1763431382.351678,,,3.0,74.0,28.0,0.3,,2547,1583.0,5501.677828843,,,,14.245000000000008
,1.0,,242087,,,,,5.227343374028532,101.0,110.5,1763431390.602303,,,3.0,47.0,31.0,0.3,,2557,1589.0,5509.928509129,,,,12.197500000000005
,0.0,,242961,,,,,5.81276773576925,168.0,122.0,1763431411.6595738,,,3.0,80.0,25.0,0.3,,2570,1602.0,5530.985768598,,,,21.017500000000005
1.652486801147461,,,243000,,,,,,,,1763431412.6101747,7.921977519989014,,,,,,,2571,,5531.936286339,,63.27591323852539,,
,0.0,,243059,,,,,1.8091209882149963,55.0,25.5,1763431413.9581835,,,3.0,45.0,43.0,0.3,,2576,1604.0,5533.284381436,,,,5.577500000000002
,1.0,,243156,,,,,8.752543558874756,176.0,77.0,1763431416.1700509,,,3.0,97.0,39.0,0.3,,2577,1605.0,5535.495872582,,,,21.73750000000001
,0.0,,244235,,,,,5.066810510567769,53.0,100.5,1763431441.8781586,,,3.0,38.0,23.0,0.3,,2603,1627.0,5561.204192423,,,,6.007500000000002
,0.0,,244569,,,,,4.113692836126686,46.0,97.5,1763431449.9471931,,,3.0,35.0,20.0,0.3,,2608,1632.0,5569.273314277,,,,5.072500000000002
,0.0,,244693,,,,,5.051496684152135,87.0,141.0,1763431452.8895314,,,3.0,44.0,11.0,0.3,,2610,1634.0,5572.215690629,,,,10.722500000000002
,,,245000,,,4.35952091217041,0.27588409185409546,,,,1763431460.107822,,,,,,,52.43473815917969,2619,,5579.433522829,,,,
,0.0,,245684,,,,,5.3097316316363905,75.0,74.75,1763431475.7786431,,,3.0,56.0,20.0,0.3,,2630,1650.0,5595.104578495,,,,8.680000000000007
,0.0,,246000,,,,,4.1959206379530105,102.0,45.25,1763431483.3377495,,,3.0,65.0,39.0,0.3,,2636,1656.0,5602.664547206,,,,11.850000000000007
,0.0,,246491,,,,,7.640806158384081,298.0,68.5,1763431495.1967125,,,3.0,149.0,40.0,0.3,,2646,1662.0,5614.522856926,,,,37.422499999999985
,0.0,,246546,,,,,5.7376693874778075,101.0,102.75,1763431496.437292,,,3.0,55.0,16.0,0.3,,2647,1663.0,5615.763428171,,,,12.200000000000001
,1.0,,246628,,,,,1.8884964257313315,123.0,21.0,1763431498.3769062,,,3.0,82.0,26.0,0.3,,2648,1664.0,5617.703024006,,,,14.402500000000007
,0.0,,246694,,,,,7.93813107727506,115.0,68.25,1763431499.966629,,,3.0,66.0,26.0,0.3,,2649,1665.0,5619.292756927,,,,13.71500000000001
,0.0,,246822,,,,,3.427612142585569,98.0,29.75,1763431502.8774674,,,3.0,75.0,41.0,0.3,,2651,1667.0,5622.203588773,,,,11.295000000000007
,0.0,,247672,,,,,4.27807491753008,45.0,100.25,1763431515.4417412,,,3.0,33.0,9.0,0.3,,2668,1680.0,5634.767519167,,,,4.955
,0.0,,247940,,,,,4.486195492842459,65.0,104.75,1763431518.3905575,,,3.0,35.0,11.0,0.3,,2673,1685.0,5637.716508962,,,,7.52
,,,248000,52.06732177734375,,,,,,,1763431519.0553863,,3.923491954803467,,,,,,2676,,5638.381069872,0.18955305218696594,,,
,0.0,,248278,,,,,3.776850539801649,64.0,53.25,1763431525.6795905,,,3.0,59.0,29.0,0.3,,2683,1691.0,5645.005612128,,,,7.120000000000003
,0.0,,248423,,,,,3.173621748097903,96.0,55.75,1763431529.2553072,,,3.0,64.0,26.0,0.3,,2686,1694.0,5648.581493507,,,,11.195000000000002
,0.0,,248497,,,,,6.3924584472642465,124.0,60.0,1763431531.0870411,,,2.0,74.0,40.0,0.3,,2687,1695.0,5650.413119616,,,,14.835000000000004
,0.0,,248652,,,,,3.8193749488627082,111.0,28.25,1763431534.8347664,,,3.0,79.0,24.0,0.3,,2689,1697.0,5654.160574484,,,,12.945000000000007
,4.0,,248762,,,,,3.584864014157301,68.0,58.25,1763431537.4739819,,,3.0,50.0,33.0,0.3,,2692,1700.0,5656.800031268,,,,7.580000000000004
,4.0,,249503,,,,,2.702244437500057,60.0,77.75,1763431555.5952842,,,3.0,41.0,15.0,0.3,,2709,1713.0,5674.921308469,,,,6.685000000000001
,0.0,,250081,,,,,2.405077961314354,101.0,36.75,1763431569.3539972,,,3.0,64.0,42.0,0.3,,2722,1722.0,5688.679835126,,,,11.630000000000006
,0.0,,250811,,,,,3.608229309509033,74.0,25.5,1763431586.648022,,,3.0,58.0,17.0,0.3,,2732,1732.0,5705.974196111,,,,8.082500000000007
0.7465827465057373,,,251000,,,,,,,,1763431591.3165598,7.745012283325195,,,,,,,2736,,5710.642656551,,64.1881103515625,,
,1.0,,251421,,,,,5.354046950671987,61.0,67.0,1763431601.0598133,,,3.0,42.0,13.0,0.3,,2745,1741.0,5720.385979435,,,,6.7125
,0.0,,251788,,,,,0.8892517922388467,91.0,31.5,1763431609.9857728,,,3.0,59.0,26.0,0.3,,2752,1748.0,5729.311791236,,,,10.277500000000007
,,59.12942123413086,252000,,430.0375061035156,,,,,,1763431615.1903152,,,,,,,,2757,,5734.516130298,,,196.88804626464844,
,0.0,,252006,,,,,4.354793336083816,70.0,61.75,1763431615.3322444,,,3.0,51.0,34.0,0.3,,2760,1752.0,5734.658238933,,,,7.875000000000002
,1.0,,252631,,,,,1.7595649320215507,34.0,39.0,1763431630.741604,,,3.0,36.0,23.0,0.3,,2772,1764.0,5750.067769322,,,,2.9975000000000014
,,,253000,,,2.1922624111175537,0.7089300155639648,,,,1763431639.848325,,,,,,,52.864013671875,2782,,5759.173976574,,,,
,0.0,,253032,,,,,0.6556818969591888,37.0,46.0,1763431640.6268992,,,3.0,35.0,21.0,0.3,,2783,1771.0,5759.953061528,,,,3.432500000000001
,0.0,,253580,,,,,4.038443388237604,70.0,51.0,1763431653.9093153,,,2.0,51.0,41.0,0.3,,2793,1781.0,5773.235379953,,,,7.765000000000002
,,67.53207397460938,254000,,67.17011260986328,,,,,,1763431664.313961,,,,,,,,2802,,5783.639754686,,,212.67352294921875,
,0.0,,254646,,,,,1.7875541949826315,64.0,50.25,1763431680.1240447,,,3.0,50.0,29.0,0.3,,2816,1800.0,5799.450039878,,,,7.000000000000004
,,,255000,53.046443939208984,,,,,,,1763431688.7458124,,4.659536838531494,,,,,,2824,,5808.071616476,0.9335324764251709,,,
,0.0,,255799,,,,,4.133336273520464,73.0,52.0,1763431708.2054834,,,3.0,55.0,16.0,0.3,,2840,1820.0,5827.531673193,,,,8.192500000000004
,0.0,,255946,,,,,2.9892683051208384,37.0,55.25,1763431711.8043525,,,3.0,38.0,37.0,0.3,,2843,1823.0,5831.130412467,,,,3.5550000000000015
,2.0,,256393,,,,,2.710152209747638,48.0,40.75,1763431722.4580486,,,3.0,42.0,21.0,0.3,,2856,1832.0,5841.784172232,,,,4.825000000000002
,0.0,,256437,,,,,2.5449312367920687,49.0,40.25,1763431723.466132,,,3.0,44.0,32.0,0.3,,2857,1833.0,5842.792245018,,,,4.965000000000002
,0.0,,256660,,,,,5.9328086729642635,50.0,58.5,1763431728.9458282,,,3.0,40.0,40.0,0.3,,2861,1837.0,5848.272020068,,,,5.2325
,1.0,,257060,,,,,4.630350958620738,82.0,55.25,1763431738.7515225,,,3.0,54.0,49.0,0.3,,2872,1844.0,5858.077625019,,,,9.340000000000003
,1.0,,257631,,,,,6.577136059866782,135.0,71.5,1763431752.5899565,,,3.0,92.0,31.0,0.3,,2882,1854.0,5871.916152128,,,,16.5075
,,67.88458251953125,258000,,36.32680892944336,,,,,,1763431761.7254636,,,,,,,,2890,,5881.051246127,,,209.78810119628906,
,0.0,,258452,,,,,6.250753454584494,92.0,80.5,1763431772.733065,,,3.0,57.0,25.0,0.3,,2900,1868.0,5892.059212691,,,,10.872500000000002
,0.0,,258824,,,,,1.9383498136301398,57.0,76.75,1763431781.2783859,,,3.0,41.0,24.0,0.3,,2907,1875.0,5900.604495611,,,,6.3000000000000025
,,64.25813293457031,259000,,124.2404556274414,,,,,,1763431785.5528357,,,,,,,,2911,,5904.878630597,,,210.37689208984375,
,2.0,,259557,,,,,1.2894378620158478,24.0,33.25,1763431798.9104831,,,3.0,35.0,26.0,0.3,,2923,1887.0,5918.236647169,,,,1.6800000000000006
,2.0,,260087,,,,,5.990763724267554,92.0,66.25,1763431811.6123028,,,3.0,63.0,27.0,0.3,,2935,1895.0,5930.938399384,,,,10.790000000000006
,1.0,,260536,,,,,4.304666072995677,68.0,32.25,1763431821.0635934,,,3.0,59.0,25.0,0.3,,2944,1904.0,5940.389658915,,,,7.410000000000004
,1.0,,260803,,,,,6.393228351154045,149.0,95.0,1763431827.5184019,,,3.0,84.0,25.0,0.3,,2949,1909.0,5946.84458629,,,,18.412500000000005
,1.0,,260982,,,,,3.799278714440415,40.0,51.5,1763431831.7008302,,,3.0,35.0,27.0,0.3,,2953,1913.0,5951.026985453,,,,3.862500000000002
,0.0,,261058,,,,,6.216928502082038,56.0,57.25,1763431833.4051178,,,3.0,44.0,29.0,0.3,,2959,1915.0,5952.731047941,,,,6.010000000000002
,1.0,,261096,,,,,0.8976079322287657,20.0,26.25,1763431833.9370193,,,3.0,38.0,36.0,0.3,,2960,1916.0,5953.262778842,,,,1.1400000000000003
,,56.65217208862305,262000,,125.24126434326172,,,,,,1763431851.7960248,,,,,,,,2975,,5971.121815423,,,221.42982482910156,
,0.0,,262248,,,,,3.908403606333401,223.0,84.0,1763431857.7785804,,,3.0,118.0,42.0,0.3,,2981,1933.0,5977.104732136,,,,27.892499999999984
,1.0,,262561,,,,,5.3331996728043105,59.0,102.0,1763431864.6698747,,,3.0,41.0,23.0,0.3,,2987,1939.0,5983.996043883,,,,6.802500000000002
,0.0,,262623,,,,,2.2528481972827206,44.0,104.75,1763431866.1464562,,,3.0,32.0,10.0,0.3,,2989,1941.0,5985.472597406,,,,4.865000000000002
5.9453020095825195,,,263000,,,,,,,,1763431874.8368235,7.7513227462768555,,,,,,,2997,,5994.162695396,,64.5030517578125,,
,0.0,,263609,,,,,3.7110064335702795,52.0,138.5,1763431887.971209,,,3.0,32.0,13.0,0.3,,3011,1959.0,6007.297392046,,,,6.2025000000000015
2.921847105026245,,,265000,,,,,,,,1763431921.1657238,10.073402404785156,,,,,,,3040,,6040.491805939,,69.23213958740234,,
,0.0,,265458,,,,,7.649999999999997,194.0,55.25,1763431932.5071657,,,3.0,111.0,34.0,0.3,,3051,1991.0,6051.833344204,,,,23.909999999999997
,0.0,,265548,,,,,2.4021500785754424,36.0,59.75,1763431934.7658749,,,3.0,37.0,24.0,0.3,,3053,1993.0,6054.09198449,,,,3.465000000000001
,0.0,,265754,,,,,3.3438226627618874,34.0,86.25,1763431939.75854,,,3.0,36.0,31.0,0.3,,3058,1998.0,6059.084646607,,,,3.47
,1.0,,265788,,,,,1.4886319222695719,26.0,52.75,1763431940.5850797,,,3.0,34.0,23.0,0.3,,3059,1999.0,6059.911108013,,,,2.115
