robot_2/loss,_runtime,robot_1/loss,robot_2/q_mean,robot_3/q_mean,robot_3/q_std,std_episode_reward,robot_1/q_std,robot_0/q_std,epsilon,mean_episode_reward,episode_length,total_kills_per_episode,total_immediate_kills_per_episode,robot_0/loss,robot_3/loss,survival_rate,_step,robot_0/q_mean,total_charges_per_episode,total_agent_collisions_per_episode,episode,global_step,mean_final_energy,total_non_home_charges_per_episode,robot_1/q_mean,robot_2/q_std,_timestamp
,2909.799831453,,,,,,,8.066204071044922,,,,,,0.5110397934913635,,,1818,47.919090270996094,,,,125000,,,,,1763514336.2380812
,2909.80725913,1.4206082820892334,,,,,11.481131553649902,,,,,,,,,,1819,,,,,125000,,,37.34647750854492,,1763514336.245729
,2912.023712625,,,,,6.766686781579284,,,0.01,33.040000000000006,78.0,0.0,0.0,,,3.0,1823,,265.0,0.0,1323.0,125090,63.75,0.0,,,1763514338.4618788
,2970.740379405,0.08462097495794296,,,,,1.7659738063812256,,,,,,,,,,1847,,,,,128000,,,41.29338455200195,,1763514397.1788068
,2984.552772969,,,,,2.981278039700378,,,0.01,72.3875000000001,154.0,0.0,0.0,,,3.0,1851,,572.0,0.0,1339.0,128494,85.0,0.0,,,1763514410.9909482
,2996.385679584,0.1782207041978836,,,,,11.118047714233398,,,,,,,,,,1856,,,,,129000,,,38.60993194580078,,1763514422.8242035
,3021.305299272,,,,,3.843572556879866,,,0.01,80.9500000000001,169.0,0.0,0.0,,,3.0,1868,,640.0,0.0,1348.0,130049,76.25,0.0,,,1763514447.7434833
,3035.659435921,,,,,1.4224714408380914,,,0.01,10.585000000000004,25.0,0.0,0.0,,,3.0,1873,,86.0,0.0,1353.0,130615,108.75,0.0,,,1763514462.097635
,3047.236159793,0.13967804610729218,,,,,12.004444122314453,,,,,,,,,,1875,,,,,131000,,,38.88878631591797,,1763514473.67459
0.0434168241918087,3047.243979597,,38.99312210083008,,,,,,,,,,,,,,1876,,,,,131000,,,,6.85063362121582,1763514473.6824737
,3047.251762626,,,67.80488586425781,32.80336380004883,,,,,,,,,,4.8876543045043945,,1877,,,,,131000,,,,,1763514473.690263
,3055.746905882,,,,,23.94977074524929,,,0.01,51.22750000000017,168.0,0.0,0.0,,,3.0,1879,,402.0,5.0,1355.0,131283,80.0,0.0,,,1763514482.1849625
,3078.608687845,,,,,3.0298133193317387,,,0.01,68.53250000000006,146.0,0.0,0.0,,,3.0,1886,,542.0,1.0,1358.0,132126,82.5,0.0,,,1763514505.0467658
,3103.18597429,,,,,21.796554056776902,,,0.01,62.52750000000006,158.0,0.0,0.0,,,3.0,1895,,494.0,1.0,1363.0,133131,70.0,0.0,,,1763514529.624136
,3105.839946857,,,,,25.80242273023986,,,0.01,28.587499999999967,109.0,0.0,0.0,,,3.0,1896,,225.0,0.0,1364.0,133240,87.5,0.0,,,1763514532.2780304
0.03183073550462723,3123.716381137,,36.95246505737305,,,,,,,,,,,,,,1902,,,,,134000,,,,10.250539779663086,1763514550.1548958
,3123.72274592,,,62.6717414855957,20.301429748535156,,,,,,,,,,1.1051148176193237,,1903,,,,,134000,,,,,1763514550.1612442
,3137.697993153,,,,,11.204854695621933,,,0.01,105.54750000000041,230.0,0.0,0.0,,,3.0,1906,,829.0,0.0,1370.0,134581,112.5,0.0,,,1763514564.1362414
,3148.847519523,,,,,,,8.31470775604248,,,,,,0.41478902101516724,,,1909,48.59387969970703,,,,135000,,,,,1763514575.2856839
,3169.155317634,,,,,,,7.793329238891602,,,,,,0.2263748198747635,,,1918,49.272605895996094,,,,136000,,,,,1763514595.5937648
0.1604793816804886,3169.161469375,,36.017181396484375,,,,,,,,,,,,,,1920,,,,,136000,,,,11.927825927734375,1763514595.6000597
,3193.064119085,,,71.97132873535156,28.353500366210938,,,,,,,,,,1.1417415142059326,,1930,,,,,137000,,,,,1763514619.50258
1.6089411973953247,3240.704070891,,37.88890838623047,,,,,,,,,,,,,,1945,,,,,139000,,,,9.482282638549805,1763514667.1425967
,3254.944977197,,,,,2.8441035494509412,,,0.01,159.1650000000003,323.0,0.0,0.0,,,3.0,1950,,1252.0,1.0,1394.0,139596,93.75,0.0,,,1763514681.383088
,3260.183815322,,,,,9.255372763967966,,,0.01,60.86499999999997,133.0,0.0,0.0,,,3.0,1953,,481.0,0.0,1397.0,139798,91.25,0.0,,,1763514686.6218326
,3265.503315176,,,76.24405670166016,38.47779083251953,,,,,,,,,,5.877118110656738,,1959,,,,,140000,,,,,1763514691.941817
,3286.711076866,0.05437478423118591,,,,,2.058581829071045,,,,,,,,,,1967,,,,,141000,,,44.115264892578125,,1763514713.1496272
,3293.317503983,,,,,78.48219714527609,,,0.01,138.0924999999998,367.0,0.0,0.0,,,3.0,1971,,1082.0,1.0,1407.0,141425,67.5,0.0,,,1763514719.755769
,3301.965847011,,,,,1.9843182078487216,,,0.01,44.54249999999999,92.0,0.0,0.0,,,3.0,1973,,354.0,0.0,1409.0,141784,87.5,0.0,,,1763514728.4038856
,3335.011034127,,,,,,,12.343918800354004,,,,,,0.08308480679988861,,,1985,51.05283737182617,,,,143000,,,,,1763514761.4492142
,3342.35328397,,,,,4.995553022439056,,,0.01,10.57,31.0,0.0,0.0,,,3.0,1991,,86.0,3.0,1419.0,143247,101.25,0.0,,,1763514768.7911584
,3362.260557541,,,72.05843353271484,21.7343692779541,,,,,,,,,,1.411969542503357,,2001,,,,,144000,,,,,1763514788.699117
,3363.895344836,,,,,24.72732332360299,,,0.01,51.582499999999996,136.0,0.0,0.0,,,3.0,2002,,407.0,1.0,1426.0,144076,85.0,0.0,,,1763514790.3326502
,3375.927855967,,,,,1.6070314247083028,,,0.01,5.039999999999999,13.0,0.0,0.0,,,3.0,2007,,45.0,0.0,1431.0,144687,78.75,0.0,,,1763514802.3663697
,3381.125463468,,,,,1.2290443441959285,,,0.01,0.54,3.0,0.0,0.0,,,3.0,2016,,8.0,0.0,1436.0,145057,101.25,0.0,,,1763514807.564031
,3391.839436394,,,,,3.4246970668951464,,,0.01,110.42000000000041,231.0,0.0,0.0,,,3.0,2019,,872.0,2.0,1439.0,145577,61.25,0.0,,,1763514818.277637
15.240166664123535,3402.304658289,,41.34762954711914,,,,,,,,,,,,,,2024,,,,,146000,,,,3.647416830062866,1763514828.7431517
,3413.204309971,,,,,6.167517227377644,,,0.01,20.187500000000007,54.0,0.0,0.0,,,3.0,2027,,165.0,1.0,1443.0,146441,52.5,18.0,,,1763514839.6424294
,3420.903891664,,,,,4.297374198275035,,,0.01,9.384999999999998,25.0,0.0,0.0,,,3.0,2029,,78.0,0.0,1445.0,146702,88.75,0.0,,,1763514847.3419757
0.00815677922219038,3429.149209882,,37.40016174316406,,,,,,,,,,,,,,2034,,,,,147000,,,,12.274550437927246,1763514855.5878046
,3436.781790181,,,,,10.937300855329903,,,0.01,185.0099999999998,395.0,0.0,0.0,,,3.0,2037,,1454.0,1.0,1449.0,147546,81.25,0.0,,,1763514863.2199423
,3443.653801437,,,,,3.797555134556961,,,0.01,141.5450000000004,286.0,0.0,0.0,,,3.0,2038,,1114.0,0.0,1450.0,147832,93.75,0.0,,,1763514870.0919402
,3445.440866241,,,,,17.0373859130443,,,0.01,28.757500000000014,76.0,0.0,1.0,,,3.0,2039,,227.0,1.0,1451.0,147908,112.5,0.0,,,1763514871.879027
,3455.04828911,,,,,2.3598238811402847,,,0.01,3.357499999999999,11.0,0.0,0.0,,,3.0,2045,,30.0,0.0,1453.0,148309,100.0,0.0,,,1763514881.48649
0.09355250000953674,3471.714487159,,40.12104797363281,,,,,,,,,,,,,,2051,,,,,149000,,,,8.003081321716309,1763514898.152985
,3471.721000026,,,64.53190612792969,16.300308227539062,,,,,,,,,,2.5052905082702637,,2052,,,,,149000,,,,,1763514898.1594934
,3476.844449131,,,,,2.2552757591922092,,,0.01,53.377500000000055,113.0,0.0,0.0,,,3.0,2054,,422.0,0.0,1458.0,149215,100.0,0.0,,,1763514903.2825248
,3504.250910274,,,,,4.474307208942903,,,0.01,151.1850000000003,315.0,0.0,0.0,,,3.0,2065,,1190.0,0.0,1465.0,150360,78.75,0.0,,,1763514930.6890657
,3512.961275191,,,,,1.423174269019806,,,0.01,29.375000000000014,64.0,0.0,0.0,,,3.0,2069,,236.0,0.0,1469.0,150722,73.75,0.0,,,1763514939.3993514
,3514.550029585,,,,,2.281724950558263,,,0.01,31.40750000000002,66.0,0.0,0.0,,,3.0,2070,,249.0,0.0,1470.0,150788,112.5,0.0,,,1763514940.9881449
,3522.540920417,,,,,2.403282910936621,,,0.01,44.06750000000002,92.0,0.0,0.0,,,3.0,2076,,350.0,0.0,1472.0,151122,90.0,0.0,,,1763514948.9790282
,3541.614140929,,,,,30.534514078333935,,,0.01,158.83000000000035,362.0,0.0,0.0,,,3.0,2093,,1250.0,2.0,1489.0,151919,46.25,0.0,,,1763514968.0516038
,3543.111014002,,,,,8.59032995582826,,,0.01,24.867500000000035,62.0,0.0,0.0,,,3.0,2094,,200.0,0.0,1490.0,151981,75.0,0.0,,,1763514969.5491216
0.01113441027700901,3590.181242868,,42.762245178222656,,,,,,,,,,,,,,2117,,,,,154000,,,,0.32883405685424805,1763515016.6199265
,3602.676638362,,,,,1.5191856371095647,,,0.01,7.175000000000001,19.0,0.0,0.0,,,3.0,2135,,63.0,0.0,1519.0,154958,61.25,0.0,,,1763515029.1150217
,3607.238537137,,,,,1.578108044463324,,,0.01,86.85500000000013,187.0,0.0,0.0,,,3.0,2141,,687.0,0.0,1521.0,155239,61.25,0.0,,,1763515033.6768627
,3621.46212192,,,,,1.6766838551140135,,,0.01,10.6025,23.0,0.0,0.0,,,3.0,2146,,86.0,0.0,1526.0,155843,112.5,0.0,,,1763515047.9004734
,3622.601462906,,,,,9.920321000350745,,,0.01,16.5275,48.0,0.0,0.0,,,3.0,2147,,135.0,2.0,1527.0,155891,67.5,0.0,,,1763515049.0396578
,3623.156747561,,,,,4.1596596916094,,,0.01,6.777500000000002,23.0,0.0,0.0,,,3.0,2148,,59.0,1.0,1528.0,155914,67.5,0.0,,,1763515049.594811
,3628.205326729,,,,,29.164765557089602,,,0.01,50.260000000000005,140.0,0.0,0.0,,,3.0,2155,,397.0,4.0,1531.0,156228,73.75,0.0,,,1763515054.6436248
,3641.623547527,,,,,7.787717894222891,,,0.01,41.810000000000024,95.0,0.0,0.0,,,3.0,2164,,331.0,1.0,1536.0,157105,98.75,0.0,,,1763515068.0616484
,3652.578433567,,,,,1.519874583641688,,,0.01,10.852499999999997,23.0,0.0,0.0,,,3.0,2167,,88.0,0.0,1539.0,157562,112.5,0.0,,,1763515079.0165944
0.11410833895206451,3663.090077497,,42.443782806396484,,,,,,,,,,,,,,2172,,,,,158000,,,,5.814120769500732,1763515089.528709
,3688.574553085,,,,,1.6435536955025192,,,0.01,11.497499999999999,25.0,0.0,0.0,,,3.0,2185,,94.0,0.0,1549.0,159065,100.0,0.0,,,1763515115.0126474
,3709.558657593,,,,,,,6.4565300941467285,,,,,,0.09082606434822083,,,2189,52.028526306152344,,,,160000,,,,,1763515135.9968793
,3709.577995113,,,72.04562377929688,22.73867416381836,,,,,,,,,,3.9252798557281494,,2192,,,,,160000,,,,,1763515136.0165086
,3733.124895892,,,,,,,6.154341697692871,,,,,,0.075481116771698,,,2197,52.72053527832031,,,,161000,,,,,1763515159.5631025
,3733.131311775,0.026959262788295746,,,,,1.3358509540557861,,,,,,,,,,2198,,,,,161000,,,47.29344940185547,,1763515159.5698009
0.030421853065490723,3733.137856024,,41.47431182861328,,,,,,,,,,,,,,2199,,,,,161000,,,,9.351131439208984,1763515159.5763788
,3754.410138922,,,,,2.711374190332273,,,0.01,13.290000000000003,33.0,0.0,0.0,,,3.0,2208,,111.0,0.0,1564.0,161803,58.75,0.0,,,1763515180.8482134
,3759.126018076,0.10858319699764252,,,,,10.971212387084961,,,,,,,,,,2211,,,,,162000,,,44.65907287597656,,1763515185.5644825
0.054042354226112366,3759.132462172,,41.378265380859375,,,,,,,,,,,,,,2212,,,,,162000,,,,9.670426368713379,1763515185.5709844
,3759.362997756,,,,,2.1567162539379208,,,0.01,19.86500000000001,43.0,0.0,0.0,,,3.0,2214,,161.0,0.0,1566.0,162010,81.25,0.0,,,1763515185.8013263
,3768.418418766,,,,,3.1117599521813606,,,0.01,51.88000000000002,112.0,0.0,0.0,,,3.0,2216,,412.0,0.0,1568.0,162388,76.25,0.0,,,1763515194.8566356
,3783.069595885,0.4611871540546417,,,,,8.259953498840332,,,,,,,,,,2220,,,,,163000,,,46.48815155029297,,1763515209.508152
,3783.882020442,,,,,2.5384579472585536,,,0.01,36.11250000000001,74.0,0.0,0.0,,,3.0,2223,,286.0,0.0,1571.0,163034,112.5,0.0,,,1763515210.3201842
,3789.264342021,,,,,5.313122316491525,,,0.01,104.20250000000034,223.0,0.0,0.0,,,3.0,2224,,821.0,0.0,1572.0,163257,85.0,0.0,,,1763515215.702383
,3791.796406599,,,,,1.5602143282254115,,,0.01,50.51250000000004,104.0,0.0,0.0,,,3.0,2225,,400.0,0.0,1573.0,163361,97.5,0.0,,,1763515218.2344859
,3795.053391446,,,,,16.546674137118856,,,0.01,55.224999999999994,134.0,0.0,0.0,,,3.0,2226,,439.0,1.0,1574.0,163495,51.25,0.0,,,1763515221.4905632
,3795.276364865,,,,,1.477335016169318,,,0.01,3.2124999999999995,9.0,0.0,0.0,,,3.0,2227,,29.0,0.0,1575.0,163504,100.0,0.0,,,1763515221.7146904
,3800.908008824,,,,,1.8911025223398077,,,0.01,15.587500000000006,34.0,0.0,0.0,,,3.0,2231,,126.0,0.0,1579.0,163740,100.0,0.0,,,1763515227.34608
,3807.167503782,0.2392389476299286,,,,,11.339431762695312,,,,,,,,,,2235,,,,,164000,,,44.373634338378906,,1763515233.6060262
,3825.111790609,,,,,0.9610150883310875,,,0.01,18.0,39.0,0.0,0.0,,,3.0,2241,,146.0,0.0,1585.0,164740,86.25,0.0,,,1763515251.5497773
,3840.76859164,,,,,12.050458497501268,,,0.01,113.60000000000045,249.0,0.0,0.0,,,3.0,2248,,894.0,3.0,1588.0,165371,86.25,0.0,,,1763515267.2069662
,3847.588753292,,,,,2.7252385216710904,,,0.01,65.6850000000001,140.0,0.0,0.0,,,3.0,2250,,518.0,0.0,1590.0,165654,103.75,0.0,,,1763515274.0270169
,3855.620581735,,,,,,,9.506184577941895,,,,,,0.1731368601322174,,,2253,52.087913513183594,,,,166000,,,,,1763515282.058812
,3866.474170468,,,,,4.149309430495684,,,0.01,102.11250000000027,214.0,0.0,0.0,,,3.0,2260,,805.0,0.0,1596.0,166555,85.0,0.0,,,1763515292.9123962
,3902.377485554,,,,,,,9.356415748596191,,,,,,0.13091608881950378,,,2272,54.47251892089844,,,,168000,,,,,1763515328.814432
0.04783917963504791,3902.389129418,,42.7221794128418,,,,,,,,,,,,,,2274,,,,,168000,,,,8.234708786010742,1763515328.827713
,3918.738752041,,,,,3.1800579790311527,,,0.01,54.82250000000001,115.0,0.0,0.0,,,3.0,2280,,435.0,0.0,1608.0,168681,80.0,0.0,,,1763515345.1769764
,3926.67353988,,,,,,,10.312862396240234,,,,,,0.26511237025260925,,,2282,53.8369140625,,,,169000,,,,,1763515353.112015
,3951.083709985,0.1224697157740593,,,,,1.2221821546554565,,,,,,,,,,2294,,,,,170000,,,49.148681640625,,1763515377.522202
0.029850780963897705,3951.090072075,,42.555946350097656,,,,,,,,,,,,,,2295,,,,,170000,,,,9.963022232055664,1763515377.5285828
,3974.224065267,,,,,30.34043300613854,,,0.01,234.67499999999887,500.0,0.0,0.0,,,4.0,2298,,1840.0,1.0,1618.0,170960,117.5,0.0,,,1763515400.662165
,3999.162331798,0.009129232726991177,,,,,2.1721479892730713,,,,,,,,,,2310,,,,,172000,,,49.47711944580078,,1763515425.60079
,3999.175266202,,,66.5848388671875,16.175403594970703,,,,,,,,,,1.0229620933532715,,2312,,,,,172000,,,,,1763515425.6138222
,4023.122296944,0.061249881982803345,,,,,17.21682357788086,,,,,,,,,,2317,,,,,173000,,,44.07437515258789,,1763515449.5608072
1.8291298151016235,4023.128789693,,39.123558044433594,,,,,,,,,,,,,,2318,,,,,173000,,,,14.92717456817627,1763515449.567323
,4047.182666982,,,,,,,1.5220372676849365,,,,,,1.753877878189087,,,2322,55.762107849121094,,,,174000,,,,,1763515473.620982
,4047.188945458,0.04593291133642197,,,,,8.152693748474121,,,,,,,,,,2323,,,,,174000,,,47.59184265136719,,1763515473.6275191
0.03435099124908447,4047.195312425,,43.07317352294922,,,,,,,,,,,,,,2324,,,,,174000,,,,9.87364387512207,1763515473.633926
,4063.78425812,,,,,2.6664677009106645,,,0.01,143.3700000000003,296.0,0.0,0.0,,,3.0,2329,,1131.0,0.0,1633.0,174865,53.75,1.0,,,1763515490.2225616
,4067.016345602,,,,,,,9.315299987792969,,,,,,0.0555633082985878,,,2330,55.34376907348633,,,,175000,,,,,1763515493.4547362
,4091.392066579,0.02753881923854351,,,,,8.165827751159668,,,,,,,,,,2339,,,,,176000,,,48.112159729003906,,1763515517.830629
,4097.73431582,,,,,26.07936480725741,,,0.01,93.56750000000028,242.0,0.0,0.0,,,3.0,2343,,735.0,1.0,1639.0,176259,77.5,0.0,,,1763515524.1723566
,4098.913895971,,,,,2.1106693251194097,,,0.01,21.365000000000002,48.0,0.0,0.0,,,3.0,2344,,171.0,0.0,1640.0,176307,101.25,0.0,,,1763515525.3520098
,4116.125708196,0.013423604890704155,,,,,8.291399955749512,,,,,,,,,,2348,,,,,177000,,,48.33880615234375,,1763515542.564109
,4136.501278854,,,,,46.97372157653699,,,0.01,126.82750000000003,323.0,0.0,0.0,,,3.0,2354,,995.0,0.0,1646.0,177834,72.5,0.0,,,1763515562.9396174
,4153.891808301,,,,,1.2771134444519787,,,0.01,5.2125,14.0,0.0,0.0,,,3.0,2363,,47.0,0.0,1651.0,178639,70.0,0.0,,,1763515580.3299906
0.5529532432556152,4162.759127092,,45.025001525878906,,,,,,,,,,,,,,2367,,,,,179000,,,,5.068419456481934,1763515589.1976948
,4210.765299964,0.016884125769138336,,,,,12.083322525024414,,,,,,,,,,2379,,,,,181000,,,45.51734924316406,,1763515637.2038226
,4234.838221129,0.0407915860414505,,,,,2.2994720935821533,,,,,,,,,,2386,,,,,182000,,,49.99115753173828,,1763515661.276744
,4239.430747198,,,,,1.957817662602959,,,0.01,106.91000000000032,215.0,0.0,0.0,,,3.0,2389,,843.0,0.0,1661.0,182189,88.75,0.0,,,1763515665.8690412
,4239.501353416,,,,,1.3033682326955802,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2390,,9.0,0.0,1662.0,182192,112.5,0.0,,,1763515665.9397714
,4257.675502703,,,,,1.3033682326955802,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2394,,9.0,0.0,1666.0,182894,112.5,0.0,,,1763515684.1137888
,4290.658261781,,,,,4.11868304194436,,,0.01,95.85000000000025,199.0,0.0,0.0,,,3.0,2409,,756.0,0.0,1673.0,184152,86.25,0.0,,,1763515717.0964987
,4330.434891351,,,,,47.3244762253099,,,0.01,138.04000000000036,368.0,0.0,0.0,,,3.0,2424,,1081.0,0.0,1684.0,185783,73.75,0.0,,,1763515756.872998
,4335.652456331,0.04033568874001503,,,,,8.118526458740234,,,,,,,,,,2426,,,,,186000,,,49.79510498046875,,1763515762.0909872
,4338.47653886,,,,,6.508745558861542,,,0.01,30.33250000000003,71.0,0.0,1.0,,,3.0,2430,,245.0,1.0,1686.0,186115,50.0,0.0,,,1763515764.9143693
,4394.814746739,,,,,5.410570094731229,,,0.01,60.207500000000024,136.0,0.0,0.0,,,3.0,2449,,476.0,3.0,1697.0,188581,85.0,0.0,,,1763515821.2529242
,4410.868124712,,,,,40.47611355787443,,,0.01,167.4975000000003,385.0,0.0,0.0,,,3.0,2457,,1313.0,2.0,1701.0,189579,102.5,0.0,,,1763515837.3066335
,4425.240831694,,,,,9.415148365798672,,,0.01,65.47749999999995,148.0,0.0,0.0,,,3.0,2465,,517.0,2.0,1705.0,190361,87.5,0.0,,,1763515851.6789908
,4447.905360112,,,,,2.1856963993199146,,,0.01,22.33250000000001,51.0,0.0,1.0,,,3.0,2474,,183.0,1.0,1710.0,191412,45.0,0.0,,,1763515874.3436184
,4462.060659733,,,,,,,16.984947204589844,,,,,,0.40633314847946167,,,2479,48.55181884765625,,,,192000,,,,,1763515888.4988084
,4474.921368855,,,,,23.387016029199007,,,0.01,97.67750000000025,218.0,0.0,0.0,,,3.0,2484,,767.0,0.0,1716.0,192532,112.5,0.0,,,1763515901.359339
,4486.277971437,,,78.47593688964844,36.0507926940918,,,,,,,,,,1.4429738521575928,,2489,,,,,193000,,,,,1763515912.7164938
,4491.915295647,,,,,5.200482549725556,,,0.01,15.357500000000002,36.0,0.0,0.0,,,3.0,2491,,123.0,0.0,1719.0,193326,112.5,0.0,,,1763515918.3534417
,4492.233658964,,,,,1.3033682326955802,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2493,,9.0,0.0,1721.0,193346,112.5,0.0,,,1763515918.6721008
,4492.331406829,,,,,1.3033682326955802,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2495,,9.0,0.0,1723.0,193352,112.5,0.0,,,1763515918.7699032
,4505.817941007,,,,,10.892392700871413,,,0.01,239.1374999999992,500.0,0.0,0.0,,,4.0,2499,,1876.0,0.0,1727.0,193936,113.75,0.0,,,1763515932.2560167
,4507.579844746,,,,,,,14.461328506469727,,,,,,0.07325655966997147,,,2500,51.91571044921875,,,,194000,,,,,1763515934.0180285
,4517.862977878,,,,,9.768958491057289,,,0.01,33.46000000000003,80.0,0.0,0.0,,,3.0,2506,,266.0,1.0,1730.0,194424,91.25,0.0,,,1763515944.3011901
,4531.791827791,0.01961257867515087,,,,,1.5528404712677002,,,,,,,,,,2511,,,,,195000,,,51.55836486816406,,1763515958.2303183
,4534.858443982,,,,,12.792807549557056,,,0.01,87.81500000000021,198.0,0.0,0.0,,,3.0,2514,,692.0,3.0,1734.0,195126,83.75,0.0,,,1763515961.2966444
,4538.504254733,,,,,7.126448536964364,,,0.01,67.7875,154.0,0.0,0.0,,,3.0,2515,,533.0,0.0,1735.0,195280,112.5,0.0,,,1763515964.9423912
,4549.933692684,,,,,50.52755454947357,,,0.01,85.76750000000047,252.0,0.0,0.0,,,3.0,2520,,671.0,5.0,1740.0,195859,87.5,0.0,,,1763515976.372018
,4559.756750907,,,,,24.03922874698788,,,0.01,77.8625000000001,184.0,0.0,0.0,,,3.0,2530,,613.0,0.0,1746.0,196557,90.0,0.0,,,1763515986.1951573
,4568.915759523,0.12025897949934006,,,,,8.189929008483887,,,,,,,,,,2533,,,,,197000,,,50.50664520263672,,1763515995.3541896
,4585.948721741,,,,,1.6620826543827487,,,0.01,18.387500000000006,39.0,0.0,0.0,,,3.0,2540,,148.0,0.0,1752.0,197844,100.0,0.0,,,1763516012.3867154
,4593.845086653,,,,,11.347247188194949,,,0.01,46.76249999999998,114.0,0.0,0.0,,,3.0,2547,,369.0,0.0,1755.0,198391,100.0,0.0,,,1763516020.2834113
,4614.045963503,,,,,1.2953956924430465,,,0.01,0.29000000000000004,3.0,0.0,0.0,,,3.0,2557,,7.0,0.0,1761.0,199327,88.75,0.0,,,1763516040.4843462
,4649.688493812,,,,,7.981387723948688,,,0.01,216.3799999999993,447.0,0.0,0.0,,,3.0,2570,,1701.0,2.0,1770.0,200994,78.75,0.0,,,1763516076.1268167
,4649.777166372,,,,,,,12.822653770446777,,,,,,4.897511959075928,,,2571,50.369163513183594,,,,201000,,,,,1763516076.2157636
,4653.647010414,,,,,5.8976494258305765,,,0.01,128.15750000000054,271.0,0.0,0.0,,,3.0,2576,,1008.0,0.0,1772.0,201283,95.0,0.0,,,1763516080.0852787
,4658.96373828,,,,,15.789060295027094,,,0.01,89.25500000000022,197.0,0.0,0.0,,,3.0,2577,,703.0,2.0,1773.0,201480,91.25,0.0,,,1763516085.401755
,4731.020490323,,,,,31.256079708594342,,,0.01,59.142500000000055,152.0,0.0,0.0,,,3.0,2603,,464.0,2.0,1787.0,204896,112.5,0.0,,,1763516157.4588997
,4733.970897911,,,,,2.9914753884998273,,,0.01,71.44500000000008,151.0,0.0,0.0,,,3.0,2608,,565.0,2.0,1788.0,205047,81.25,0.0,,,1763516160.4090161
,4734.455417548,,,,,1.2290443441959285,,,0.01,0.5400000000000001,3.0,0.0,0.0,,,3.0,2610,,8.0,0.0,1790.0,205066,101.25,0.0,,,1763516160.893443
,4759.472896528,,,,,,,1.1897220611572266,,,,,,0.068109430372715,,,2619,55.764244079589844,,,,206000,,,,,1763516185.9112597
,4784.481876038,,,,,41.903869376825,,,0.01,70.1625000000002,219.0,0.0,0.0,,,3.0,2630,,549.0,2.0,1802.0,207041,85.0,0.0,,,1763516210.920136
,4793.013739716,,,,,3.2510075361339323,,,0.01,57.440000000000005,123.0,0.0,0.0,,,3.0,2636,,456.0,0.0,1808.0,207392,71.25,0.0,,,1763516219.4518669
,4807.934183712,,,,,2.1135322921592907,,,0.01,33.087500000000006,69.0,0.0,0.0,,,3.0,2646,,264.0,0.0,1814.0,208014,90.0,0.0,,,1763516234.3725114
,4820.007775704,,,,,49.41220117541769,,,0.01,205.8250000000003,500.0,0.0,0.0,,,4.0,2647,,1612.0,10.0,1815.0,208514,82.5,0.0,,,1763516246.4459743
,4823.542061479,,,,,31.454243354434727,,,0.01,54.24500000000003,146.0,0.0,0.0,,,3.0,2648,,426.0,4.0,1816.0,208660,103.75,0.0,,,1763516249.9802387
,4827.94165926,,,,,36.60152344848508,,,0.01,47.93250000000013,176.0,0.0,0.0,,,3.0,2649,,378.0,11.0,1817.0,208836,42.5,0.0,,,1763516254.3796496
,4831.964202589,,,,,,,8.361699104309082,,,,,,0.7562281489372253,,,2651,54.560874938964844,,,,209000,,,,,1763516258.4025974
,4867.190083056,,,,,7.48326591469261,,,0.01,135.36750000000052,302.0,0.0,0.0,,,3.0,2668,,1065.0,3.0,1828.0,210459,72.5,0.0,,,1763516293.6281922
0.03400583937764168,4879.560921364,,46.28834915161133,,,,,,,,,,,,,,2673,,,,,211000,,,,7.346107482910156,1763516305.9994223
,4886.309225629,,,,,8.136032125673989,,,0.01,37.34749999999999,85.0,0.0,0.0,,,3.0,2676,,295.0,0.0,1832.0,211284,112.5,0.0,,,1763516312.7473996
,4902.262503809,,,,,1.3033682326955802,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2683,,9.0,0.0,1839.0,211936,112.5,0.0,,,1763516328.7009437
,4902.496766631,,,,,1.3033682326955802,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2686,,9.0,0.0,1842.0,211945,112.5,0.0,,,1763516328.9351382
,4902.574786443,,,,,1.3033682326955802,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2687,,9.0,0.0,1843.0,211948,112.5,0.0,,,1763516329.0130737
,4903.879015558,,,,,,,1.3334146738052368,,,,,,0.02272532880306244,,,2689,56.403839111328125,,,,212000,,,,,1763516330.317583
1.7156059741973877,4903.891798452,,42.26202392578125,,,,,,,,,,,,,,2691,,,,,212000,,,,13.020861625671387,1763516330.3304682
,4903.897985962,,,75.58999633789062,26.43353843688965,,,,,,,,,,0.8031270503997803,,2692,,,,,212000,,,,,1763516330.3367224
,4951.990024034,0.0975593775510788,,,,,0.798966109752655,,,,,,,,,,2709,,,,,214000,,,52.63328552246094,,1763516378.4284716
,4975.977345379,0.09887360781431198,,,,,8.811931610107422,,,,,,,,,,2722,,,,,215000,,,52.59552764892578,,1763516402.415833
,5000.094264962,0.13903868198394775,,,,,8.557543754577637,,,,,,,,,,2732,,,,,216000,,,51.97587585449219,,1763516426.5328078
