robot_1/q_mean,total_kills_per_episode,total_charges_per_episode,robot_2/loss,robot_1/loss,robot_3/q_std,_timestamp,_runtime,robot_0/loss,survival_rate,total_agent_collisions_per_episode,robot_0/q_std,mean_final_energy,_step,robot_2/q_std,epsilon,episode_length,std_episode_reward,mean_episode_reward,robot_0/q_mean,episode,robot_3/loss,robot_3/q_mean,robot_1/q_std,robot_2/q_mean,global_step
,0.0,118.0,,,,1763453691.702287,4137.484458009,,3.0,2.0,,70.0,2298,,0.01,42.0,8.937827966010538,14.867500000000005,,1598.0,,,,,175789
,,,0.1854773461818695,,,1763453716.7264485,4162.508172742,,,,,,2310,5.386949062347412,,,,,,,,,,46.15672302246094,177000
,0.0,767.0,,,,1763453720.3120189,4166.094036499,,3.0,4.0,,75.0,2312,,0.01,267.0,24.69989916477408,98.29250000000033,,1604.0,,,,,177137
,,,,,,1763453738.545643,4184.327417775,1.650497317314148,,,2.5952820777893066,,2317,,,,,,44.635704040527344,,,,,,178000
48.34619140625,,,,0.35635268688201904,,1763453738.5488608,4184.330404144,,,,,,2318,,,,,,,,,,7.098796844482422,,178000
,0.0,230.0,,,,1763453740.6152217,4186.397131042,,3.0,2.0,,62.0,2322,,0.01,102.0,22.643322829258064,29.387499999999978,,1610.0,,,,,178105
,0.0,776.0,,,,1763453748.4435287,4194.225748399,,3.0,1.0,,58.5,2323,,0.01,283.0,56.540572766377466,99.41250000000038,,1611.0,,,,,178388
,0.0,82.0,,,,1763453749.453707,4195.235838954,,3.0,4.0,,40.75,2324,,0.01,38.0,6.230306974780619,10.035000000000002,,1612.0,,,,,178426
,,,,,,1763453762.417458,4208.199497541,0.2276262640953064,,,6.423933029174805,,2329,,,,,,44.631126403808594,,,,,,179000
47.15072250366211,,,,0.9667332768440247,,1763453762.4239786,4208.205711657,,,,,,2330,,,,,,,,,,2.7480545043945312,,179000
,0.0,82.0,,,,1763453782.5734608,4228.355610932,,3.0,2.0,,47.5,2339,,0.01,31.0,5.76257049848416,10.032499999999999,,1623.0,,,,,179836
49.19603729248047,,,,11.374814987182617,,1763453786.5646334,4232.346284407,,,,,,2343,,,,,,,,,,6.606056213378906,,180000
,0.0,1123.0,,,,1763453799.7663414,4245.548308389,,3.0,5.0,,52.0,2348,,0.01,382.0,55.40557254238958,143.7124999999998,,1628.0,,,,,180548
,,,,,10.73099422454834,1763453810.809867,4256.591538884,,,,,,2354,,,,,,,,0.2757325768470764,58.4660530090332,,,181000
,0.0,408.0,,,,1763453856.0322404,4301.81429843,,3.0,5.0,,55.5,2363,,0.01,157.0,25.645601352863636,52.12250000000002,,1635.0,,,,,182865
48.37584686279297,,,,0.2733357846736908,,1763453859.2443287,4305.0260314,,,,,,2367,,,,,,,,,,1.6584335565567017,,183000
,0.0,313.0,,,,1763453884.754235,4330.536437247,,3.0,2.0,,57.75,2379,,0.01,96.0,2.280756453460152,39.66,,1643.0,,,,,184083
,1.0,48.0,,,,1763453891.5634437,4337.34528415,,3.0,4.0,,48.5,2386,,0.01,17.0,1.7565502412399148,5.652500000000002,,1650.0,,,,,184661
50.71379852294922,,,,0.8280752897262573,,1763453897.0856292,4342.867256401,,,,,,2389,,,,,,,,,,11.429841995239258,,185000
,0.0,173.0,,,,1763453901.6080585,4347.390038767,,3.0,1.0,,74.25,2394,,0.01,57.0,7.464718681906249,21.935000000000013,,1654.0,,,,,185168
,0.0,587.0,,,,1763453924.002632,4369.784671842,,3.0,2.0,,51.0,2409,,0.01,169.0,5.850352019323307,74.5725000000001,,1665.0,,,,,186024
,0.0,334.0,,,,1763453963.37922,4409.161150248,,3.0,0.0,,56.25,2424,,0.01,87.0,1.5959479941401615,42.18,,1676.0,,,,,187736
,0.0,256.0,,,,1763453967.389245,4413.171324725,,3.0,0.0,,62.75,2426,,0.01,75.0,5.895084817031901,32.375000000000014,,1678.0,,,,,187901
,,,,,6.457672595977783,1763453969.7827797,4415.564463658,,,,,,2430,,,,,,,,0.31052663922309875,61.1645393371582,,,188000
,,,,,,1763454020.2639725,4466.045987687,0.1655983179807663,,,3.031076669692993,,2449,,,,,,45.31622314453125,,,,,,190000
,,,,,,1763454045.1758733,4490.957764326,0.27837836742401123,,,1.5040583610534668,,2457,,,,,,46.940956115722656,,,,,,191000
49.39408874511719,,,,0.4773222506046295,,1763454068.9643524,4514.746087963,,,,,,2465,,,,,,,,,,6.297132968902588,,192000
,0.0,1170.0,,,,1763454098.5495162,4544.331527166,,3.0,15.0,,75.0,2474,,0.01,406.0,53.39786998326805,150.05749999999972,,1702.0,,,,,193260
,,,0.24232818186283112,,,1763454116.375936,4562.15753288,,,,,,2479,1.9126386642456055,,,,,,,,,,50.891014099121094,194000
,0.0,298.0,,,,1763454132.0331311,4577.815262326,,3.0,1.0,,75.0,2484,,0.01,100.0,20.550000456204362,37.997499999999974,,1708.0,,,,,194654
,0.0,1486.0,,,,1763454143.4958963,4589.277922967,,4.0,3.0,,70.5,2489,,0.01,500.0,98.80361999947098,190.45499999999927,,1709.0,,,,,195154
,0.0,71.0,,,,1763454146.395119,4592.177204748,,3.0,1.0,,75.0,2491,,0.01,22.0,3.3090812546687327,8.8425,,1711.0,,,,,195282
,0.0,1504.0,,,,1763454158.910696,4604.692712719,,4.0,6.0,,81.5,2493,,0.01,500.0,92.34954615481288,192.81499999999917,,1713.0,,,,,195809
,,,,,,1763454163.4611123,4609.242910467,0.0917709693312645,,,1.229097843170166,,2495,,,,,,47.04176330566406,,,,,,196000
,0.0,18.0,,,,1763454165.8093286,4611.591331674,,3.0,2.0,,68.75,2500,,0.01,6.0,1.4444462606826185,1.9949999999999999,,1716.0,,,,,196097
,,,,,,1763454184.8920557,4630.674172648,0.3981364071369171,,,1.2310172319412231,,2506,,,,,,47.809539794921875,,,,,,197000
,0.0,1466.0,,,,1763454197.6197004,4643.401970861,,4.0,3.0,,90.75,2511,,0.01,500.0,88.70781148664395,188.1574999999996,,1723.0,,,,,197698
,0.0,160.0,,,,1763454203.43174,4649.213919441,,3.0,4.0,,53.5,2514,,0.01,61.0,12.12941131094169,20.14250000000001,,1726.0,,,,,197932
,0.0,38.0,,,,1763454203.9399347,4649.722112628,,3.0,1.0,,56.0,2515,,0.01,21.0,4.229771713698034,4.517500000000001,,1727.0,,,,,197953
,0.0,410.0,,,,1763454207.649244,4653.43149149,,3.0,4.0,,53.25,2520,,0.01,152.0,16.873295469468907,52.300000000000004,,1728.0,,,,,198105
,0.0,130.0,,,,1763454224.5678766,4670.349837574,,3.0,0.0,,52.0,2530,,0.01,42.0,6.012076908190716,16.187500000000007,,1734.0,,,,,199052
,0.0,164.0,,,,1763454229.5485947,4675.33067168,,3.0,4.0,,41.25,2533,,0.01,57.0,3.46898400111619,20.48000000000001,,1737.0,,,,,199357
,,,0.06185564026236534,,,1763454242.99339,4688.774912676,,,,,,2540,6.326761245727539,,,,,,,,,,49.42131042480469,200000
,0.0,37.0,,,,1763454261.7796066,4707.561673188,,3.0,1.0,,62.75,2547,,0.01,14.0,2.624795230108436,4.390000000000001,,1747.0,,,,,200860
,0.0,354.0,,,,1763454280.9073536,4726.689372745,,3.0,1.0,,53.75,2557,,0.01,121.0,25.867584444628733,44.99499999999995,,1753.0,,,,,201662
,0.0,452.0,,,,1763454311.4842112,4757.266098801,,3.0,2.0,,49.0,2570,,0.01,187.0,36.621640033592264,57.85750000000016,,1762.0,,,,,202976
,,,,,,1763454311.7587626,4757.540573264,0.07400112599134445,,,2.017331838607788,,2571,,,,,,47.81443786621094,,,,,,203000
,0.0,494.0,,,,1763454328.8653834,4774.647421872,,3.0,3.0,,57.0,2576,,0.01,170.0,33.61690525241733,63.01750000000007,,1764.0,,,,,203646
,0.0,422.0,,,,1763454332.3461862,4778.128355639,,3.0,7.0,,50.75,2577,,0.01,121.0,3.3857384718846415,53.465,,1765.0,,,,,203767
,0.0,1533.0,,,,1763454407.8128088,4853.594957869,,4.0,2.0,,85.0,2603,,0.01,500.0,54.19783505823745,196.4749999999995,,1779.0,,,,,206850
,,,,,8.645981788635254,1763454411.4119997,4857.193587954,,,,,,2608,,,,,,,,16.07575225830078,58.05754852294922,,,207000
,0.0,329.0,,,,1763454413.6888113,4859.470792591,,3.0,2.0,,59.0,2610,,0.01,118.0,7.189907422908851,41.89250000000001,,1782.0,,,,,207152
,,,0.0823126807808876,,,1763454434.9248142,4880.706595808,,,,,,2619,2.877126932144165,,,,,,,,,,50.00279998779297,208000
,,,,,8.306244850158691,1763454463.635067,4909.416762936,,,,,,2630,,,,,,,,0.39506515860557556,58.70073699951172,,,209000
,0.0,101.0,,,,1763454476.2171066,4921.999258587,,3.0,2.0,,62.0,2636,,0.01,36.0,7.768932922222976,12.602500000000004,,1800.0,,,,,209471
,0.0,135.0,,,,1763454499.006502,4944.788528704,,3.0,2.0,,61.25,2646,,0.01,64.0,9.58790514137475,17.125000000000018,,1806.0,,,,,210396
,0.0,124.0,,,,1763454500.0363197,4945.818412001,,3.0,0.0,,54.75,2647,,0.01,42.0,4.271653661054467,15.465000000000007,,1807.0,,,,,210438
,0.0,807.0,,,,1763454506.3665738,4952.148540837,,3.0,5.0,,38.75,2648,,0.01,261.0,23.001844491257696,102.87000000000057,,1808.0,,,,,210699
,0.0,62.0,,,,1763454506.8102791,4952.592382156,,3.0,1.0,,56.25,2649,,0.01,18.0,1.8693715521532883,7.49,,1809.0,,,,,210717
,0.0,17.0,,,,1763454508.0521326,4953.834233983,,3.0,0.0,,52.0,2651,,0.01,6.0,1.3652174735184133,1.7025,,1811.0,,,,,210767
,0.0,1364.0,,,,1763454550.140604,4995.922653554,,4.0,2.0,,83.0,2668,,0.01,500.0,99.40562207440747,175.3299999999993,,1820.0,,,,,212503
,,,0.18512070178985596,,,1763454562.7097707,5008.491439514,,,,,,2673,4.643599033355713,,,,,,,,,,50.82963180541992,213000
,0.0,41.0,,,,1763454565.069714,5010.851778786,,3.0,0.0,,36.0,2676,,0.01,13.0,0.7432151438177241,4.612499999999999,,1824.0,,,,,213095
53.656646728515625,,,,0.4337555468082428,,1763454586.2033775,5031.98502113,,,,,,2683,,,,,,,,,,8.767768859863281,,214000
,0.0,758.0,,,,1763454588.0811193,5033.863247438,,3.0,4.0,,46.25,2686,,0.01,226.0,10.467762416104103,96.47000000000028,,1830.0,,,,,214063
,0.0,640.0,,,,1763454594.3322272,5040.114304228,,3.0,3.0,,37.25,2687,,0.01,234.0,27.63439252091514,81.7100000000002,,1831.0,,,,,214297
,0.0,1695.0,,,,1763454608.423951,5054.205754353,,3.0,3.0,,74.5,2689,,0.01,465.0,12.25219648675247,216.26749999999976,,1833.0,,,,,214986
,,,0.1307450383901596,,,1763454608.590614,5054.372174639,,,,,,2692,6.0690836906433105,,,,,,,,,,51.040679931640625,215000
57.88737487792969,,,,0.3742232620716095,,1763454650.0698242,5095.851548583,,,,,,2709,,,,,,,,,,13.817293167114258,,217000
,0.0,221.0,,,,1763454702.3827438,5148.164897453,,3.0,2.0,,58.25,2722,,0.01,70.0,8.029179596945147,27.905000000000022,,1850.0,,,,,218877
,0.0,230.0,,,,1763454709.7064865,5155.488562447,,3.0,3.0,,58.25,2732,,0.01,81.0,10.860863225361047,29.140000000000015,,1856.0,,,,,219180
,0.0,5.0,,,,1763454715.416228,5161.198004749,,3.0,1.0,,61.25,2736,,0.01,4.0,1.1500543465419364,0.275,,1860.0,,,,,219416
57.750038146972656,,,,1.8758643865585327,,1763454729.0657132,5174.847344932,,,,,,2745,,,,,,,,,,14.24487018585205,,220000
,0.0,69.0,,,,1763454746.8032289,5192.585390305,,3.0,0.0,,62.25,2752,,0.01,25.0,5.313193484148679,8.495000000000001,,1872.0,,,,,220785
,1.0,578.0,,,,1763454753.2479124,5199.029870699,,3.0,16.0,,47.5,2757,,0.01,258.0,49.0353114474664,74.30250000000015,,1873.0,,,,,221043
,,,,,,1763454776.2632287,5222.045236308,0.210515558719635,,,2.046708106994629,,2760,,,,,,49.46409606933594,,,,,,222000
,0.0,129.0,,,,1763454803.3737872,5249.155728257,,3.0,3.0,,75.0,2772,,0.01,48.0,7.131358128014614,16.352500000000006,,1880.0,,,,,223124
55.84846496582031,,,,0.6730290651321411,,1763454848.8002663,5294.581990742,,,,,,2782,,,,,,,,,,6.982521057128906,,225000
,,,0.2820109724998474,,,1763454848.8068163,5294.588508976,,,,,,2783,3.9216206073760986,,,,,,,,,,51.405906677246094,225000
,,,,,10.839102745056152,1763454872.9716918,5318.753403065,,,,,,2793,,,,,,,,1.9947121143341064,64.6046371459961,,,226000
,0.0,420.0,,,,1763454902.7396092,5348.521671621,,3.0,5.0,,68.25,2802,,0.01,143.0,19.00771816920694,53.609999999999985,,1894.0,,,,,227236
,0.0,141.0,,,,1763454948.3946748,5394.176764746,,3.0,1.0,,62.75,2816,,0.01,40.0,1.9900628130790243,17.650000000000006,,1900.0,,,,,229335
,0.0,681.0,,,,1763454982.6892626,5428.471363817,,3.0,2.0,,74.75,2824,,0.01,183.0,3.34636369810581,86.7000000000001,,1904.0,,,,,230644
,0.0,375.0,,,,1763455024.4964843,5470.278577753,,3.0,3.0,,65.5,2840,,0.01,113.0,13.59008347104607,47.657499999999956,,1912.0,,,,,232366
60.91584014892578,,,,1.4145399332046509,,1763455039.8624063,5485.644110193,,,,,,2843,,,,,,,,,,15.920207977294922,,233000
,,,0.4380277395248413,,,1763455089.0557315,5534.837392567,,,,,,2856,4.125770092010498,,,,,,,,,,51.627525329589844,235000
,,,,,15.513162612915039,1763455089.0622003,5534.843913524,,,,,,2857,,,,,,,,0.6754351854324341,64.54818725585938,,,235000
56.3747673034668,,,,89.86551666259766,,1763455114.4145954,5560.196307133,,,,,,2861,,,,,,,,,,14.891410827636719,,236000
,0.0,6.0,,,,1763455139.9756021,5585.757280566,,3.0,0.0,,75.0,2872,,0.01,2.0,0.8703555308033608,0.5175000000000001,,1924.0,,,,,237052
,0.0,6.0,,,,1763455143.551943,5589.333842873,,3.0,0.0,,75.0,2882,,0.01,2.0,0.8703555308033608,0.5175000000000001,,1934.0,,,,,237201
,0.0,6.0,,,,1763455143.9566884,5589.738470381,,3.0,0.0,,75.0,2890,,0.01,2.0,0.8703555308033608,0.5175000000000001,,1942.0,,,,,237217
,0.0,21.0,,,,1763455152.5998032,5598.381725567,,3.0,0.0,,75.0,2900,,0.01,6.0,1.0868618817494702,2.4324999999999997,,1952.0,,,,,237571
,0.0,857.0,,,,1763455163.1536796,5608.935488698,,3.0,0.0,,62.25,2907,,0.01,237.0,8.783508695276634,109.11500000000045,,1955.0,,,,,238003
,0.0,1787.0,,,,1763455181.6290603,5627.411099938,,4.0,4.0,,100.0,2911,,0.01,500.0,15.175535410653362,228.37499999999903,,1959.0,,,,,238739
,0.0,1741.0,,,,1763455219.6516347,5665.433654487,,4.0,0.0,,91.25,2923,,0.01,500.0,17.732857038559498,222.53749999999894,,1963.0,,,,,240313
59.07903289794922,,,,0.8558273911476135,,1763455260.6110234,5706.392743786,,,,,,2934,,,,,,,,,,10.717386245727539,,242000
,,,0.12610232830047607,,,1763455260.6174545,5706.399159632,,,,,,2935,1.8332221508026123,,,,,,,,,,53.01506042480469,242000
,,,0.11305761337280273,,,1763455282.280452,5728.062243779,,,,,,2944,2.694934368133545,,,,,,,,,,52.816162109375,243000
60.98040008544922,,,,1.1654349565505981,,1763455307.6198416,5753.401458853,,,,,,2949,,,,,,,,,,11.629861831665039,,244000
,0.0,1915.0,,,,1763455318.594522,5764.376524114,,4.0,1.0,,100.0,2953,,0.01,500.0,7.48644608609449,244.37499999999858,,1977.0,,,,,244501
,0.0,1858.0,,,,1763455341.6613941,5787.443462507,,4.0,1.0,,100.0,2959,,0.01,500.0,10.43132302251234,237.24999999999875,,1979.0,,,,,245316
,0.0,281.0,,,,1763455344.3174222,5790.099428892,,3.0,3.0,,67.5,2960,,0.01,105.0,15.21410591359215,35.84749999999997,,1980.0,,,,,245421
,0.0,417.0,,,,1763455382.4922562,5828.274283344,,3.0,1.0,,67.25,2975,,0.01,152.0,29.439421274882456,53.315,,1987.0,,,,,247123
59.22742462158203,,,,0.5350040197372437,,1763455403.8299341,5849.611592148,,,,,,2981,,,,,,,,,,8.953584671020508,,248000
,0.0,259.0,,,,1763455422.1746607,5867.956572498,,3.0,1.0,,50.5,2987,,0.01,98.0,19.261886427606207,32.857500000000016,,1995.0,,,,,248827
,,,,,,1763455424.101704,5869.883586384,1.8732891082763672,,,5.309192657470703,,2989,,,,,,51.82212829589844,,,,,,249000
