total_kills_per_episode,global_step,robot_1/loss,robot_3/q_mean,mean_final_energy,robot_3/loss,total_charges_per_episode,_runtime,_timestamp,mean_episode_reward,total_agent_collisions_per_episode,_step,robot_0/q_std,robot_2/loss,episode_length,robot_1/q_mean,survival_rate,episode,robot_0/loss,robot_2/q_mean,robot_3/q_std,robot_0/q_mean,std_episode_reward,epsilon,robot_1/q_std,robot_2/q_std
0.0,5645,,,25.75,,20.0,121.43508289,1763425131.6012335,1.8825,1.0,1365,,,13.0,,2.0,1345.0,,,,,1.6028158815035494,0.5,,
1.0,5648,,,50.75,,4.0,121.482505894,1763425131.6486795,0.03500000000000003,2.0,1366,,,3.0,,3.0,1346.0,,,,,0.625039998720082,0.5,,
0.0,5669,,,75.0,,10.0,121.79098084,1763425131.957196,1.0275,0.0,1370,,,3.0,,3.0,1350.0,,,,,0.8703555308033607,0.5,,
1.0,5683,,,29.75,,31.0,121.974655757,1763425132.1408172,3.3100000000000005,2.0,1371,,,14.0,,3.0,1351.0,,,,,0.885070618651416,0.5,,
0.0,5717,,,51.0,,2.0,122.452842285,1763425132.6190774,-0.22249999999999998,0.0,1379,,,2.0,,3.0,1359.0,,,,,0.44369894072445115,0.5,,
0.0,5725,,,56.0,,21.0,122.556909217,1763425132.7231665,2.2625,0.0,1380,,,8.0,,3.0,1360.0,,,,,0.6503604769664281,0.5,,
0.0,5727,,,74.75,,5.0,122.582565529,1763425132.748921,0.39,0.0,1381,,,2.0,,3.0,1361.0,,,,,0.8234986338786482,0.5,,
0.0,5759,,,37.75,,14.0,122.949851568,1763425133.116146,1.2025000000000001,0.0,1388,,,8.0,,2.0,1368.0,,,,,0.6423151485057783,0.5,,
0.0,5768,,,60.25,,20.0,123.079496961,1763425133.2457387,2.1900000000000004,0.0,1389,,,9.0,,3.0,1369.0,,,,,0.8213099293202293,0.5,,
0.0,5792,,,61.25,,2.0,123.620261495,1763425133.7864008,-0.10999999999999999,0.0,1395,,,3.0,,3.0,1375.0,,,,,0.41611296543126364,0.5,,
0.0,5798,,,49.75,,7.0,123.76866721,1763425133.934714,0.41000000000000003,2.0,1397,,,4.0,,3.0,1377.0,,,,,0.9634054182949149,0.5,,
0.0,5807,,,52.5,,8.0,123.968456272,1763425134.1344807,0.5525000000000001,0.0,1399,,,3.0,,3.0,1379.0,,,,,0.7120524910426197,0.5,,
0.0,5813,,,26.0,,4.0,124.116104936,1763425134.2822132,-0.21249999999999997,2.0,1401,,,3.0,,3.0,1381.0,,,,,0.5562092681716118,0.5,,
0.0,5842,,,73.75,,9.0,124.80580801,1763425134.9719293,0.9000000000000001,1.0,1405,,,4.0,,3.0,1385.0,,,,,0.9032441530394759,0.5,,
0.0,5886,,,74.5,,4.0,125.516409496,1763425135.6825323,0.2625,0.0,1415,,,2.0,,3.0,1395.0,,,,,0.7525083056020047,0.5,,
0.0,5891,,,40.25,,7.0,125.581551225,1763425135.7478013,0.32500000000000007,1.0,1416,,,5.0,,3.0,1396.0,,,,,0.5601115960235068,0.5,,
0.0,5902,,,42.75,,11.0,125.734751941,1763425135.9009113,0.8700000000000002,1.0,1418,,,7.0,,3.0,1398.0,,,,,0.5597767412102793,0.5,,
0.0,5945,,,55.5,,11.0,126.357748061,1763425136.5241034,0.9775,0.0,1425,,,5.0,,3.0,1405.0,,,,,1.0845592422730996,0.5,,
0.0,5947,,,39.75,,2.0,126.384645278,1763425136.5509827,-0.33499999999999996,0.0,1426,,,2.0,,3.0,1406.0,,,,,0.44189930979805797,0.5,,
0.0,5967,,,64.75,,11.0,126.628025894,1763425136.7943568,1.06,0.0,1430,,,4.0,,3.0,1410.0,,,,,0.7121446482281532,0.5,,
0.0,5974,,,74.0,,9.0,126.708139285,1763425136.874409,0.9025000000000001,0.0,1432,,,4.0,,3.0,1412.0,,,,,1.149573290399529,0.5,,
0.0,5978,,,37.25,,5.0,126.752376938,1763425136.9186707,0.03500000000000003,2.0,1433,,,4.0,,3.0,1413.0,,,,,0.6450387585254084,0.5,,
0.0,5983,,,29.0,,10.0,126.80784357900001,1763425136.9740257,0.5875000000000001,1.0,1434,,,5.0,,3.0,1414.0,,,,,0.06759252917297894,0.5,,
,6000,0.05620516091585159,,,,,127.0007116,1763425137.1671798,,,1439,,,,2.5435824394226074,,,,,,,,,1.020391583442688,
0.0,6024,,,52.5,,10.0,127.249377618,1763425137.415628,0.8125,0.0,1447,,,4.0,,3.0,1423.0,,,,,1.28870817099916,0.5,,
0.0,6044,,,62.0,,5.0,127.459655226,1763425137.6259875,0.2725,0.0,1452,,,3.0,,3.0,1428.0,,,,,0.43453279507995707,0.5,,
0.0,6056,,,62.25,,4.0,127.603533988,1763425137.7699447,0.14,0.0,1455,,,2.0,,3.0,1431.0,,,,,0.742057949219601,0.5,,
0.0,6061,,,41.25,,13.0,127.658783453,1763425137.8250964,1.085,0.0,1456,,,5.0,,3.0,1432.0,,,,,0.4684282228901243,0.5,,
0.0,6066,,,42.0,,10.0,127.713049346,1763425137.8792636,0.7175,1.0,1457,,,5.0,,3.0,1433.0,,,,,1.0426258916792734,0.5,,
0.0,6085,,,74.5,,4.0,127.916342899,1763425138.0826197,0.2625,0.0,1461,,,2.0,,3.0,1437.0,,,,,0.834457158876356,0.5,,
0.0,6127,,,45.75,,12.0,128.351351537,1763425138.517626,1.0150000000000001,0.0,1466,,,6.0,,3.0,1442.0,,,,,0.2778938646318051,0.5,,
2.0,6136,,,6.25,,7.0,128.445800075,1763425138.6121068,-0.017499999999999905,3.0,1468,,,5.0,,2.0,1444.0,,,,,0.7149256954397429,0.5,,
0.0,6152,,,75.0,,6.0,128.617693527,1763425138.7840924,0.5175000000000001,0.0,1472,,,2.0,,3.0,1448.0,,,,,0.8703555308033607,0.5,,
0.0,6154,,,62.25,,4.0,128.639220951,1763425138.8055584,0.14,1.0,1473,,,2.0,,3.0,1449.0,,,,,0.897580079992866,0.5,,
0.0,6192,,,16.75,,14.0,129.037349401,1763425139.2035868,0.9850000000000002,0.0,1479,,,7.0,,3.0,1455.0,,,,,0.4682680856090879,0.5,,
1.0,6242,,,28.0,,17.0,129.556901168,1763425139.7231956,1.4825000000000004,2.0,1488,,,8.0,,3.0,1464.0,,,,,1.48176204229964,0.5,,
0.0,6362,,,61.25,,17.0,131.710578724,1763425141.876543,1.815,0.0,1514,,,8.0,,3.0,1490.0,,,,,0.9184361708904978,0.5,,
0.0,6366,,,39.75,,7.0,131.809319122,1763425141.9754376,0.31000000000000005,1.0,1515,,,4.0,,3.0,1491.0,,,,,0.2283637449333847,0.5,,
0.0,6375,,,18.25,,16.0,132.020767284,1763425142.1868365,1.27,1.0,1516,,,9.0,,3.0,1492.0,,,,,0.6872772366374431,0.5,,
0.0,6381,,,74.5,,4.0,132.169589909,1763425142.3357244,0.2625,1.0,1518,,,2.0,,3.0,1494.0,,,,,0.834457158876356,0.5,,
0.0,6384,,,37.0,,4.0,132.242353923,1763425142.408419,-0.10499999999999998,1.0,1519,,,3.0,,2.0,1495.0,,,,,0.739509972887452,0.5,,
0.0,6391,,,25.5,,6.0,132.417727883,1763425142.5838168,0.04250000000000004,0.0,1521,,,4.0,,3.0,1497.0,,,,,0.6066454895571218,0.5,,
0.0,6395,,,64.75,,10.0,132.515914912,1763425142.6820154,0.935,0.0,1522,,,4.0,,3.0,1498.0,,,,,0.5536469994500106,0.5,,
0.0,6399,,,75.0,,10.0,132.612837555,1763425142.7789721,1.0375,0.0,1523,,,4.0,,3.0,1499.0,,,,,1.2288282019875685,0.5,,
0.0,6401,,,74.25,,3.0,132.674558562,1763425142.840726,0.135,0.0,1524,,,2.0,,3.0,1500.0,,,,,0.7429165498223875,0.5,,
0.0,6404,,,74.5,,6.0,132.747473823,1763425142.9135373,0.5225,0.0,1525,,,3.0,,3.0,1501.0,,,,,0.7106818908625716,0.5,,
0.0,6418,,,30.25,,19.0,133.084806334,1763425143.2508168,1.7950000000000002,2.0,1527,,,12.0,,3.0,1503.0,,,,,2.031114226231504,0.5,,
0.0,6431,,,45.75,,11.0,133.407761045,1763425143.573831,0.8800000000000001,0.0,1529,,,5.0,,3.0,1505.0,,,,,0.8850706186514159,0.5,,
0.0,6457,,,41.25,,13.0,134.043295923,1763425144.2093472,1.0925000000000002,1.0,1534,,,6.0,,2.0,1510.0,,,,,0.4369425019381841,0.5,,
0.0,6474,,,47.25,,15.0,134.457439232,1763425144.6235483,1.4449999999999998,2.0,1536,,,10.0,,3.0,1512.0,,,,,2.1742872395339115,0.5,,
0.0,6504,,,42.25,,10.0,135.185661098,1763425145.351801,0.7100000000000001,1.0,1542,,,4.0,,3.0,1518.0,,,,,0.4662617290749907,0.5,,
0.0,6509,,,40.5,,9.0,135.308934421,1763425145.4747915,0.5775000000000001,1.0,1543,,,5.0,,3.0,1519.0,,,,,0.3725167781456293,0.5,,
1.0,6519,,,52.5,,5.0,135.556348941,1763425145.722483,0.18750000000000006,1.0,1545,,,4.0,,3.0,1521.0,,,,,0.7487447829534439,0.5,,
0.0,6523,,,63.0,,9.0,135.654684885,1763425145.8206644,0.7925,1.0,1546,,,4.0,,3.0,1522.0,,,,,1.0266541530622666,0.5,,
0.0,6543,,,38.75,,6.0,136.142454085,1763425146.3085182,0.16250000000000003,1.0,1551,,,3.0,,2.0,1527.0,,,,,0.9698550149377999,0.5,,
0.0,6556,,,38.25,,1.0,136.47373332,1763425146.639825,-0.4775,1.0,1555,,,2.0,,2.0,1531.0,,,,,0.5130972130113357,0.5,,
0.0,6573,,,47.5,,21.0,136.909516844,1763425147.0755136,2.1975000000000002,1.0,1558,,,10.0,,3.0,1534.0,,,,,1.3603561114649356,0.5,,
0.0,6578,,,28.75,,11.0,137.013139415,1763425147.1791115,0.7100000000000001,0.0,1559,,,5.0,,3.0,1535.0,,,,,0.5408789143606912,0.5,,
0.0,6600,,,12.25,,12.0,137.528127929,1763425147.694088,0.6950000000000003,1.0,1563,,,8.0,,1.0,1539.0,,,,,1.0231690964840563,0.5,,
0.0,6615,,,40.75,,7.0,137.891163944,1763425148.057194,0.32000000000000006,2.0,1566,,,4.0,,3.0,1542.0,,,,,0.4736559933116017,0.5,,
0.0,6637,,,50.75,,8.0,138.433364661,1763425148.599319,0.545,0.0,1570,,,4.0,,3.0,1546.0,,,,,1.1138783596066493,0.5,,
0.0,6643,,,52.25,,9.0,138.580928634,1763425148.7469258,0.7050000000000001,2.0,1571,,,6.0,,3.0,1547.0,,,,,0.25184320518926057,0.5,,
0.0,6674,,,40.5,,10.0,139.339279697,1763425149.5053258,0.7125000000000001,0.0,1576,,,6.0,,3.0,1552.0,,,,,0.45113052434966094,0.5,,
0.0,6700,,,61.5,,1.0,139.956509542,1763425150.1226363,-0.2425,0.0,1582,,,2.0,,3.0,1558.0,,,,,0.5579146440092785,0.5,,
0.0,6726,,,63.0,,11.0,140.599453049,1763425150.765536,1.0625,0.0,1588,,,6.0,,3.0,1564.0,,,,,0.81102943842995,0.5,,
0.0,6741,,,44.25,,34.0,140.967521053,1763425151.1335652,3.8400000000000007,1.0,1589,,,15.0,,3.0,1565.0,,,,,1.9150848545168968,0.5,,
0.0,6785,,,34.5,,19.0,142.040487259,1763425152.2065861,1.8175000000000003,3.0,1597,,,10.0,,3.0,1573.0,,,,,1.0951112957138194,0.5,,
0.0,6813,,,49.75,,8.0,142.688782968,1763425152.8549309,0.545,1.0,1603,,,5.0,,3.0,1579.0,,,,,0.6106758550982673,0.5,,
0.0,6839,,,30.0,,15.0,143.326133048,1763425153.492158,1.2500000000000002,0.0,1607,,,8.0,,2.0,1583.0,,,,,0.8580209787645056,0.5,,
0.0,6846,,,74.25,,10.0,143.491799771,1763425153.6578653,1.04,1.0,1609,,,5.0,,3.0,1585.0,,,,,0.6124132591641039,0.5,,
0.0,6849,,,63.0,,6.0,143.565133697,1763425153.731247,0.40750000000000003,0.0,1610,,,3.0,,3.0,1586.0,,,,,0.6426264467013476,0.5,,
0.0,6855,,,52.5,,5.0,143.714079539,1763425153.8801873,0.17750000000000005,2.0,1612,,,3.0,,3.0,1588.0,,,,,0.6695287521832053,0.5,,
0.0,6862,,,74.25,,3.0,143.888955907,1763425154.0551665,0.135,1.0,1614,,,2.0,,3.0,1590.0,,,,,0.7429165498223875,0.5,,
0.0,6865,,,51.75,,4.0,143.961923008,1763425154.127966,0.04500000000000004,1.0,1615,,,3.0,,3.0,1591.0,,,,,0.5267114959823832,0.5,,
0.0,6901,,,63.75,,5.0,144.841978452,1763425155.0080853,0.28,0.0,1622,,,2.0,,3.0,1598.0,,,,,0.8294877937619095,0.5,,
0.0,6911,,,61.75,,12.0,145.101803393,1763425155.267762,1.165,1.0,1625,,,5.0,,3.0,1601.0,,,,,0.6456972975009265,0.5,,
0.0,6915,,,49.25,,9.0,145.19767997,1763425155.3637364,0.655,1.0,1626,,,4.0,,3.0,1602.0,,,,,0.8257875029328066,0.5,,
0.0,6965,,,75.0,,21.0,146.393690955,1763425156.5597723,2.4524999999999997,0.0,1638,,,8.0,,3.0,1614.0,,,,,1.2966374782490282,0.5,,
,7000,,,,,,147.262292309,1763425157.428468,,,1646,,0.10465297102928162,,,,,,2.78220534324646,,,,,,0.8174243569374084
0.0,7004,,,40.5,,14.0,147.341326547,1763425157.5074582,1.2125000000000001,0.0,1648,,,6.0,,3.0,1620.0,,,,,0.22862359895688808,0.5,,
0.0,7033,,,74.5,,4.0,148.05833861,1763425158.2244148,0.2625,0.0,1653,,,2.0,,3.0,1625.0,,,,,0.834457158876356,0.5,,
0.0,7051,,,31.75,,19.0,148.489037135,1763425158.6550462,1.7799999999999998,2.0,1656,,,9.0,,3.0,1628.0,,,,,0.9028565777575083,0.5,,
1.0,7067,,,49.5,,5.0,148.851566895,1763425159.0175583,0.16750000000000004,3.0,1660,,,5.0,,3.0,1632.0,,,,,0.4234014052881733,0.5,,
0.0,7124,,,63.25,,16.0,150.267289942,1763425160.4332635,1.7,0.0,1674,,,7.0,,3.0,1646.0,,,,,0.5289139816643157,0.5,,
0.0,7132,,,61.5,,16.0,150.46494874,1763425160.630987,1.6925,2.0,1675,,,8.0,,3.0,1647.0,,,,,1.0851583985759867,0.5,,
0.0,7193,,,54.75,,12.0,151.767051142,1763425161.9332476,1.095,1.0,1685,,,5.0,,3.0,1657.0,,,,,1.1353523682099755,0.5,,
0.0,7206,,,32.75,,12.0,151.947744121,1763425162.1134691,0.895,1.0,1687,,,7.0,,3.0,1659.0,,,,,0.6446122865723241,0.5,,
0.0,7215,,,62.5,,5.0,152.078589462,1763425162.2448645,0.2675,0.0,1690,,,2.0,,3.0,1662.0,,,,,0.8329278180010559,0.5,,
0.0,7308,,,54.5,,10.0,153.877774583,1763425164.0437975,0.8425,0.0,1706,,,5.0,,3.0,1678.0,,,,,0.866209414633667,0.5,,
0.0,7348,,,42.75,,6.0,154.833038378,1763425164.999088,0.21500000000000008,0.0,1716,,,4.0,,3.0,1688.0,,,,,0.6045452836636807,0.5,,
0.0,7385,,,74.5,,4.0,155.739373977,1763425165.905351,0.2625,0.0,1725,,,2.0,,3.0,1697.0,,,,,0.834457158876356,0.5,,
0.0,7422,,,43.0,,17.0,156.66007161,1763425166.8259284,1.6325,0.0,1731,,,8.0,,3.0,1703.0,,,,,0.6818495068561683,0.5,,
0.0,7430,,,27.0,,13.0,156.858865887,1763425167.0247846,0.9725000000000001,1.0,1732,,,8.0,,3.0,1704.0,,,,,0.9453141012383134,0.5,,
0.0,7493,,,52.0,,6.0,158.341726772,1763425168.507804,0.29750000000000004,0.0,1741,,,3.0,,3.0,1713.0,,,,,0.44979856602706064,0.5,,
0.0,7524,,,74.0,,2.0,159.087710389,1763425169.2537785,0.007500000000000007,1.0,1745,,,2.0,,3.0,1717.0,,,,,0.6123877448153253,0.5,,
0.0,7569,,,62.5,,5.0,160.198024744,1763425170.3640907,0.2675,0.0,1753,,,2.0,,3.0,1725.0,,,,,0.8329278180010558,0.5,,
0.0,7574,,,38.5,,9.0,160.323583262,1763425170.489532,0.5575,1.0,1754,,,5.0,,3.0,1726.0,,,,,1.0609518132318734,0.5,,
0.0,7626,,,9.0,,18.0,161.585041295,1763425171.7509644,1.435,1.0,1762,,,10.0,,2.0,1734.0,,,,,0.8450000000000001,0.5,,
0.0,7638,,,75.0,,6.0,161.884301958,1763425172.05043,0.5175000000000001,0.0,1765,,,2.0,,3.0,1737.0,,,,,0.8703555308033608,0.5,,
0.0,7652,,,51.5,,22.0,162.235150776,1763425172.4011636,2.3625,3.0,1768,,,10.0,,3.0,1740.0,,,,,0.5813507977116743,0.5,,
0.0,7663,,,30.75,,12.0,162.503675071,1763425172.6696632,0.885,2.0,1770,,,8.0,,3.0,1742.0,,,,,1.0700584096207084,0.5,,
1.0,7687,,,26.75,,22.0,163.082156925,1763425173.2482355,2.115,1.0,1773,,,10.0,,3.0,1745.0,,,,,0.7824480813446988,0.5,,
0.0,7702,,,75.0,,9.0,163.438250034,1763425173.6043725,0.9125000000000001,0.0,1777,,,4.0,,3.0,1749.0,,,,,0.8965315108795675,0.5,,
0.0,7714,,,48.75,,5.0,163.692311195,1763425173.8586662,0.15000000000000002,1.0,1780,,,4.0,,3.0,1752.0,,,,,0.8962421547773793,0.5,,
0.0,7766,,,50.5,,1.0,164.937783141,1763425175.1039226,-0.3525,0.0,1789,,,2.0,,3.0,1761.0,,,,,0.4266365549270245,0.5,,
0.0,7784,,,39.5,,5.0,165.383693791,1763425175.5498114,0.04750000000000004,1.0,1793,,,3.0,,3.0,1765.0,,,,,0.3934065962843023,0.5,,
0.0,7866,,,45.5,,16.0,167.362587659,1763425177.528593,1.5325000000000002,0.0,1805,,,8.0,,3.0,1777.0,,,,,0.7003704376970805,0.5,,
0.0,7895,,,37.75,,4.0,168.049695171,1763425178.2158146,-0.08499999999999996,2.0,1813,,,4.0,,3.0,1785.0,,,,,0.7464750498174738,0.5,,
0.0,7914,,,27.5,,6.0,168.511220987,1763425178.6773174,0.06000000000000005,1.0,1817,,,4.0,,2.0,1789.0,,,,,1.030606617483121,0.5,,
0.0,7916,,,62.25,,4.0,168.561093312,1763425178.7272618,0.14,1.0,1818,,,2.0,,3.0,1790.0,,,,,0.742057949219601,0.5,,
0.0,7920,,,52.5,,8.0,168.658264699,1763425178.824297,0.5625,0.0,1819,,,4.0,,3.0,1791.0,,,,,1.1333661147219816,0.5,,
0.0,7933,,,73.25,,3.0,168.948885095,1763425179.1150408,0.135,0.0,1823,,,3.0,,3.0,1795.0,,,,,0.41161268202036727,0.5,,
0.0,8046,,,9.0,,18.0,171.68095167,1763425181.8469253,1.4375,0.0,1847,,,10.0,,3.0,1815.0,,,,,0.6407563889654164,0.5,,
0.0,8060,,,52.25,,8.0,172.020768175,1763425182.1868715,0.56,1.0,1851,,,4.0,,3.0,1819.0,,,,,0.5311779362887732,0.5,,
0.0,8089,,,43.0,,21.0,172.724479249,1763425182.8900266,2.1424999999999996,0.0,1856,,,9.0,,3.0,1824.0,,,,,1.5469385087972949,0.5,,
0.0,8113,,,56.0,,8.0,173.312073157,1763425183.4780245,0.5975000000000001,0.0,1861,,,4.0,,3.0,1829.0,,,,,0.6495142415682662,0.5,,
0.0,8115,,,38.25,,1.0,173.349333909,1763425183.515406,-0.475,1.0,1862,,,2.0,,3.0,1830.0,,,,,0.375066660741794,0.5,,
0.0,8143,,,37.5,,7.0,174.014335086,1763425184.1804357,0.275,0.0,1868,,,3.0,,2.0,1836.0,,,,,0.8336815938954151,0.5,,
0.0,8170,,,49.5,,33.0,174.68543495,1763425184.851498,3.7675000000000005,0.0,1873,,,15.0,,3.0,1841.0,,,,,1.0365176071828208,0.5,,
0.0,8179,,,24.0,,9.0,174.908156669,1763425185.0742393,0.43000000000000005,4.0,1875,,,7.0,,2.0,1843.0,,,,,0.8174044286642935,0.5,,
0.0,8181,,,74.75,,5.0,174.960431486,1763425185.126523,0.38999999999999996,0.0,1876,,,2.0,,3.0,1844.0,,,,,0.8234986338786483,0.5,,
0.0,8183,,,63.5,,3.0,175.012371982,1763425185.178483,0.02750000000000002,0.0,1877,,,2.0,,3.0,1845.0,,,,,0.7110687378868515,0.5,,
1.0,8198,,,52.5,,19.0,175.402117528,1763425185.5680633,1.9874999999999998,2.0,1879,,,9.0,,3.0,1847.0,,,,,1.355809260183747,0.5,,
0.0,8203,,,51.0,,6.0,175.527887571,1763425185.693937,0.30750000000000005,0.0,1880,,,5.0,,3.0,1848.0,,,,,0.7492788199328739,0.5,,
0.0,8240,,,61.75,,5.0,176.461168825,1763425186.6271045,0.26999999999999996,0.0,1886,,,3.0,,3.0,1854.0,,,,,0.8351945881050715,0.5,,
0.0,8263,,,63.5,,3.0,177.034672756,1763425187.2005968,0.027500000000000024,0.0,1893,,,2.0,,3.0,1861.0,,,,,0.7110687378868515,0.5,,
0.0,8269,,,49.25,,9.0,177.187140657,1763425187.353181,0.655,3.0,1895,,,4.0,,3.0,1863.0,,,,,0.6533949800847876,0.5,,
0.0,8271,,,74.5,,4.0,177.239296878,1763425187.405245,0.2625,0.0,1896,,,2.0,,3.0,1864.0,,,,,0.834457158876356,0.5,,
0.0,8304,,,58.0,,24.0,178.00919561,1763425188.1752295,2.6574999999999998,0.0,1902,,,8.0,,3.0,1870.0,,,,,0.9120135689780056,0.5,,
0.0,8314,,,22.75,,24.0,178.25842499,1763425188.4243627,2.325,0.0,1903,,,10.0,,3.0,1871.0,,,,,1.30181603923135,0.5,,
0.0,8326,,,51.5,,6.0,178.552053867,1763425188.7180796,0.30250000000000005,1.0,1906,,,4.0,,3.0,1874.0,,,,,0.8537088203831562,0.5,,
1.0,8339,,,61.75,,14.0,178.86971968,1763425189.0356967,1.4650000000000003,2.0,1908,,,10.0,,3.0,1876.0,,,,,0.41764219135523173,0.5,,
0.0,8343,,,65.5,,10.0,178.96541191,1763425189.1314385,0.9425000000000001,0.0,1909,,,4.0,,3.0,1877.0,,,,,0.7558893768270594,0.5,,
0.0,8389,,,38.0,,4.0,180.085973959,1763425190.25204,-0.09249999999999997,0.0,1918,,,3.0,,3.0,1886.0,,,,,0.4396234183935156,0.5,,
0.0,8397,,,49.5,,9.0,180.297246095,1763425190.4632096,0.6575,0.0,1920,,,4.0,,3.0,1888.0,,,,,0.9676356494052913,0.5,,
0.0,8460,,,27.75,,22.0,181.845187457,1763425192.0111573,2.1325000000000003,1.0,1930,,,11.0,,2.0,1898.0,,,,,1.3374859812349438,0.5,,
0.0,8471,,,75.0,,10.0,182.127064844,1763425192.2932112,1.0274999999999999,0.0,1934,,,3.0,,3.0,1902.0,,,,,0.8703555308033608,0.5,,
0.0,8542,,,32.25,,16.0,183.874368657,1763425194.0405257,1.4075000000000002,0.0,1943,,,9.0,,2.0,1911.0,,,,,0.6170646238442129,0.5,,
0.0,8552,,,42.5,,10.0,184.116311023,1763425194.2823768,0.7325000000000002,1.0,1945,,,6.0,,3.0,1913.0,,,,,0.4166758332325022,0.5,,
0.0,8570,,,63.25,,11.0,184.56432898,1763425194.7304142,1.0450000000000002,0.0,1950,,,4.0,,3.0,1918.0,,,,,0.711143445445432,0.5,,
0.0,8579,,,38.75,,3.0,184.786562011,1763425194.952766,-0.22249999999999998,0.0,1953,,,2.0,,2.0,1921.0,,,,,0.8377760739004187,0.5,,
0.0,8581,,,50.75,,2.0,184.838072197,1763425195.0041826,-0.22499999999999998,0.0,1954,,,2.0,,3.0,1922.0,,,,,0.44240818256447295,0.5,,
0.0,8610,,,42.25,,21.0,185.550752669,1763425195.7166886,2.135,3.0,1958,,,9.0,,3.0,1926.0,,,,,0.36677649870186635,0.5,,
0.0,8624,,,49.0,,33.0,185.894667792,1763425196.0606787,3.7525000000000004,2.0,1959,,,14.0,,3.0,1927.0,,,,,1.6528819528326881,0.5,,
0.0,8659,,,74.25,,3.0,186.760274112,1763425196.9263213,0.135,0.0,1967,,,2.0,,3.0,1935.0,,,,,0.7429165498223875,0.5,,
0.0,8675,,,52.25,,10.0,187.156143404,1763425197.3222072,0.8200000000000001,2.0,1971,,,5.0,,3.0,1939.0,,,,,0.8541955279676896,0.5,,
0.0,8689,,,61.75,,5.0,187.462587538,1763425197.6286876,0.27,1.0,1973,,,3.0,,3.0,1941.0,,,,,0.8321958904008118,0.5,,
0.0,8766,,,36.5,,21.0,189.221277139,1763425199.3873177,2.0875000000000004,0.0,1985,,,10.0,,3.0,1953.0,,,,,1.9489275897272327,0.5,,
0.0,8768,,,62.25,,4.0,189.264866735,1763425199.430996,0.14,2.0,1986,,,2.0,,3.0,1954.0,,,,,0.8975800799928662,0.5,,
0.0,8796,,,16.25,,14.0,189.892178224,1763425200.0582867,0.9775,0.0,1991,,,7.0,,2.0,1959.0,,,,,0.42593279986401594,0.5,,
0.0,8818,,,16.0,,5.0,190.376704673,1763425200.5427907,-0.17749999999999994,2.0,1995,,,4.0,,3.0,1963.0,,,,,0.27040478915877214,0.5,,
0.0,8851,,,55.5,,15.0,191.166285307,1763425201.3323135,1.4875,0.0,2001,,,6.0,,3.0,1969.0,,,,,0.7162532722438342,0.5,,
0.0,8856,,,64.75,,14.0,191.290370781,1763425201.4563463,1.445,0.0,2002,,,5.0,,3.0,1970.0,,,,,0.7493497180889573,0.5,,
0.0,8876,,,56.75,,35.0,191.79174073,1763425201.957632,4.06,0.0,2005,,,12.0,,3.0,1973.0,,,,,0.6753147414354289,0.5,,
1.0,8889,,,44.5,,16.0,192.117316389,1763425202.2833536,1.5225,4.0,2007,,,8.0,,3.0,1975.0,,,,,1.2980056818057462,0.5,,
0.0,8946,,,43.0,,11.0,193.515898371,1763425203.6820946,0.8625000000000002,2.0,2016,,,6.0,,3.0,1984.0,,,,,0.8063924292799381,0.5,,
1.0,8950,,,40.75,,8.0,193.610206368,1763425203.7766335,0.44500000000000006,1.0,2017,,,4.0,,3.0,1985.0,,,,,0.6735911222692889,0.5,,
0.0,8968,,,27.25,,22.0,193.987319085,1763425204.1533298,2.14,1.0,2019,,,12.0,,3.0,1987.0,,,,,0.5820223363411405,0.5,,
1.0,8997,,,40.75,,4.0,194.685894907,1763425204.8520012,-0.06499999999999995,1.0,2024,,,3.0,,3.0,1992.0,,,,,0.69226078900946,0.5,,
,9000,,,,,,194.758106822,1763425204.92468,,,2027,,0.13332735002040863,,,,,,3.5905656814575195,,,,,,1.23609459400177
0.0,9011,,,38.0,,28.0,194.959526249,1763425205.1257172,3.0149999999999992,3.0,2029,,,14.0,,2.0,1993.0,,,,,1.4351045258098794,0.5,,
0.0,9017,,,50.0,,3.0,195.091526795,1763425205.257671,-0.08749999999999997,1.0,2031,,,4.0,,3.0,1995.0,,,,,0.7478093005573012,0.5,,
0.0,9032,,,15.75,,16.0,195.450638435,1763425205.6167252,1.2225000000000001,1.0,2034,,,7.0,,2.0,1998.0,,,,,0.8882672739665689,0.5,,
